7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1728267540, +3.53, +28.074,    -0.0, +1036.0,   +65.0,  +403.0
1728268140, +3.53, +28.083,    -0.0, +1007.0,   +44.0,  +400.0
1728268740, +3.53, +28.083,    -0.0, +1024.0,   +46.0,  +403.0
1728269340, +3.53, +28.083,    -0.0, +1072.0,   +78.0,  +355.0
1728269940, +3.53, +28.091,    -0.1, +1014.0,   +62.0,  +408.0
1728270540, +3.53, +28.083,    -0.0, +1004.0,   +41.0,  +399.0
1728271140, +3.53, +28.074,    +0.0, +1020.0,   +54.0,  +408.0
1728271740, +3.53, +28.091,    -0.1, +1134.0,   +64.0,  +216.0
1728272340, +3.53, +28.091,    -0.0, +1004.0,   +35.0,  +399.0
1728272940, +3.53, +28.083,    +0.0, +1008.0,   +32.0,  +398.0
1728273540, +3.53, +28.091,    -0.0, +1052.0,   +51.0,  +376.0
1728274140, +3.53, +28.099,    -0.0, +1000.0,   +40.0,  +399.0
1728274740, +3.53, +28.099,    +0.1, +1024.0,   +40.0,  +400.0
1728275340, +3.53, +28.107,    +0.0, +1001.0,   +38.0,  +393.0
1728275940, +3.53, +28.115,    +0.0, +1043.0,   +48.0,  +396.0
1728276540, +3.53, +28.099,    +0.0, +1055.0,   +56.0,  +384.0
1728277140, +3.53, +28.099,    -0.1, +1129.0,   +64.0,  +216.0
1728277740, +3.53, +28.099,    +0.1, +1006.0,   +36.0,  +399.0
1728278340, +3.53, +28.099,    +0.0, +1036.0,   +40.0,  +399.0
1728278940, +3.53, +28.115,    +0.0, +1056.0,   +56.0,  +384.0
1728279540, +3.53, +28.115,    +0.1, +1137.0,   +49.0,  +216.0
1728280140, +3.53, +28.124,    +0.0, +1008.0,   +40.0,  +403.0
1728280740, +3.53, +28.115,    +0.1, +1144.0,   +38.0,  +221.0
1728281340, +3.53, +28.115,    +0.1, +1009.0,   +41.0,  +400.0
1728281940, +3.53, +28.124,    +0.1, +1007.0,   +32.0,  +400.0
1728282540, +3.53, +28.124,    +0.2, +1004.0,   +44.0,  +400.0
1728283140, +3.53, +28.132,    +0.2, +1123.0,   +70.0,  +231.0
1728283740, +3.53, +28.148,    +0.1, +1004.0,   +48.0,  +400.0
1728284340, +3.53, +28.132,    +0.2, +1008.0,   +35.0,  +398.0
1728284940, +3.53, +28.132,    +0.1, +1008.0,   +38.0,  +406.0
1728285540, +3.53, +28.140,    +0.1, +1004.0,   +35.0,  +396.0
1728286140, +3.53, +28.124,    +0.2, +1008.0,   +35.0,  +399.0
1728286740, +3.53, +28.140,    +0.2, +1004.0,   +40.0,  +403.0
1728287340, +3.53, +28.156,    +0.2, +1134.0,   +64.0,  +216.0
