7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1725135540, +3.54, +29.211,    +0.0, +1113.0,  +116.0,  +230.0
1725136140, +3.54, +29.170,    -0.1, +1112.0,  +140.0,  +248.0
1725136740, +3.54, +29.203,    +0.1, +1139.0,   +64.0,  +209.0
1725137340, +3.54, +29.284,    +0.0, +1072.0,  +136.0,  +356.0
1725137940, +3.54, +29.365,    -0.1, +1075.0,  +172.0,  +305.0
1725138540, +3.54, +29.357,    -0.0, +1103.0,  +142.0,  +240.0
1725139140, +3.54, +29.406,    +0.0, +1116.0,  +124.0,  +224.0
1725139740, +3.54, +29.447,    -0.1, +1052.0,  +108.0,  +384.0
1725140340, +3.54, +29.463,    -0.0, +1039.0,  +104.0,  +388.0
1725140940, +3.54, +29.479,    +0.0, +1068.0,  +120.0,  +324.0
1725141540, +3.54, +29.479,    -0.1, +1024.0,  +112.0,  +403.0
1725142140, +3.54, +29.487,    +0.1, +1038.0,  +120.0,  +368.0
1725142740, +3.54, +29.495,    -0.2, +1059.0,  +135.0,  +342.0
1725143340, +3.54, +29.536,    +0.1, +1024.0,   +92.0,  +396.0
1725143940, +3.54, +29.520,    +0.0, +1027.0,  +104.0,  +385.0
1725144540, +3.54, +29.528,    -0.1, +1075.0,  +128.0,  +326.0
1725145140, +3.54, +29.520,    +0.0, +1039.0,  +108.0,  +392.0
1725145740, +3.54, +29.544,    -0.0, +1024.0,  +112.0,  +392.0
1725146340, +3.54, +29.552,    -0.1, +1008.0,   +96.0,  +384.0
1725146940, +3.54, +29.593,    +0.1, +1038.0,  +120.0,  +384.0
1725147540, +3.54, +29.641,    +0.0, +1136.0,  +129.0,  +219.0
1725148140, +3.54, +29.657,    -0.1, +1048.0,   +80.0,  +391.0
1725148740, +3.54, +29.674,    -0.0, +1004.0,  +104.0,  +400.0
1725149340, +3.54, +29.698,    -0.0, +1038.0,  +140.0,  +384.0
1725149940, +3.54, +29.730,    -0.1, +1120.0,  +152.0,  +192.0
1725150540, +3.54, +29.771,    +0.0,  +999.0,  +115.0,  +396.0
1725151140, +3.54, +29.795,    +0.1, +1123.0,  +144.0,  +224.0
1725151740, +3.54, +29.795,    +0.0, +1118.0,  +160.0,  +216.0
1725152340, +3.54, +29.811,    +0.0, +1120.0,  +144.0,  +211.0
1725152940, +3.54, +29.803,    -0.0, +1103.0,  +144.0,  +236.0
1725153540, +3.54, +29.836,    -0.1, +1128.0,  +124.0,  +223.0
1725154140, +3.54, +29.860,    +0.1, +1128.0,  +120.0,  +204.0
1725154740, +3.54, +29.844,    +0.1, +1120.0,  +140.0,  +224.0
1725155340, +3.54, +29.860,    +0.0, +1001.0,   +96.0,  +408.0
1725155940, +3.54, +29.827,    +0.0, +1112.0,  +152.0,  +204.0
1725156540, +3.54, +29.738,    +0.1,  +992.0,  +127.0,  +380.0
1725157140, +3.54, +29.714,    +0.0, +1068.0,  +150.0,  +318.0
1725157740, +3.54, +29.633,    -0.0, +1014.0,  +128.0,  +376.0
1725158340, +3.54, +29.511,    -0.0, +1027.0,  +148.0,  +368.0
1725158940, +3.54, +29.471,    -0.1, +1040.0,  +152.0,  +368.0
1725159540, +3.54, +29.438,    -0.1, +1091.0,  +193.0,  +288.0
1725160140, +3.54, +29.503,    -0.0, +1075.0,  +166.0,  +296.0
1725160740, +3.54, +29.422,    +0.0, +1072.0,  +128.0,  +328.0
1725161340, +3.54, +29.390,    +0.2, +1097.0,  +195.0,  +214.0
1725161940, +3.54, +29.365,    +0.3, +1112.0,  +192.0,  +200.0
1725162540, +3.54, +29.422,    +0.4, +1112.0,  +192.0,  +195.0
1725163140, +3.54, +29.349,    +0.6, +1094.0,  +224.0,  +280.0
1725163740, +3.54, +28.803,    +0.7, +1123.0,  +115.0,  +224.0
1725164340, +3.54, +27.877,    +0.8, +1036.0,  +124.0,  +368.0
1725164940, +3.54, +27.746,    +0.9, +1116.0,  +156.0,  +206.0
1725165540, +3.54, +27.746,    +1.2, +1120.0,  +136.0,  +204.0
1725166140, +3.54, +27.696,    +1.9, +1004.0,  +136.0,  +376.0
1725166740, +3.54, +27.836,    +1.0, +1016.0,  +104.0,  +406.0
1725167340, +3.54, +27.951,    +1.1, +1120.0,  +128.0,  +208.0
1725167940, +3.54, +28.025,    +1.0, +1132.0,  +112.0,  +196.0
1725168540, +3.54, +28.181,    +0.9, +1086.0,  +128.0,  +296.0
1725169140, +3.54, +28.206,    +2.0, +1030.0,  +102.0,  +401.0
1725169740, +3.54, +28.279,    +2.2, +1020.0,  +104.0,  +385.0
1725170340, +3.54, +28.386,    +2.3, +1136.0,  +134.0,  +219.0
1725170940, +3.54, +28.386,    +0.8, +1016.0,  +103.0,  +400.0
1725171540, +3.54, +28.394,    +2.4,  +992.0,  +116.0,  +392.0
1725172140, +3.54, +28.402,    +0.8,  +992.0,  +120.0,  +387.0
1725172740, +3.54, +28.419,    +1.2, +1040.0,  +113.0,  +390.0
1725173340, +3.54, +28.452,    +2.7, +1130.0,  +112.0,  +232.0
1725173940, +3.54, +28.509,    +1.0, +1112.0,  +152.0,  +240.0
1725174540, +3.54, +28.566,    +3.4, +1116.0,  +166.0,  +206.0
1725175140, +3.54, +28.599,    +2.0, +1112.0,  +120.0,  +248.0
1725175740, +3.54, +28.607,    +3.3, +1095.0,  +152.0,  +288.0
1725176340, +3.54, +28.672,    +3.0, +1123.0,  +128.0,  +216.0
1725176940, +3.54, +28.721,    +3.2, +1068.0,  +112.0,  +352.0
1725177540, +3.54, +28.762,    +3.3, +1048.0,  +102.0,  +392.0
1725178140, +3.54, +28.803,    +3.4, +1031.0,  +102.0,  +400.0
1725178740, +3.54, +28.803,    +3.4, +1031.0,   +96.0,  +400.0
1725179340, +3.54, +28.713,    +3.8, +1032.0,   +88.0,  +406.0
1725179940, +3.54, +28.623,    +3.5, +1097.0,  +124.0,  +270.0
1725180540, +3.54, +28.599,    +3.7, +1100.0,  +136.0,  +284.0
1725181140, +3.54, +28.517,    +3.8, +1121.0,  +112.0,  +216.0
1725181740, +3.54, +28.476,    +3.9, +1120.0,  +120.0,  +224.0
1725182340, +3.54, +28.427,    +4.1, +1137.0,   +76.0,  +204.0
1725182940, +3.54, +28.370,    +4.1, +1011.0,  +100.0,  +408.0
1725183540, +3.54, +28.361,    +4.1, +1004.0,  +110.0,  +400.0
1725184140, +3.54, +28.452,    +4.5, +1024.0,   +88.0,  +384.0
1725184740, +3.54, +28.542,    +4.6, +1006.0,   +83.0,  +406.0
1725185340, +3.54, +28.607,    +4.8, +1105.0,  +120.0,  +256.0
1725185940, +3.54, +28.656,    +4.8,  +999.0,   +83.0,  +398.0
1725186540, +3.54, +28.697,    +5.0, +1112.0,  +131.0,  +243.0
1725187140, +3.54, +28.730,    +5.0, +1043.0,   +92.0,  +374.0
1725187740, +3.54, +28.721,    +5.1, +1057.0,  +108.0,  +364.0
1725188340, +3.54, +28.664,    +5.0, +1110.0,  +128.0,  +256.0
1725188940, +3.54, +28.656,    +4.7, +1080.0,  +124.0,  +326.0
1725189540, +3.54, +28.656,    +5.1, +1100.0,  +120.0,  +270.0
1725190140, +3.54, +28.656,    +3.4, +1110.0,  +128.0,  +240.0
1725190740, +3.54, +28.574,    +5.0, +1110.0,  +134.0,  +240.0
1725191340, +3.54, +28.574,    +4.6,  +998.0,   +88.0,  +403.0
1725191940, +3.54, +28.574,    +4.8, +1110.0,  +120.0,  +260.0
1725192540, +3.54, +28.591,    +4.8, +1006.0,   +88.0,  +396.0
1725193140, +3.54, +28.623,    +4.6, +1127.0,  +124.0,  +208.0
1725193740, +3.54, +28.648,    +4.3, +1124.0,  +128.0,  +216.0
1725194340, +3.54, +28.632,    +4.2, +1105.0,  +140.0,  +256.0
1725194940, +3.54, +28.664,    +3.8, +1102.0,  +143.0,  +273.0
1725195540, +3.54, +28.697,    +3.7, +1089.0,  +160.0,  +284.0
1725196140, +3.54, +28.697,    +3.7, +1095.0,  +163.0,  +280.0
1725196740, +3.54, +28.713,    +1.5, +1052.0,  +124.0,  +371.0
1725197340, +3.54, +28.721,    +1.7, +1017.0,  +112.0,  +396.0
1725197940, +3.54, +28.770,    +3.4, +1112.0,  +132.0,  +244.0
1725198540, +3.54, +28.803,    +1.2, +1031.0,  +112.0,  +401.0
1725199140, +3.54, +28.836,    +2.1, +1112.0,  +136.0,  +264.0
1725199740, +3.54, +28.877,    +2.1, +1036.0,   +96.0,  +396.0
1725200340, +3.54, +28.926,    +1.2, +1014.0,   +96.0,  +412.0
1725200940, +3.54, +29.023,    +1.0, +1008.0,   +88.0,  +412.0
1725201540, +3.54, +29.080,    +1.7, +1020.0,   +86.0,  +406.0
1725202140, +3.54, +29.089,    +1.4, +1004.0,   +88.0,  +400.0
1725202740, +3.54, +29.194,    +1.2, +1107.0,  +160.0,  +236.0
1725203340, +3.54, +29.325,    +0.6, +1080.0,  +128.0,  +316.0
1725203940, +3.54, +29.495,    +0.7, +1039.0,  +112.0,  +392.0
1725204540, +3.54, +29.601,    +0.6, +1022.0,  +115.0,  +403.0
1725205140, +3.54, +29.601,    +0.3, +1039.0,  +128.0,  +376.0
1725205740, +3.54, +29.649,    +0.3, +1024.0,  +103.0,  +401.0
1725206340, +3.54, +29.657,    +0.1, +1009.0,  +102.0,  +392.0
1725206940, +3.54, +29.666,    +0.0,  +995.0,   +94.0,  +396.0
1725207540, +3.54, +29.625,    +0.0, +1022.0,  +143.0,  +400.0
1725208140, +3.54, +29.682,    -0.0, +1004.0,  +126.0,  +423.0
1725208740, +3.54, +29.755,    +0.0, +1123.0,  +136.0,  +216.0
1725209340, +3.54, +29.755,    -0.0, +1112.0,  +168.0,  +220.0
1725209940, +3.54, +29.755,    -0.0, +1036.0,  +112.0,  +400.0
1725210540, +3.54, +29.779,    +0.0, +1136.0,  +131.0,  +215.0
1725211140, +3.54, +29.568,    -0.1, +1104.0,   +96.0,  +270.0
1725211740, +3.54, +29.398,    -0.1, +1040.0,   +96.0,  +380.0
1725212340, +3.54, +29.162,    -0.1, +1137.0,   +84.0,  +216.0
1725212940, +3.54, +28.966,    +0.1, +1033.0,   +71.0,  +396.0
1725213540, +3.54, +28.877,    +0.1, +1032.0,   +70.0,  +396.0
1725214140, +3.54, +28.844,    -0.0, +1036.0,   +67.0,  +392.0
1725214740, +3.54, +28.852,    -0.1, +1020.0,   +67.0,  +399.0
1725215340, +3.54, +28.836,    -0.0, +1036.0,   +80.0,  +392.0
1725215940, +3.54, +28.836,    -0.0, +1032.0,   +76.0,  +391.0
1725216540, +3.54, +28.803,    -0.0, +1032.0,   +92.0,  +398.0
1725217140, +3.54, +28.754,    -0.1, +1032.0,   +70.0,  +390.0
1725217740, +3.54, +28.681,    +0.0, +1103.0,  +102.0,  +259.0
1725218340, +3.54, +28.672,    -0.1, +1056.0,  +102.0,  +368.0
1725218940, +3.54, +28.582,    -0.1, +1095.0,  +116.0,  +288.0
1725219540, +3.54, +28.697,    +0.0, +1089.0,  +108.0,  +295.0
