7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1719393540, +3.53, +23.921,    +6.2, +1007.0,   +60.0,  +385.0
1719394140, +3.53, +23.938,    +8.5, +1084.0,   +96.0,  +302.0
1719394740, +3.53, +23.938,   +14.0, +1000.0,   +64.0,  +384.0
1719395340, +3.53, +23.938,   +13.4, +1000.0,   +62.0,  +385.0
1719395940, +3.53, +23.946,    +6.5,  +999.0,   +64.0,  +380.0
1719396540, +3.53, +23.946,   +14.4, +1000.0,   +67.0,  +380.0
1719397140, +3.53, +23.963,   +10.6,  +999.0,   +62.0,  +380.0
1719397740, +3.53, +23.954,   +14.1, +1063.0,   +79.0,  +352.0
1719398340, +3.53, +23.963,   +14.4, +1000.0,   +64.0,  +380.0
1719398940, +3.53, +23.963,   +14.1, +1087.0,   +96.0,  +300.0
1719399540, +3.53, +23.996,   +14.5, +1000.0,   +76.0,  +376.0
1719400140, +3.53, +24.013,   +14.6, +1000.0,   +63.0,  +376.0
1719400740, +3.53, +24.046,    +7.5, +1087.0,  +103.0,  +294.0
1719401340, +3.53, +24.113,   +14.5, +1087.0,   +96.0,  +295.0
1719401940, +3.53, +24.180,   +10.0,  +999.0,   +71.0,  +380.0
1719402540, +3.53, +24.221,   +12.5, +1008.0,   +71.0,  +384.0
1719403140, +3.53, +24.305,   +11.0, +1031.0,   +70.0,  +384.0
1719403740, +3.53, +24.363,   +10.9,  +999.0,   +62.0,  +375.0
1719404340, +3.53, +24.397,   +10.5, +1000.0,   +63.0,  +377.0
1719404940, +3.53, +24.413,   +10.2,  +998.0,   +64.0,  +376.0
1719405540, +3.53, +24.422,    +9.6,  +999.0,   +65.0,  +380.0
1719406140, +3.53, +24.447,    +9.2, +1095.0,  +104.0,  +272.0
1719406740, +3.53, +24.455,    +8.8, +1017.0,   +70.0,  +385.0
1719407340, +3.53, +24.472,    +8.8,  +999.0,   +70.0,  +377.0
1719407940, +3.53, +24.488,    +8.4,  +999.0,   +67.0,  +375.0
1719408540, +3.53, +24.497,    +7.5,  +999.0,   +70.0,  +376.0
1719409140, +3.53, +24.513,    +7.5, +1140.0,   +76.0,  +188.0
1719409740, +3.53, +24.530,    +7.4,  +999.0,   +64.0,  +380.0
1719410340, +3.53, +24.547,    +7.2,  +999.0,   +72.0,  +377.0
1719410940, +3.53, +24.580,    +6.5,  +999.0,   +60.0,  +376.0
1719411540, +3.53, +24.605,    +6.0,  +999.0,   +64.0,  +380.0
1719412140, +3.53, +24.622,    +5.4,  +999.0,   +70.0,  +377.0
1719412740, +3.53, +24.638,    +5.1,  +999.0,   +62.0,  +377.0
