7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1729398540, +3.52, +26.541,    +0.4, +1036.0,   +40.0,  +387.0
1729399140, +3.52, +26.532,    +0.5, +1121.0,   +64.0,  +243.0
1729399740, +3.52, +26.532,    +0.6, +1123.0,   +70.0,  +220.0
1729400340, +3.52, +26.541,    +0.8, +1041.0,   +32.0,  +384.0
1729400940, +3.52, +26.541,    +1.0, +1006.0,   +19.0,  +384.0
1729401540, +3.52, +26.541,    +1.1, +1017.0,   +40.0,  +401.0
1729402140, +3.52, +26.541,    +1.3, +1033.0,    +8.0,  +412.0
1729402740, +3.52, +26.541,    +1.5, +1025.0,   +39.0,  +400.0
1729403340, +3.52, +26.532,    +1.8, +1031.0,   +40.0,  +396.0
1729403940, +3.52, +26.532,    +2.0, +1032.0,   +36.0,  +399.0
1729404540, +3.52, +26.541,    +2.1, +1137.0,   +48.0,  +224.0
1729405140, +3.52, +26.541,    +2.2, +1027.0,   +56.0,  +414.0
1729405740, +3.52, +26.524,    +2.4, +1004.0,   +24.0,  +403.0
1729406340, +3.52, +26.541,    +2.6, +1011.0,   +19.0,  +406.0
1729406940, +3.52, +26.524,    +2.9, +1031.0,   +31.0,  +403.0
1729407540, +3.52, +26.541,    +3.2, +1145.0,    +4.0,  +239.0
1729408140, +3.52, +26.532,    +3.2, +1020.0,   +35.0,  +416.0
1729408740, +3.52, +26.541,    +3.3, +1004.0,   +16.0,  +399.0
1729409340, +3.52, +26.541,    +3.5, +1142.0,   +32.0,  +232.0
1729409940, +3.52, +26.524,    +3.9, +1027.0,   +48.0,  +403.0
1729410540, +3.52, +26.541,    +4.1, +1068.0,   +39.0,  +376.0
1729411140, +3.52, +26.541,    +3.9, +1008.0,   +16.0,  +398.0
1729411740, +3.52, +26.532,    +4.4, +1054.0,    +7.0,  +391.0
1729412340, +3.52, +26.541,    +4.6, +1116.0,   +40.0,  +264.0
1729412940, +3.52, +26.532,    +4.6, +1040.0,   +14.0,  +403.0
1729413540, +3.52, +26.541,    +4.7, +1025.0,   +17.0,  +435.0
1729414140, +3.52, +26.541,    +4.9, +1020.0,   +16.0,  +424.0
1729414740, +3.52, +26.549,    +5.0, +1062.0,   +14.0,  +391.0
1729415340, +3.52, +26.549,    +4.8, +1039.0,    +6.0,  +398.0
1729415940, +3.52, +26.549,    +4.7, +1009.0,    +7.0,  +424.0
1729416540, +3.52, +26.549,    +4.6, +1057.0,    +6.0,  +384.0
1729417140, +3.52, +26.532,    +4.6, +1036.0,    +3.0,  +404.0
1729417740, +3.52, +26.541,    +4.5, +1129.0,   +28.0,  +230.0
1729418340, +3.52, +26.549,    +4.4, +1014.0,    +8.0,  +416.0
1729418940, +3.52, +26.549,    +4.3, +1039.0,   +16.0,  +406.0
1729419540, +3.52, +26.549,    +4.3, +1144.0,   +32.0,  +240.0
1729420140, +3.52, +26.557,    +4.1, +1056.0,   +19.0,  +393.0
1729420740, +3.52, +26.557,    +4.0, +1036.0,   +16.0,  +408.0
1729421340, +3.52, +26.549,    +3.9, +1016.0,    +8.0,  +408.0
1729421940, +3.52, +26.549,    +3.9, +1022.0,    +0.0,  +406.0
1729422540, +3.52, +26.549,    +3.7, +1004.0,   +22.0,  +414.0
1729423140, +3.52, +26.549,    +3.6, +1004.0,   +12.0,  +419.0
1729423740, +3.52, +26.541,    +3.5, +1024.0,   +12.0,  +412.0
1729424340, +3.52, +26.557,    +3.5, +1041.0,   +32.0,  +417.0
