7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1730094540, +3.48, +18.553,    +1.2, +1121.0,  +100.0,  +236.0
1730095140, +3.48, +18.553,    +1.2, +1132.0,   +99.0,  +224.0
1730095740, +3.48, +18.562,    +1.3, +1123.0,  +103.0,  +240.0
1730096340, +3.48, +18.570,    +1.3, +1129.0,  +112.0,  +230.0
1730096940, +3.48, +18.562,    +1.3, +1132.0,  +115.0,  +216.0
1730097540, +3.48, +18.553,    +1.4, +1136.0,  +112.0,  +216.0
1730098140, +3.48, +18.579,    +1.5, +1139.0,  +104.0,  +216.0
1730098740, +3.48, +18.596,    +1.5, +1129.0,  +128.0,  +224.0
1730099340, +3.48, +18.587,    +1.5, +1136.0,  +120.0,  +224.0
1730099940, +3.48, +18.587,    +1.5, +1001.0,   +86.0,  +414.0
1730100540, +3.48, +18.612,    +1.5, +1120.0,  +136.0,  +262.0
1730101140, +3.48, +18.655,    +1.6, +1095.0,  +112.0,  +321.0
1730101740, +3.48, +18.714,    +1.9, +1136.0,  +112.0,  +220.0
1730102340, +3.48, +18.739,    +2.0, +1095.0,  +112.0,  +307.0
1730102940, +3.48, +18.747,    +1.9, +1100.0,  +124.0,  +296.0
1730103540, +3.48, +18.756,    +1.9, +1104.0,  +124.0,  +275.0
1730104140, +3.48, +18.781,    +2.1, +1129.0,  +128.0,  +224.0
1730104740, +3.48, +18.756,    +2.1, +1048.0,  +102.0,  +387.0
1730105340, +3.48, +18.747,    +2.1, +1072.0,  +112.0,  +360.0
1730105940, +3.48, +18.731,    +2.1, +1076.0,  +112.0,  +355.0
1730106540, +3.48, +18.697,    +2.2, +1086.0,  +112.0,  +326.0
1730107140, +3.48, +18.714,    +2.2, +1004.0,   +86.0,  +416.0
1730107740, +3.48, +18.714,    +2.1, +1104.0,  +128.0,  +284.0
1730108340, +3.48, +18.722,    +1.9, +1116.0,  +124.0,  +244.0
1730108940, +3.48, +18.731,    +2.1, +1121.0,  +120.0,  +230.0
1730109540, +3.48, +18.731,    +2.1, +1095.0,  +112.0,  +304.0
1730110140, +3.48, +18.739,    +1.9, +1104.0,  +128.0,  +272.0
1730110740, +3.48, +18.739,    +1.9, +1100.0,  +128.0,  +284.0
1730111340, +3.48, +18.747,    +1.9, +1080.0,  +112.0,  +332.0
1730111940, +3.48, +18.764,    +1.8, +1103.0,  +108.0,  +280.0
1730112540, +3.48, +18.773,    +1.7, +1107.0,  +142.0,  +256.0
1730113140, +3.48, +18.806,    +1.6, +1087.0,  +124.0,  +326.0
1730113740, +3.48, +18.806,    +1.7, +1142.0,  +112.0,  +195.0
1730114340, +3.48, +18.823,    +1.6, +1142.0,  +112.0,  +211.0
1730114940, +3.48, +18.865,    +1.5, +1080.0,  +128.0,  +326.0
1730115540, +3.48, +18.874,    +1.4, +1104.0,  +132.0,  +286.0
1730116140, +3.48, +18.874,    +1.5, +1107.0,  +128.0,  +268.0
1730116740, +3.48, +18.874,    +1.4, +1087.0,  +124.0,  +332.0
1730117340, +3.48, +18.874,    +1.3, +1136.0,  +112.0,  +216.0
1730117940, +3.48, +18.882,    +1.3, +1032.0,   +97.0,  +398.0
1730118540, +3.48, +18.899,    +1.2, +1065.0,  +103.0,  +360.0
1730119140, +3.48, +18.908,    +1.1, +1004.0,   +88.0,  +422.0
1730119740, +3.48, +18.941,    +1.2, +1046.0,  +103.0,  +398.0
1730120340, +3.48, +18.967,    +1.1, +1028.0,  +102.0,  +415.0
1730120940, +3.48, +18.983,    +0.8, +1039.0,   +96.0,  +403.0
1730121540, +3.48, +18.992,    +0.9, +1008.0,   +80.0,  +415.0
1730122140, +3.48, +19.017,    +0.7, +1030.0,  +104.0,  +416.0
1730122740, +3.48, +19.026,    +0.7, +1007.0,   +84.0,  +408.0
1730123340, +3.48, +19.059,    +0.5, +1025.0,   +96.0,  +412.0
1730123940, +3.48, +19.076,    +0.5, +1008.0,   +78.0,  +412.0
1730124540, +3.48, +19.093,    +0.5, +1004.0,   +86.0,  +406.0
1730125140, +3.48, +19.076,    +0.4,  +999.0,   +80.0,  +412.0
1730125740, +3.48, +19.118,    +0.3, +1000.0,   +79.0,  +408.0
1730126340, +3.48, +19.127,    +0.2,  +999.0,   +89.0,  +408.0
1730126940, +3.48, +19.152,    +0.2, +1097.0,  +120.0,  +296.0
1730127540, +3.49, +19.160,    +0.1, +1123.0,  +128.0,  +230.0
1730128140, +3.48, +19.152,    -0.1, +1132.0,  +120.0,  +216.0
1730128740, +3.49, +19.160,    -0.1, +1004.0,   +72.0,  +403.0
1730129340, +3.49, +19.127,    +0.0, +1006.0,   +79.0,  +403.0
1730129940, +3.49, +19.110,    -0.0, +1008.0,   +88.0,  +408.0
1730130540, +3.49, +19.093,    +0.0, +1124.0,  +128.0,  +220.0
1730131140, +3.49, +19.068,    -0.0, +1070.0,  +104.0,  +352.0
1730131740, +3.49, +19.034,    -0.1, +1001.0,   +76.0,  +391.0
1730132340, +3.49, +19.009,    +0.0, +1007.0,   +72.0,  +400.0
1730132940, +3.49, +18.975,    -0.0, +1020.0,   +78.0,  +399.0
1730133540, +3.48, +18.992,    +0.0, +1105.0,  +120.0,  +270.0
1730134140, +3.49, +18.950,    +0.0, +1031.0,   +62.0,  +396.0
1730134740, +3.48, +18.950,    -0.1, +1052.0,   +67.0,  +376.0
1730135340, +3.49, +18.941,    -0.0, +1048.0,   +72.0,  +376.0
1730135940, +3.49, +18.924,    -0.1, +1100.0,   +72.0,  +296.0
1730136540, +3.48, +18.882,    -0.0, +1055.0,   +51.0,  +374.0
1730137140, +3.48, +18.823,    -0.0, +1055.0,   +40.0,  +384.0
1730137740, +3.48, +18.806,    -0.0, +1084.0,   +64.0,  +332.0
1730138340, +3.48, +18.806,    +0.0, +1091.0,   +64.0,  +308.0
1730138940, +3.48, +18.790,    -0.1, +1110.0,   +76.0,  +270.0
1730139540, +3.48, +18.790,    -0.1, +1144.0,   +56.0,  +200.0
1730140140, +3.48, +18.764,    -0.1, +1056.0,   +48.0,  +384.0
1730140740, +3.48, +18.756,    +0.0, +1140.0,   +64.0,  +208.0
1730141340, +3.48, +18.764,    -0.0, +1057.0,   +48.0,  +390.0
1730141940, +3.48, +18.747,    -0.1, +1020.0,   +39.0,  +414.0
1730142540, +3.48, +18.739,    -0.1, +1103.0,   +72.0,  +304.0
1730143140, +3.49, +18.747,    -0.1, +1075.0,   +56.0,  +356.0
1730143740, +3.48, +18.731,    +0.0, +1139.0,   +65.0,  +212.0
1730144340, +3.48, +18.739,    -0.0, +1096.0,   +64.0,  +312.0
1730144940, +3.48, +18.739,    +0.0, +1084.0,   +56.0,  +342.0
1730145540, +3.48, +18.739,    -0.1, +1105.0,   +72.0,  +286.0
1730146140, +3.48, +18.731,    -0.0, +1100.0,   +64.0,  +308.0
1730146740, +3.48, +18.722,    +0.0, +1105.0,   +72.0,  +288.0
1730147340, +3.48, +18.722,    -0.0, +1104.0,   +72.0,  +300.0
1730147940, +3.48, +18.731,    -0.1, +1110.0,   +72.0,  +280.0
1730148540, +3.48, +18.705,    -0.1, +1105.0,   +72.0,  +286.0
1730149140, +3.48, +18.731,    +0.0, +1112.0,   +72.0,  +272.0
1730149740, +3.48, +18.714,    +0.0, +1120.0,   +72.0,  +248.0
1730150340, +3.48, +18.714,    -0.1, +1008.0,   +32.0,  +408.0
1730150940, +3.48, +18.705,    -0.0, +1110.0,   +71.0,  +275.0
1730151540, +3.48, +18.697,    +0.0, +1008.0,   +32.0,  +408.0
1730152140, +3.48, +18.680,    -0.1, +1126.0,   +72.0,  +232.0
1730152740, +3.48, +18.672,    -0.0, +1008.0,   +32.0,  +408.0
1730153340, +3.48, +18.663,    +0.0, +1112.0,   +64.0,  +280.0
1730153940, +3.48, +18.663,    +0.1, +1136.0,   +64.0,  +212.0
1730154540, +3.48, +18.621,    -0.0, +1112.0,   +67.0,  +276.0
1730155140, +3.48, +18.629,    +0.1, +1004.0,   +24.0,  +401.0
1730155740, +3.48, +18.621,    -0.1, +1147.0,   +40.0,  +216.0
1730156340, +3.48, +18.596,    +0.0, +1120.0,   +70.0,  +243.0
1730156940, +3.48, +18.604,    -0.1, +1132.0,   +70.0,  +225.0
1730157540, +3.48, +18.604,    -0.0, +1137.0,   +67.0,  +216.0
1730158140, +3.48, +18.629,    -0.0, +1110.0,   +71.0,  +284.0
1730158740, +3.48, +18.646,    +0.0, +1134.0,   +72.0,  +224.0
