7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1724961540, +3.53, +26.665,    +0.1, +1056.0,   +80.0,  +376.0
1724962140, +3.53, +26.863,    -0.0, +1052.0,   +78.0,  +387.0
1724962740, +3.53, +27.028,    -0.0, +1043.0,   +83.0,  +390.0
1724963340, +3.53, +27.235,    +0.1, +1043.0,   +86.0,  +390.0
1724963940, +3.53, +27.342,    -0.1, +1038.0,   +72.0,  +399.0
1724964540, +3.53, +27.251,    -0.0, +1032.0,   +72.0,  +396.0
1724965140, +3.53, +27.218,    -0.0, +1041.0,   +72.0,  +392.0
1724965740, +3.53, +27.185,    -0.1, +1046.0,   +70.0,  +392.0
1724966340, +3.53, +27.202,    -0.1, +1036.0,   +72.0,  +392.0
1724966940, +3.53, +27.309,    +0.1, +1044.0,   +68.0,  +387.0
1724967540, +3.53, +27.433,    -0.1, +1123.0,   +88.0,  +216.0
1724968140, +3.53, +27.556,    +0.0, +1038.0,   +72.0,  +398.0
1724968740, +3.53, +27.680,    -0.1, +1016.0,   +62.0,  +399.0
1724969340, +3.53, +27.836,    +0.0, +1126.0,   +96.0,  +224.0
1724969940, +3.53, +27.779,    -0.0, +1027.0,   +70.0,  +403.0
1724970540, +3.53, +27.894,    -0.0, +1136.0,   +72.0,  +216.0
1724971140, +3.53, +27.779,    +0.0, +1008.0,   +60.0,  +400.0
1724971740, +3.53, +27.746,    +0.0, +1016.0,   +56.0,  +399.0
1724972340, +3.53, +27.754,    -0.1, +1024.0,   +54.0,  +396.0
1724972940, +3.53, +27.885,    +0.1, +1121.0,  +102.0,  +227.0
1724973540, +3.53, +28.074,    +0.1, +1095.0,   +88.0,  +296.0
1724974140, +3.53, +27.951,    +0.0, +1120.0,   +96.0,  +232.0
1724974740, +3.53, +27.894,    -0.0, +1121.0,   +96.0,  +227.0
1724975340, +3.53, +27.910,    +0.1, +1127.0,   +88.0,  +224.0
1724975940, +3.53, +27.976,    -0.0, +1103.0,  +104.0,  +272.0
1724976540, +3.53, +28.042,    -0.0, +1113.0,   +88.0,  +248.0
1724977140, +3.53, +28.091,    -0.0, +1041.0,   +72.0,  +396.0
1724977740, +3.53, +28.058,    +0.0, +1095.0,   +96.0,  +296.0
1724978340, +3.53, +28.058,    +0.1, +1088.0,   +96.0,  +316.0
1724978940, +3.53, +28.074,    -0.0, +1123.0,   +96.0,  +224.0
1724979540, +3.53, +28.107,    -0.0, +1043.0,   +73.0,  +396.0
1724980140, +3.53, +28.083,    +0.0, +1123.0,   +96.0,  +224.0
1724980740, +3.53, +28.140,    +0.0, +1118.0,   +99.0,  +236.0
1724981340, +3.53, +28.165,    +0.0, +1112.0,  +115.0,  +248.0
1724981940, +3.53, +28.197,    +0.0, +1027.0,   +72.0,  +406.0
1724982540, +3.53, +28.263,    -0.0, +1025.0,   +65.0,  +396.0
1724983140, +3.53, +28.312,    +0.1, +1036.0,   +76.0,  +404.0
1724983740, +3.53, +28.378,    -0.0, +1132.0,   +88.0,  +216.0
1724984340, +3.53, +28.460,    +0.1, +1016.0,   +78.0,  +404.0
1724984940, +3.53, +28.476,    -0.1, +1127.0,  +100.0,  +216.0
1724985540, +3.53, +28.517,    -0.0, +1108.0,  +112.0,  +252.0
1724986140, +3.53, +28.582,    +0.0, +1086.0,  +110.0,  +312.0
1724986740, +3.53, +28.632,    -0.2, +1049.0,   +88.0,  +387.0
1724987340, +3.53, +28.574,    -0.1, +1129.0,   +97.0,  +220.0
