7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1725570540, +3.53, +28.828,    +0.0, +1000.0,   +63.0,  +391.0
1725571140, +3.54, +28.901,    +0.1,  +999.0,   +78.0,  +384.0
1725571740, +3.54, +28.926,    +0.0, +1004.0,   +64.0,  +390.0
1725572340, +3.54, +28.926,    -0.0, +1136.0,   +76.0,  +209.0
1725572940, +3.54, +28.926,    +0.0, +1036.0,   +72.0,  +392.0
1725573540, +3.54, +28.795,    -0.1, +1015.0,   +64.0,  +391.0
1725574140, +3.54, +28.811,    -0.1, +1016.0,   +72.0,  +400.0
1725574740, +3.54, +28.681,    -0.0, +1088.0,   +96.0,  +300.0
1725575340, +3.54, +28.386,    +0.1, +1120.0,   +92.0,  +212.0
1725575940, +3.54, +28.271,    -0.1, +1128.0,   +84.0,  +196.0
1725576540, +3.54, +28.320,    +0.0, +1121.0,   +96.0,  +206.0
1725577140, +3.54, +28.238,    +0.1, +1016.0,   +71.0,  +398.0
1725577740, +3.54, +28.181,    -0.1, +1001.0,   +64.0,  +391.0
1725578340, +3.54, +28.099,    -0.1, +1008.0,   +56.0,  +386.0
1725578940, +3.54, +28.074,    -0.1, +1087.0,   +72.0,  +304.0
1725579540, +3.54, +28.099,    -0.0, +1144.0,   +75.0,  +215.0
1725580140, +3.54, +28.074,    -0.1, +1088.0,   +71.0,  +304.0
1725580740, +3.54, +28.132,    +0.0, +1016.0,   +52.0,  +387.0
1725581340, +3.54, +28.148,    -0.0, +1046.0,   +64.0,  +387.0
1725581940, +3.54, +28.115,    -0.1, +1004.0,   +49.0,  +396.0
1725582540, +3.53, +28.074,    +0.0, +1020.0,   +48.0,  +396.0
1725583140, +3.54, +28.083,    -0.0, +1048.0,   +60.0,  +364.0
1725583740, +3.53, +28.083,    -0.0, +1030.0,   +62.0,  +398.0
1725584340, +3.53, +28.107,    +0.0, +1048.0,   +67.0,  +384.0
1725584940, +3.53, +28.156,    +0.0, +1016.0,   +56.0,  +390.0
1725585540, +3.54, +28.247,    -0.1, +1012.0,   +68.0,  +403.0
1725586140, +3.53, +28.263,    -0.0, +1129.0,   +88.0,  +206.0
1725586740, +3.53, +28.296,    -0.0, +1123.0,   +96.0,  +224.0
1725587340, +3.53, +28.312,    -0.0, +1043.0,   +80.0,  +388.0
1725587940, +3.53, +28.378,    -0.0, +1118.0,  +112.0,  +231.0
1725588540, +3.53, +28.427,    -0.1, +1116.0,   +99.0,  +236.0
1725589140, +3.53, +28.525,    +0.0, +1111.0,  +108.0,  +240.0
1725589740, +3.53, +28.599,    +0.1, +1095.0,  +103.0,  +288.0
1725590340, +3.54, +28.623,    -0.0, +1091.0,  +102.0,  +294.0
1725590940, +3.54, +28.697,    -0.0, +1052.0,   +83.0,  +380.0
1725591540, +3.54, +28.689,    -0.1, +1094.0,   +92.0,  +288.0
1725592140, +3.54, +28.664,    -0.1, +1024.0,   +76.0,  +392.0
1725592740, +3.54, +28.681,    +0.0, +1084.0,   +96.0,  +312.0
1725593340, +3.53, +28.697,    -0.1, +1036.0,   +78.0,  +387.0
1725593940, +3.53, +28.713,    -0.0, +1031.0,   +64.0,  +398.0
1725594540, +3.54, +28.730,    +0.1, +1006.0,   +59.0,  +391.0
1725595140, +3.54, +28.738,    +0.1, +1004.0,   +60.0,  +392.0
1725595740, +3.54, +28.770,    +0.3, +1032.0,   +81.0,  +392.0
1725596340, +3.53, +28.844,    +0.6, +1020.0,   +64.0,  +392.0
1725596940, +3.54, +28.885,    +0.8, +1139.0,   +64.0,  +207.0
1725597540, +3.54, +28.958,    +0.9, +1127.0,   +80.0,  +208.0
1725598140, +3.54, +29.064,    +1.1, +1108.0,  +102.0,  +256.0
1725598740, +3.53, +29.105,    +1.1, +1107.0,   +96.0,  +260.0
1725599340, +3.54, +29.170,    +1.2, +1107.0,   +96.0,  +248.0
1725599940, +3.54, +29.211,    +1.4, +1120.0,   +96.0,  +224.0
1725600540, +3.54, +29.203,    +1.7, +1118.0,   +88.0,  +224.0
1725601140, +3.54, +29.235,    +1.7, +1118.0,   +99.0,  +230.0
1725601740, +3.54, +29.243,    +2.3, +1102.0,  +104.0,  +268.0
1725602340, +3.54, +29.284,    +2.7, +1072.0,   +88.0,  +348.0
1725602940, +3.54, +29.317,    +2.4, +1072.0,   +80.0,  +344.0
1725603540, +3.54, +29.341,    +2.7, +1047.0,   +72.0,  +380.0
1725604140, +3.54, +29.333,    +3.0, +1041.0,   +67.0,  +391.0
1725604740, +3.54, +29.349,    +2.9, +1095.0,   +99.0,  +291.0
1725605340, +3.54, +29.373,    +3.2, +1008.0,   +56.0,  +396.0
1725605940, +3.54, +29.373,    +2.9, +1044.0,   +71.0,  +392.0
1725606540, +3.54, +29.390,    +3.6, +1075.0,   +84.0,  +339.0
1725607140, +3.54, +29.398,    +4.3, +1048.0,   +72.0,  +384.0
1725607740, +3.54, +29.398,    +2.1, +1088.0,   +84.0,  +310.0
1725608340, +3.54, +29.406,    +2.7, +1027.0,   +60.0,  +400.0
1725608940, +3.54, +29.406,    +2.0, +1048.0,   +60.0,  +380.0
1725609540, +3.54, +29.422,    +3.4, +1084.0,   +78.0,  +320.0
1725610140, +3.54, +29.414,    +2.2, +1048.0,   +64.0,  +384.0
1725610740, +3.54, +29.422,    +1.6, +1086.0,   +88.0,  +316.0
1725611340, +3.54, +29.430,    +1.4, +1027.0,   +56.0,  +396.0
1725611940, +3.54, +29.422,    +2.7, +1011.0,   +48.0,  +396.0
1725612540, +3.54, +29.430,    +3.5, +1031.0,   +52.0,  +398.0
1725613140, +3.54, +29.422,    +1.2, +1041.0,   +56.0,  +390.0
1725613740, +3.54, +29.438,    +4.6, +1048.0,   +52.0,  +380.0
1725614340, +3.54, +29.471,    +4.6, +1088.0,   +80.0,  +312.0
1725614940, +3.54, +29.552,    +4.7, +1126.0,   +88.0,  +220.0
1725615540, +3.54, +29.625,    +4.5, +1001.0,   +56.0,  +392.0
1725616140, +3.54, +29.649,    +4.5, +1041.0,   +64.0,  +385.0
1725616740, +3.54, +29.657,    +4.4, +1052.0,   +67.0,  +384.0
1725617340, +3.54, +29.657,    +4.7, +1136.0,   +67.0,  +216.0
1725617940, +3.54, +29.657,    +4.7, +1134.0,   +70.0,  +214.0
1725618540, +3.54, +29.657,    +4.9, +1000.0,   +49.0,  +392.0
1725619140, +3.54, +29.617,    +4.7, +1134.0,   +67.0,  +216.0
1725619740, +3.54, +29.536,    +4.8, +1016.0,   +48.0,  +400.0
1725620340, +3.54, +29.536,    +4.4, +1022.0,   +54.0,  +403.0
1725620940, +3.54, +29.584,    +4.3, +1000.0,   +48.0,  +392.0
1725621540, +3.54, +29.601,    +4.3, +1036.0,   +49.0,  +392.0
1725622140, +3.54, +29.584,    +4.5, +1136.0,   +64.0,  +216.0
1725622740, +3.54, +29.560,    +4.4, +1048.0,   +60.0,  +387.0
1725623340, +3.54, +29.528,    +4.4, +1024.0,   +44.0,  +401.0
1725623940, +3.54, +29.479,    +4.3, +1088.0,   +60.0,  +316.0
1725624540, +3.54, +29.471,    +4.1, +1008.0,   +39.0,  +400.0
1725625140, +3.54, +29.471,    +4.1, +1008.0,   +40.0,  +399.0
1725625740, +3.54, +29.479,    +3.8, +1072.0,   +64.0,  +359.0
1725626340, +3.54, +29.487,    +3.4, +1024.0,   +46.0,  +400.0
1725626940, +3.54, +29.495,    +3.4, +1024.0,   +62.0,  +400.0
1725627540, +3.54, +29.503,    +3.2, +1057.0,   +56.0,  +368.0
1725628140, +3.54, +29.576,    +3.0, +1031.0,   +56.0,  +396.0
1725628740, +3.54, +29.617,    +2.6, +1136.0,   +64.0,  +216.0
1725629340, +3.54, +29.633,    +1.1, +1144.0,   +60.0,  +223.0
1725629940, +3.54, +29.625,    +2.0, +1126.0,   +96.0,  +224.0
1725630540, +3.54, +29.617,    +1.8, +1008.0,   +70.0,  +400.0
1725631140, +3.54, +29.609,    +1.5, +1025.0,   +76.0,  +400.0
1725631740, +3.54, +29.576,    +1.5, +1068.0,   +88.0,  +344.0
1725632340, +3.54, +29.601,    +1.2, +1001.0,   +76.0,  +396.0
1725632940, +3.54, +29.657,    +1.0, +1139.0,   +88.0,  +231.0
1725633540, +3.54, +29.649,    +0.9, +1128.0,   +88.0,  +216.0
1725634140, +3.54, +29.641,    +0.7, +1120.0,   +96.0,  +224.0
1725634740, +3.54, +29.714,    +0.5, +1120.0,  +128.0,  +220.0
1725635340, +3.54, +29.738,    +0.6, +1127.0,  +104.0,  +208.0
1725635940, +3.54, +29.738,    +0.3, +1108.0,  +113.0,  +256.0
1725636540, +3.54, +29.747,    +0.2, +1126.0,   +96.0,  +204.0
1725637140, +3.54, +29.738,    +0.1, +1103.0,  +124.0,  +256.0
1725637740, +3.54, +29.795,    +0.2, +1001.0,   +96.0,  +391.0
1725638340, +3.54, +29.836,    +0.1, +1105.0,  +120.0,  +248.0
1725638940, +3.54, +29.819,    +0.1, +1116.0,  +112.0,  +220.0
1725639540, +3.54, +29.811,    +0.1, +1091.0,  +115.0,  +288.0
1725640140, +3.54, +29.852,    -0.1, +1100.0,  +120.0,  +270.0
1725640740, +3.54, +29.827,    +0.0, +1107.0,  +112.0,  +240.0
1725641340, +3.54, +29.827,    -0.1, +1088.0,  +118.0,  +300.0
1725641940, +3.54, +29.836,    +0.0, +1139.0,   +80.0,  +193.0
1725642540, +3.54, +29.852,    +0.1, +1107.0,  +131.0,  +248.0
1725643140, +3.54, +29.933,    +0.0, +1039.0,   +97.0,  +384.0
1725643740, +3.54, +29.900,    -0.1, +1048.0,   +56.0,  +376.0
1725644340, +3.54, +29.803,    -0.0, +1092.0,  +112.0,  +288.0
1725644940, +3.54, +29.819,    +0.0, +1116.0,   +96.0,  +224.0
1725645540, +3.54, +29.860,    +0.1, +1120.0,  +112.0,  +216.0
1725646140, +3.54, +29.900,    +0.1, +1041.0,   +88.0,  +376.0
1725646740, +3.54, +29.892,    +0.0, +1091.0,   +84.0,  +286.0
1725647340, +3.54, +29.771,    -0.1, +1112.0,   +96.0,  +236.0
1725647940, +3.54, +29.811,    -0.1, +1096.0,   +88.0,  +284.0
1725648540, +3.54, +29.755,    -0.0, +1139.0,   +64.0,  +208.0
1725649140, +3.54, +29.722,    +0.0, +1006.0,   +64.0,  +400.0
1725649740, +3.54, +29.682,    -0.0, +1024.0,   +68.0,  +396.0
1725650340, +3.54, +29.682,    +0.1, +1120.0,   +88.0,  +216.0
1725650940, +3.54, +29.609,    -0.1, +1024.0,   +56.0,  +396.0
1725651540, +3.54, +29.552,    +0.0, +1134.0,   +78.0,  +214.0
1725652140, +3.54, +29.528,    +0.0, +1004.0,   +56.0,  +396.0
1725652740, +3.54, +29.544,    -0.1,  +999.0,   +62.0,  +399.0
1725653340, +3.54, +29.520,    -0.0, +1008.0,   +56.0,  +399.0
1725653940, +3.54, +29.430,    -0.0, +1024.0,   +48.0,  +399.0
1725654540, +3.54, +29.325,    +0.0, +1048.0,   +56.0,  +374.0
1725655140, +3.54, +29.251,    -0.1, +1086.0,   +70.0,  +320.0
1725655740, +3.54, +29.251,    +0.1, +1054.0,   +64.0,  +371.0
1725656340, +3.54, +29.325,    +0.0, +1025.0,   +48.0,  +384.0
1725656940, +3.54, +29.357,    +0.0, +1039.0,   +64.0,  +396.0
