7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1724004540, +3.54, +29.641,    -0.0, +1100.0,  +132.0,  +259.0
1724005140, +3.54, +29.674,    -0.1, +1022.0,  +102.0,  +396.0
1724005740, +3.54, +29.714,    -0.1, +1004.0,  +104.0,  +403.0
1724006340, +3.54, +29.730,    -0.2, +1039.0,  +120.0,  +376.0
1724006940, +3.54, +29.738,    -0.1, +1088.0,  +140.0,  +280.0
1724007540, +3.54, +29.730,    +0.0, +1039.0,  +115.0,  +376.0
1724008140, +3.54, +29.763,    +0.1, +1020.0,   +96.0,  +391.0
1724008740, +3.54, +29.803,    +0.0, +1008.0,  +112.0,  +396.0
1724009340, +3.54, +29.803,    -0.1, +1075.0,  +136.0,  +320.0
1724009940, +3.54, +29.827,    -0.1, +1000.0,  +104.0,  +400.0
1724010540, +3.54, +29.836,    +0.0, +1056.0,  +152.0,  +332.0
1724011140, +3.54, +29.852,    -0.1, +1020.0,  +112.0,  +396.0
1724011740, +3.54, +29.876,    +0.1, +1000.0,  +103.0,  +392.0
1724012340, +3.54, +29.900,    -0.0, +1132.0,  +135.0,  +222.0
1724012940, +3.54, +29.916,    +0.0, +1009.0,  +136.0,  +384.0
1724013540, +3.54, +29.925,    -0.1, +1000.0,  +128.0,  +401.0
1724014140, +3.54, +29.941,    +0.1,  +988.0,  +159.0,  +416.0
1724014740, +3.54, +29.957,    -0.0,  +992.0,  +115.0,  +399.0
1724015340, +3.54, +29.981,    -0.1, +1120.0,  +136.0,  +224.0
1724015940, +3.54, +29.965,    +0.1, +1127.0,  +145.0,  +204.0
1724016540, +3.54, +29.989,    +0.0, +1110.0,  +144.0,  +224.0
1724017140, +3.54, +29.989,    -0.0, +1016.0,  +131.0,  +396.0
1724017740, +3.54, +29.989,    +0.0, +1136.0,  +112.0,  +199.0
1724018340, +3.54, +29.989,    -0.1, +1108.0,  +192.0,  +168.0
1724018940, +3.54, +29.989,    +0.0, +1118.0,  +140.0,  +224.0
1724019540, +3.54, +29.989,    -0.1,  +999.0,  +116.0,  +387.0
