7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1734531540, +3.47, +18.021,    +0.0,  -180.0,  -532.0,  -536.0
1734532140, +3.47, +18.013,    +0.0,  -180.0,  -536.0,  -538.0
1734532740, +3.47, +17.987,    +0.0,  -180.0,  -536.0,  -544.0
1734533340, +3.47, +17.987,    -0.1,  -152.0,  -532.0,  -816.0
1734533940, +3.48, +17.979,    -0.0,  -180.0,  -528.0,  -528.0
1734534540, +3.47, +17.979,    -0.0,  -154.0,  -528.0,  -800.0
1734535140, +3.48, +17.979,    -0.0,  -156.0,  -528.0,  -800.0
1734535740, +3.48, +17.971,    -0.1,  -177.0,  -522.0,  -525.0
1734536340, +3.48, +17.979,    -0.0,  -148.0,  -536.0,  -820.0
1734536940, +3.48, +17.979,    -0.1,  -177.0,  -528.0,  -528.0
1734537540, +3.48, +17.971,    +0.0,  -152.0,  -528.0,  -808.0
1734538140, +3.48, +17.987,    -0.1,  -152.0,  -541.0,  -824.0
1734538740, +3.48, +17.996,    -0.0,  -180.0,  -537.0,  -568.0
1734539340, +3.48, +17.996,    -0.0,  -152.0,  -536.0,  -816.0
1734539940, +3.48, +18.013,    -0.0,  -144.0,  -544.0,  -832.0
1734540540, +3.48, +18.021,    -0.1,  -156.0,  -528.0,  -800.0
1734541140, +3.48, +18.030,    -0.0,  -152.0,  -528.0,  -814.0
1734541740, +3.48, +18.021,    +0.1,  -152.0,  -528.0,  -816.0
1734542340, +3.48, +18.047,    +0.0,  -144.0,  -552.0,  -830.0
1734542940, +3.48, +18.055,    +0.0,  -154.0,  -528.0,  -814.0
1734543540, +3.48, +18.064,    +0.0,  -152.0,  -536.0,  -820.0
1734544140, +3.48, +18.055,    -0.1,  -168.0,  -528.0,  -720.0
1734544740, +3.48, +18.072,    +0.1,  -144.0,  -561.0,  -801.0
1734545340, +3.48, +18.072,    +0.0,  -180.0,  -532.0,  -540.0
1734545940, +3.48, +18.072,    -0.0,  -158.0,  -524.0,  -788.0
1734546540, +3.48, +18.080,    -0.1,  -160.0,  -528.0,  -744.0
1734547140, +3.48, +18.080,    +0.0,  -168.0,  -528.0,  -732.0
1734547740, +3.48, +18.080,    -0.0,  -160.0,  -528.0,  -792.0
1734548340, +3.48, +18.080,    +0.0,  -168.0,  -528.0,  -720.0
1734548940, +3.48, +18.080,    +0.0,  -154.0,  -528.0,  -808.0
1734549540, +3.48, +18.072,    +0.1,  -157.0,  -528.0,  -800.0
1734550140, +3.48, +18.064,    -0.0,  -178.0,  -528.0,  -528.0
1734550740, +3.48, +18.047,    +0.0,  -156.0,  -528.0,  -800.0
1734551340, +3.48, +18.055,    -0.1,  -168.0,  -528.0,  -716.0
1734551940, +3.48, +18.047,    +0.0,  -152.0,  -532.0,  -816.0
1734552540, +3.48, +18.021,    -0.0,  -180.0,  -525.0,  -528.0
1734553140, +3.48, +18.004,    +0.0,  -144.0,  -556.0,  -848.0
1734553740, +3.48, +18.004,    -0.0,  -156.0,  -528.0,  -800.0
1734554340, +3.48, +18.013,    -0.0,  -160.0,  -528.0,  -800.0
1734554940, +3.48, +17.996,    -0.0,  -144.0,  -559.0,  -799.0
1734555540, +3.48, +17.996,    +0.0,  -152.0,  -528.0,  -808.0
1734556140, +3.48, +17.971,    +0.1,  -148.0,  -536.0,  -816.0
1734556740, +3.48, +17.971,    -0.0,  -152.0,  -536.0,  -820.0
1734557340, +3.48, +17.962,    +0.0,  -154.0,  -528.0,  -800.0
1734557940, +3.48, +17.945,    +0.0,  -154.0,  -528.0,  -800.0
1734558540, +3.48, +17.945,    +0.0,  -180.0,  -536.0,  -552.0
1734559140, +3.48, +17.937,    +0.0,  -154.0,  -528.0,  -808.0
1734559740, +3.48, +17.937,    +0.0,  -154.0,  -528.0,  -812.0
1734560340, +3.48, +17.911,    -0.0,  -160.0,  -528.0,  -784.0
1734560940, +3.48, +17.920,    -0.0,  -154.0,  -536.0,  -816.0
1734561540, +3.48, +17.903,    +0.0,  -180.0,  -536.0,  -564.0
1734562140, +3.48, +17.903,    +0.1,  -144.0,  -552.0,  -832.0
1734562740, +3.48, +17.886,    -0.0,  -180.0,  -532.0,  -544.0
1734563340, +3.48, +17.886,    +0.0,  -178.0,  -527.0,  -525.0
1734563940, +3.48, +17.878,    +0.0,  -148.0,  -552.0,  -825.0
1734564540, +3.48, +17.869,    +0.1,  -144.0,  -544.0,  -826.0
1734565140, +3.48, +17.861,    -0.0,  -152.0,  -528.0,  -814.0
1734565740, +3.48, +17.844,    +0.0,  -180.0,  -532.0,  -532.0
1734566340, +3.48, +17.844,    -0.0,  -152.0,  -538.0,  -824.0
1734566940, +3.48, +17.827,    +0.0,  -178.0,  -528.0,  -532.0
1734567540, +3.48, +17.827,    +0.0,  -176.0,  -540.0,  -576.0
1734568140, +3.48, +17.801,    -0.0,  -180.0,  -528.0,  -532.0
1734568740, +3.48, +17.793,    -0.0,  -178.0,  -528.0,  -528.0
1734569340, +3.48, +17.801,    -0.1,  -178.0,  -528.0,  -528.0
1734569940, +3.48, +17.759,    +0.1,  -177.0,  -528.0,  -532.0
1734570540, +3.48, +17.768,    -0.0,  -178.0,  -532.0,  -532.0
1734571140, +3.48, +17.751,    +0.0,  -144.0,  -552.0,  -809.0
1734571740, +3.48, +17.751,    -0.1,  -173.0,  -528.0,  -692.0
1734572340, +3.48, +17.734,    +0.0,  -180.0,  -538.0,  -554.0
1734572940, +3.48, +17.717,    +0.1,  -180.0,  -528.0,  -536.0
1734573540, +3.48, +17.700,    +0.0,  -168.0,  -528.0,  -720.0
1734574140, +3.48, +17.700,    +0.1,  -180.0,  -540.0,  -560.0
1734574740, +3.48, +17.683,    +0.0,  -176.0,  -538.0,  -608.0
1734575340, +3.48, +17.674,    -0.1,  -176.0,  -532.0,  -656.0
1734575940, +3.48, +17.666,    -0.0,  -176.0,  -536.0,  -637.0
1734576540, +3.48, +17.649,    -0.0,  -180.0,  -538.0,  -580.0
1734577140, +3.48, +17.624,    -0.2,  -180.0,  -538.0,  -592.0
1734577740, +3.48, +17.607,    -0.1,  -168.0,  -528.0,  -704.0
1734578340, +3.48, +17.598,    -0.1,  -180.0,  -530.0,  -536.0
1734578940, +3.48, +17.590,    -0.0,  -160.0,  -528.0,  -750.0
1734579540, +3.48, +17.556,    -0.0,  -180.0,  -538.0,  -576.0
1734580140, +3.48, +17.547,    +0.0,  -176.0,  -536.0,  -660.0
1734580740, +3.48, +17.539,    -0.1,  -168.0,  -532.0,  -672.0
1734581340, +3.48, +17.522,    +0.0,  -180.0,  -536.0,  -586.0
1734581940, +3.48, +17.505,    -0.0,  -176.0,  -536.0,  -636.0
1734582540, +3.48, +17.505,    -0.0,  -180.0,  -536.0,  -604.0
1734583140, +3.48, +17.480,    -0.1,  -156.0,  -528.0,  -798.0
1734583740, +3.48, +17.471,    -0.0,  -172.0,  -532.0,  -688.0
1734584340, +3.48, +17.446,    -0.0,  -168.0,  -528.0,  -712.0
1734584940, +3.48, +17.437,    +0.1,  -168.0,  -528.0,  -704.0
1734585540, +3.48, +17.420,    +0.1,  -168.0,  -528.0,  -720.0
1734586140, +3.48, +17.403,    -0.0,  -168.0,  -528.0,  -720.0
1734586740, +3.48, +17.386,    -0.1,  -152.0,  -540.0,  -824.0
1734587340, +3.48, +17.378,    +0.1,  -176.0,  -532.0,  -672.0
1734587940, +3.48, +17.361,    -0.0,  -160.0,  -528.0,  -744.0
1734588540, +3.48, +17.353,    -0.0,  -152.0,  -528.0,  -808.0
1734589140, +3.48, +17.336,    -0.0,  -164.0,  -528.0,  -728.0
1734589740, +3.48, +17.327,    -0.1,  -152.0,  -536.0,  -824.0
1734590340, +3.48, +17.217,    +0.2,  -177.0,  -525.0,  -528.0
1734590940, +3.48, +17.158,    +0.2,  -180.0,  -528.0,  -532.0
1734591540, +3.48, +17.124,    +0.2,  -180.0,  -530.0,  -536.0
1734592140, +3.48, +17.132,    +0.2,  -180.0,  -528.0,  -525.0
1734592740, +3.48, +17.141,    +0.2,  -180.0,  -528.0,  -532.0
1734593340, +3.48, +17.183,    +0.2,  -168.0,  -528.0,  -728.0
