7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1718349540, +3.53, +23.345,   +10.8, +1092.0,  +102.0,  +272.0
1718350140, +3.53, +23.370,   +11.8, +1095.0,   +96.0,  +275.0
1718350740, +3.53, +23.387,   +12.0, +1008.0,   +62.0,  +376.0
1718351340, +3.53, +23.403,   +12.0, +1008.0,   +64.0,  +376.0
1718351940, +3.53, +23.445,   +11.9, +1000.0,   +64.0,  +376.0
1718352540, +3.53, +23.479,   +12.1, +1144.0,   +64.0,  +199.0
1718353140, +3.53, +23.479,   +13.0, +1136.0,   +96.0,  +176.0
1718353740, +3.53, +23.512,   +13.4, +1004.0,   +64.0,  +374.0
1718354340, +3.53, +23.529,   +13.9, +1129.0,   +96.0,  +182.0
1718354940, +3.53, +23.554,   +14.5, +1136.0,   +88.0,  +179.0
1718355540, +3.53, +23.570,   +14.1, +1144.0,   +81.0,  +195.0
1718356140, +3.53, +23.579,   +14.1, +1142.0,   +64.0,  +191.0
1718356740, +3.53, +23.579,   +14.1,  +999.0,   +63.0,  +374.0
1718357340, +3.53, +23.596,   +14.6, +1104.0,  +104.0,  +240.0
1718357940, +3.53, +23.612,   +14.6, +1096.0,   +99.0,  +262.0
1718358540, +3.53, +23.596,   +15.0, +1127.0,  +100.0,  +192.0
1718359140, +3.53, +23.587,   +15.4, +1102.0,  +102.0,  +256.0
1718359740, +3.53, +23.596,   +15.7, +1095.0,   +99.0,  +264.0
1718360340, +3.53, +23.570,   +14.9, +1038.0,   +68.0,  +374.0
1718360940, +3.53, +23.604,   +15.8, +1000.0,   +57.0,  +368.0
1718361540, +3.53, +23.712,   +15.9, +1091.0,   +96.0,  +280.0
1718362140, +3.53, +23.721,   +15.5, +1095.0,   +96.0,  +259.0
1718362740, +3.53, +23.788,   +15.3, +1038.0,   +71.0,  +374.0
1718363340, +3.53, +23.712,   +14.6, +1088.0,   +96.0,  +294.0
1718363940, +3.53, +23.621,   +13.7, +1144.0,   +79.0,  +199.0
1718364540, +3.53, +23.596,   +13.3, +1094.0,  +100.0,  +270.0
1718365140, +3.53, +23.621,   +12.2, +1120.0,  +108.0,  +204.0
1718365740, +3.53, +23.654,   +10.6, +1116.0,  +108.0,  +206.0
1718366340, +3.53, +23.704,   +10.3, +1097.0,   +99.0,  +263.0
1718366940, +3.53, +23.737,    +9.9, +1094.0,   +99.0,  +264.0
1718367540, +3.53, +23.754,    +9.2, +1091.0,   +99.0,  +280.0
1718368140, +3.53, +23.771,    +8.7, +1095.0,   +96.0,  +270.0
1718368740, +3.53, +23.779,    +7.9, +1096.0,  +100.0,  +264.0
1718369340, +3.53, +23.846,    +7.6, +1100.0,   +96.0,  +256.0
1718369940, +3.53, +23.871,    +6.9, +1009.0,   +56.0,  +376.0
1718370540, +3.53, +23.879,    +6.5,  +999.0,   +62.0,  +376.0
1718371140, +3.53, +23.888,    +6.0, +1001.0,   +63.0,  +376.0
1718371740, +3.53, +23.879,    +5.6, +1004.0,   +56.0,  +377.0
1718372340, +3.53, +23.863,    +5.2, +1128.0,   +99.0,  +188.0
1718372940, +3.53, +23.854,    +4.8, +1008.0,   +56.0,  +380.0
1718373540, +3.53, +23.854,    +4.4, +1052.0,   +76.0,  +358.0
1718374140, +3.53, +23.846,    +4.1, +1097.0,  +102.0,  +259.0
1718374740, +3.53, +23.854,    +3.5, +1088.0,   +96.0,  +286.0
1718375340, +3.53, +23.888,    +3.4, +1078.0,   +88.0,  +312.0
1718375940, +3.53, +23.904,    +2.9, +1075.0,   +88.0,  +320.0
1718376540, +3.53, +23.904,    +2.5, +1080.0,   +88.0,  +307.0
1718377140, +3.53, +23.929,    +2.2, +1088.0,   +96.0,  +284.0
1718377740, +3.53, +23.954,    +1.8, +1136.0,   +92.0,  +176.0
1718378340, +3.53, +23.946,    +1.7, +1007.0,   +56.0,  +374.0
