7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1723134540, +3.53, +26.830,    +0.2, +1057.0,   +99.0,  +376.0
1723135140, +3.53, +26.797,    -0.0, +1059.0,   +88.0,  +366.0
1723135740, +3.53, +26.665,    +0.0, +1059.0,   +83.0,  +366.0
1723136340, +3.53, +26.507,    +0.0, +1060.0,   +88.0,  +364.0
1723136940, +3.53, +26.367,    -0.0, +1063.0,   +79.0,  +360.0
1723137540, +3.53, +26.292,    -0.0, +1068.0,   +92.0,  +344.0
1723138140, +3.53, +26.259,    +0.1, +1068.0,   +96.0,  +342.0
1723138740, +3.53, +26.416,    -0.1, +1057.0,  +100.0,  +368.0
1723139340, +3.53, +26.673,    +0.0, +1056.0,  +100.0,  +355.0
1723139940, +3.53, +26.375,    -0.1, +1059.0,   +92.0,  +352.0
1723140540, +3.53, +26.010,    +0.1, +1064.0,   +96.0,  +368.0
1723141140, +3.53, +25.969,    -0.1, +1068.0,   +92.0,  +352.0
1723141740, +3.53, +25.828,    -0.1, +1064.0,  +102.0,  +352.0
1723142340, +3.53, +25.836,    -0.1, +1070.0,   +97.0,  +358.0
1723142940, +3.53, +25.886,    -0.0, +1068.0,   +99.0,  +355.0
1723143540, +3.53, +25.886,    +0.1, +1065.0,   +96.0,  +352.0
1723144140, +3.53, +25.877,    -0.0, +1068.0,   +99.0,  +352.0
1723144740, +3.53, +25.844,    -0.1, +1068.0,  +104.0,  +355.0
1723145340, +3.53, +25.803,    -0.1, +1065.0,  +112.0,  +348.0
1723145940, +3.53, +25.761,    +0.1, +1068.0,  +103.0,  +355.0
1723146540, +3.53, +25.753,    -0.2, +1072.0,  +108.0,  +344.0
1723147140, +3.53, +25.794,    +0.1, +1068.0,  +112.0,  +352.0
1723147740, +3.53, +25.786,    -0.1, +1071.0,  +116.0,  +348.0
1723148340, +3.53, +25.778,    -0.0, +1068.0,  +120.0,  +352.0
1723148940, +3.53, +25.803,    -0.0, +1068.0,  +112.0,  +352.0
