7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1727919540, +3.53, +28.066,    -0.1, +1027.0,  +192.0,  +430.0
1727920140, +3.53, +28.074,    -0.1,  +993.0,  +152.0,  +416.0
1727920740, +3.53, +28.083,    -0.2, +1008.0,  +161.0,  +432.0
1727921340, +3.53, +28.099,    -0.1, +1039.0,  +204.0,  +380.0
1727921940, +3.53, +28.115,    -0.0, +1016.0,  +152.0,  +448.0
1727922540, +3.53, +28.124,    +0.1, +1084.0,  +206.0,  +358.0
1727923140, +3.53, +28.148,    +0.0, +1001.0,  +176.0,  +467.0
1727923740, +3.53, +28.173,    -0.0, +1008.0,  +142.0,  +444.0
1727924340, +3.53, +28.189,    +0.0,  +992.0,  +147.0,  +424.0
1727924940, +3.53, +28.214,    +0.1,  +984.0,  +209.0,  +400.0
1727925540, +3.53, +28.238,    +0.1,  +988.0,  +206.0,  +415.0
1727926140, +3.53, +28.263,    -0.0,  +975.0,  +224.0,  +392.0
1727926740, +3.53, +28.271,    -0.1,  +992.0,  +224.0,  +449.0
1727927340, +3.53, +28.288,    -0.0,  +984.0,  +204.0,  +416.0
1727927940, +3.53, +28.304,    -0.0,  +975.0,  +207.0,  +462.0
1727928540, +3.53, +28.329,    -0.0,  +992.0,  +236.0,  +480.0
1727929140, +3.53, +28.345,    +0.1, +1096.0,  +284.0,  +300.0
1727929740, +3.53, +28.370,    +0.1, +1107.0,  +248.0,  +236.0
1727930340, +3.53, +28.181,    +0.1, +1024.0,  +152.0,  +414.0
1727930940, +3.53, +27.795,    -0.0,  +999.0,  +131.0,  +400.0
1727931540, +3.53, +27.589,    +0.1, +1031.0,  +248.0,  +385.0
1727932140, +3.53, +27.474,    +0.1, +1016.0,  +200.0,  +390.0
1727932740, +3.53, +27.424,    +0.1, +1036.0,  +152.0,  +399.0
1727933340, +3.53, +27.416,    +0.1, +1020.0,  +140.0,  +416.0
1727933940, +3.53, +27.383,    +0.0, +1040.0,  +160.0,  +419.0
1727934540, +3.53, +27.359,    +0.1, +1095.0,  +198.0,  +320.0
1727935140, +3.53, +27.350,    +0.1, +1032.0,  +120.0,  +408.0
1727935740, +3.53, +27.359,    +0.1, +1112.0,  +160.0,  +256.0
1727936340, +3.53, +27.350,    +0.1, +1036.0,  +115.0,  +396.0
1727936940, +3.53, +27.359,    +0.2, +1056.0,  +161.0,  +360.0
1727937540, +3.53, +27.367,    +0.1, +1040.0,  +148.0,  +416.0
1727938140, +3.53, +27.359,    +0.2, +1028.0,  +168.0,  +406.0
