7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1732878540, +3.50, +22.417,    +0.4, +1068.0,  +168.0,  +384.0
1732879140, +3.50, +22.400,    +0.5, +1072.0,  +144.0,  +387.0
1732879740, +3.50, +22.417,    +0.6, +1072.0,  +144.0,  +380.0
1732880340, +3.50, +22.417,    +0.5, +1072.0,  +124.0,  +403.0
1732880940, +3.50, +22.408,    +0.6, +1072.0,  +156.0,  +396.0
1732881540, +3.50, +22.408,    +0.4, +1072.0,  +120.0,  +384.0
1732882140, +3.50, +22.417,    +0.4, +1075.0,  +108.0,  +396.0
1732882740, +3.50, +22.425,    +0.3, +1068.0,  +147.0,  +419.0
1732883340, +3.50, +22.417,    +0.3, +1070.0,  +147.0,  +396.0
1732883940, +3.50, +22.425,    +0.2, +1064.0,  +182.0,  +390.0
1732884540, +3.50, +22.425,    +0.3, +1072.0,  +135.0,  +390.0
1732885140, +3.50, +22.417,    +0.4, +1073.0,  +120.0,  +388.0
1732885740, +3.50, +22.425,    +0.4, +1075.0,  +124.0,  +385.0
1732886340, +3.50, +22.417,    +0.2, +1072.0,  +152.0,  +390.0
1732886940, +3.50, +22.417,    +0.2, +1072.0,  +126.0,  +406.0
1732887540, +3.50, +22.425,    +0.1, +1073.0,   +99.0,  +391.0
1732888140, +3.50, +22.425,    +0.1, +1072.0,  +120.0,  +391.0
1732888740, +3.50, +22.425,    +0.1, +1072.0,  +110.0,  +387.0
1732889340, +3.50, +22.417,    +0.1, +1072.0,  +112.0,  +400.0
1732889940, +3.50, +22.417,    +0.1, +1072.0,  +134.0,  +387.0
1732890540, +3.50, +22.408,    +0.0, +1076.0,  +103.0,  +380.0
1732891140, +3.50, +22.408,    +0.0, +1078.0,  +115.0,  +390.0
1732891740, +3.50, +22.408,    +0.0, +1072.0,  +108.0,  +398.0
1732892340, +3.50, +22.392,    +0.0, +1073.0,  +112.0,  +390.0
1732892940, +3.50, +22.400,    -0.1, +1072.0,  +104.0,  +392.0
1732893540, +3.50, +22.408,    -0.0, +1075.0,   +92.0,  +384.0
1732894140, +3.50, +22.408,    +0.1, +1073.0,   +96.0,  +385.0
1732894740, +3.50, +22.392,    -0.0, +1080.0,   +78.0,  +371.0
1732895340, +3.50, +22.408,    -0.0, +1073.0,   +88.0,  +384.0
1732895940, +3.50, +22.408,    -0.1, +1080.0,   +80.0,  +376.0
1732896540, +3.50, +22.400,    -0.1, +1075.0,   +88.0,  +384.0
1732897140, +3.50, +22.408,    -0.1, +1080.0,   +84.0,  +380.0
1732897740, +3.50, +22.400,    -0.0, +1079.0,   +80.0,  +376.0
1732898340, +3.50, +22.400,    +0.0, +1076.0,   +76.0,  +380.0
1732898940, +3.50, +22.400,    +0.0, +1075.0,   +72.0,  +380.0
1732899540, +3.50, +22.392,    +0.0, +1080.0,   +76.0,  +368.0
1732900140, +3.50, +22.400,    -0.0, +1078.0,   +80.0,  +384.0
1732900740, +3.50, +22.392,    +0.1, +1075.0,   +88.0,  +384.0
1732901340, +3.50, +22.383,    -0.0, +1075.0,   +79.0,  +391.0
1732901940, +3.50, +22.375,    -0.0, +1080.0,   +72.0,  +387.0
1732902540, +3.50, +22.383,    +0.0, +1080.0,   +88.0,  +384.0
1732903140, +3.50, +22.375,    -0.1, +1075.0,   +78.0,  +384.0
1732903740, +3.50, +22.383,    -0.2, +1075.0,   +76.0,  +384.0
1732904340, +3.50, +22.375,    +0.1, +1078.0,   +76.0,  +376.0
1732904940, +3.50, +22.383,    +0.1, +1080.0,   +70.0,  +371.0
1732905540, +3.50, +22.375,    -0.0, +1076.0,   +76.0,  +380.0
1732906140, +3.50, +22.375,    -0.0, +1080.0,   +68.0,  +368.0
1732906740, +3.50, +22.375,    -0.0, +1080.0,   +70.0,  +376.0
1732907340, +3.50, +22.383,    -0.1, +1075.0,   +70.0,  +372.0
1732907940, +3.50, +22.375,    -0.1, +1080.0,   +67.0,  +376.0
1732908540, +3.50, +22.367,    +0.1, +1078.0,   +64.0,  +376.0
1732909140, +3.50, +22.375,    -0.0, +1080.0,   +64.0,  +371.0
1732909740, +3.50, +22.383,    +0.1, +1080.0,   +67.0,  +371.0
1732910340, +3.50, +22.383,    -0.0, +1084.0,   +70.0,  +368.0
1732910940, +3.50, +22.375,    +0.0, +1076.0,   +72.0,  +380.0
1732911540, +3.50, +22.375,    -0.1, +1080.0,   +68.0,  +374.0
1732912140, +3.50, +22.375,    +0.0, +1080.0,   +70.0,  +364.0
1732912740, +3.50, +22.375,    -0.1, +1080.0,   +70.0,  +366.0
1732913340, +3.50, +22.375,    +0.0, +1080.0,   +76.0,  +371.0
1732913940, +3.50, +22.367,    -0.1, +1080.0,   +70.0,  +364.0
1732914540, +3.50, +22.375,    +0.0, +1080.0,   +72.0,  +368.0
1732915140, +3.50, +22.375,    +0.1, +1084.0,   +64.0,  +364.0
1732915740, +3.50, +22.367,    +0.0, +1086.0,   +67.0,  +361.0
1732916340, +3.50, +22.375,    -0.0, +1078.0,   +65.0,  +372.0
1732916940, +3.50, +22.367,    -0.1, +1080.0,   +64.0,  +369.0
1732917540, +3.50, +22.367,    -0.0, +1080.0,   +65.0,  +368.0
1732918140, +3.50, +22.367,    +0.1, +1075.0,   +60.0,  +372.0
1732918740, +3.50, +22.367,    -0.1, +1080.0,   +67.0,  +368.0
1732919340, +3.50, +22.367,    -0.0, +1084.0,   +65.0,  +358.0
1732919940, +3.50, +22.367,    +0.1, +1080.0,   +64.0,  +371.0
1732920540, +3.50, +22.367,    -0.0, +1084.0,   +64.0,  +360.0
1732921140, +3.50, +22.358,    +0.0, +1080.0,   +64.0,  +364.0
1732921740, +3.50, +22.375,    -0.1, +1079.0,   +64.0,  +368.0
1732922340, +3.50, +22.367,    +0.0, +1078.0,   +64.0,  +374.0
1732922940, +3.50, +22.367,    -0.1, +1080.0,   +64.0,  +376.0
1732923540, +3.50, +22.375,    -0.0, +1076.0,   +56.0,  +376.0
1732924140, +3.50, +22.367,    +0.0, +1084.0,   +64.0,  +364.0
1732924740, +3.50, +22.367,    +0.0, +1078.0,   +64.0,  +371.0
1732925340, +3.50, +22.358,    +0.0, +1081.0,   +64.0,  +368.0
1732925940, +3.50, +22.375,    +0.1, +1080.0,   +64.0,  +368.0
1732926540, +3.50, +22.375,    -0.1, +1080.0,   +64.0,  +368.0
1732927140, +3.50, +22.367,    -0.0, +1080.0,   +64.0,  +366.0
1732927740, +3.50, +22.367,    -0.1, +1078.0,   +64.0,  +374.0
1732928340, +3.50, +22.367,    +0.1, +1080.0,   +60.0,  +368.0
1732928940, +3.50, +22.358,    -0.1, +1078.0,   +64.0,  +371.0
1732929540, +3.50, +22.367,    +0.0, +1080.0,   +64.0,  +369.0
1732930140, +3.50, +22.367,    -0.0, +1080.0,   +62.0,  +368.0
1732930740, +3.50, +22.367,    -0.0, +1081.0,   +67.0,  +358.0
1732931340, +3.50, +22.383,    -0.0, +1080.0,   +60.0,  +364.0
1732931940, +3.50, +22.367,    -0.1, +1080.0,   +60.0,  +369.0
1732932540, +3.50, +22.358,    +0.1, +1080.0,   +57.0,  +368.0
1732933140, +3.50, +22.367,    +0.0, +1080.0,   +60.0,  +359.0
1732933740, +3.50, +22.367,    -0.1, +1084.0,   +60.0,  +358.0
1732934340, +3.50, +22.358,    +0.0, +1080.0,   +56.0,  +368.0
1732934940, +3.50, +22.367,    -0.0, +1075.0,   +56.0,  +376.0
1732935540, +3.50, +22.367,    -0.0, +1078.0,   +64.0,  +376.0
1732936140, +3.50, +22.375,    -0.0, +1080.0,   +60.0,  +368.0
1732936740, +3.50, +22.367,    -0.1, +1080.0,   +60.0,  +368.0
1732937340, +3.50, +22.367,    -0.0, +1080.0,   +60.0,  +368.0
1732937940, +3.50, +22.358,    +0.0, +1081.0,   +62.0,  +368.0
1732938540, +3.50, +22.375,    -0.2, +1080.0,   +60.0,  +371.0
1732939140, +3.50, +22.375,    +0.0, +1080.0,   +62.0,  +368.0
1732939740, +3.50, +22.367,    -0.1, +1080.0,   +60.0,  +374.0
1732940340, +3.50, +22.367,    -0.1, +1084.0,   +60.0,  +360.0
1732940940, +3.50, +22.350,    +0.0, +1080.0,   +56.0,  +371.0
1732941540, +3.50, +22.367,    -0.1, +1080.0,   +56.0,  +368.0
1732942140, +3.50, +22.367,    +0.1, +1076.0,   +60.0,  +376.0
1732942740, +3.50, +22.358,    +0.1, +1078.0,   +56.0,  +374.0
1732943340, +3.50, +22.367,    +0.2, +1080.0,   +60.0,  +368.0
1732943940, +3.50, +22.358,    +0.2, +1080.0,   +60.0,  +361.0
1732944540, +3.50, +22.367,    +0.2, +1080.0,   +60.0,  +371.0
1732945140, +3.50, +22.375,    +0.4, +1080.0,   +56.0,  +368.0
1732945740, +3.50, +22.367,    +0.4, +1080.0,   +56.0,  +368.0
1732946340, +3.50, +22.367,    +0.5, +1080.0,   +60.0,  +368.0
1732946940, +3.50, +22.358,    +0.5, +1078.0,   +56.0,  +376.0
1732947540, +3.50, +22.367,    +0.5, +1080.0,   +60.0,  +368.0
1732948140, +3.50, +22.358,    +0.5, +1080.0,   +56.0,  +368.0
1732948740, +3.50, +22.375,    +0.7, +1080.0,   +56.0,  +368.0
1732949340, +3.50, +22.358,    +0.7, +1084.0,   +56.0,  +368.0
1732949940, +3.50, +22.350,    +0.7, +1080.0,   +60.0,  +368.0
1732950540, +3.50, +22.342,    +1.0, +1080.0,   +56.0,  +371.0
