7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1723917540, +3.54, +29.398,    +0.0, +1092.0,  +184.0,  +208.0
1723918140, +3.54, +29.365,    +0.0, +1107.0,  +176.0,  +200.0
1723918740, +3.54, +29.317,    -0.1, +1118.0,  +136.0,  +200.0
1723919340, +3.54, +29.268,    -0.0, +1116.0,  +172.0,  +220.0
1723919940, +3.54, +29.268,    -0.1, +1123.0,  +152.0,  +211.0
1723920540, +3.54, +29.284,    +0.0, +1011.0,  +120.0,  +360.0
1723921140, +3.54, +29.308,    +0.0, +1004.0,  +120.0,  +403.0
1723921740, +3.54, +29.333,    +0.0, +1004.0,  +103.0,  +376.0
1723922340, +3.54, +29.300,    +0.0, +1120.0,  +145.0,  +227.0
1723922940, +3.54, +29.325,    -0.2, +1112.0,  +152.0,  +224.0
1723923540, +3.54, +29.284,    +0.1, +1132.0,  +114.0,  +216.0
1723924140, +3.54, +29.170,    +0.1, +1004.0,  +102.0,  +398.0
1723924740, +3.54, +29.129,    +0.1, +1027.0,  +112.0,  +406.0
1723925340, +3.54, +29.146,    +0.0, +1136.0,   +88.0,  +207.0
1723925940, +3.54, +29.178,    -0.0, +1000.0,  +102.0,  +398.0
1723926540, +3.54, +29.211,    -0.1, +1116.0,  +132.0,  +228.0
1723927140, +3.54, +29.227,    +0.1, +1031.0,  +102.0,  +396.0
1723927740, +3.54, +29.268,    -0.1, +1100.0,  +152.0,  +272.0
1723928340, +3.54, +29.317,    -0.0, +1000.0,   +99.0,  +392.0
1723928940, +3.54, +29.357,    +0.1, +1107.0,  +142.0,  +252.0
1723929540, +3.54, +29.382,    +0.0, +1011.0,   +99.0,  +388.0
1723930140, +3.54, +29.373,    +0.0, +1113.0,  +158.0,  +224.0
1723930740, +3.54, +29.308,    +0.0, +1116.0,  +142.0,  +216.0
1723931340, +3.54, +29.194,    -0.1, +1016.0,  +140.0,  +399.0
1723931940, +3.54, +29.048,    +0.1, +1103.0,  +142.0,  +263.0
1723932540, +3.54, +28.975,    +0.0, +1036.0,  +120.0,  +391.0
1723933140, +3.54, +28.934,    -0.1, +1054.0,  +121.0,  +374.0
1723933740, +3.54, +28.844,    -0.1, +1128.0,  +108.0,  +192.0
1723934340, +3.54, +28.615,    +0.0, +1031.0,   +92.0,  +388.0
1723934940, +3.54, +28.476,    -0.1, +1016.0,   +99.0,  +396.0
1723935540, +3.54, +28.386,    -0.1, +1103.0,  +134.0,  +248.0
1723936140, +3.54, +28.386,    -0.1, +1036.0,   +96.0,  +384.0
1723936740, +3.54, +28.419,    +0.1, +1046.0,  +102.0,  +371.0
1723937340, +3.54, +28.443,    +0.0, +1054.0,  +104.0,  +364.0
1723937940, +3.54, +28.419,    +0.1, +1031.0,   +96.0,  +400.0
1723938540, +3.54, +28.394,    -0.1, +1054.0,   +92.0,  +374.0
1723939140, +3.54, +28.394,    -0.1, +1004.0,   +71.0,  +400.0
1723939740, +3.54, +28.386,    -0.1, +1031.0,   +81.0,  +392.0
1723940340, +3.54, +28.427,    +0.0, +1016.0,   +92.0,  +403.0
1723940940, +3.54, +28.443,    -0.1, +1039.0,  +104.0,  +390.0
1723941540, +3.54, +28.468,    -0.1, +1020.0,   +88.0,  +398.0
1723942140, +3.54, +28.460,    -0.1, +1016.0,   +83.0,  +390.0
1723942740, +3.54, +28.492,    -0.0, +1016.0,   +92.0,  +390.0
1723943340, +3.54, +28.501,    -0.1, +1011.0,   +78.0,  +396.0
1723943940, +3.54, +28.542,    +0.1, +1009.0,   +92.0,  +399.0
1723944540, +3.54, +28.591,    -0.2, +1132.0,  +108.0,  +227.0
1723945140, +3.54, +28.681,    +0.0, +1120.0,  +128.0,  +224.0
1723945740, +3.54, +28.795,    -0.2, +1112.0,  +144.0,  +230.0
1723946340, +3.54, +28.901,    -0.0, +1116.0,  +136.0,  +216.0
1723946940, +3.54, +28.975,    -0.0, +1100.0,  +144.0,  +280.0
1723947540, +3.54, +29.048,    +0.0, +1017.0,  +102.0,  +390.0
1723948140, +3.54, +29.089,    -0.1, +1011.0,  +120.0,  +396.0
1723948740, +3.54, +29.146,    +0.1, +1016.0,  +120.0,  +412.0
1723949340, +3.54, +29.186,    +0.0, +1046.0,  +128.0,  +376.0
1723949940, +3.54, +29.251,    -0.1, +1128.0,  +131.0,  +208.0
1723950540, +3.54, +29.308,    +0.0, +1020.0,  +120.0,  +412.0
1723951140, +3.54, +29.365,    +0.1, +1016.0,  +103.0,  +392.0
1723951740, +3.54, +29.406,    +0.1, +1112.0,  +142.0,  +240.0
1723952340, +3.54, +29.463,    +0.3,  +999.0,   +97.0,  +400.0
1723952940, +3.54, +29.495,    +0.4, +1096.0,  +164.0,  +280.0
1723953540, +3.54, +29.536,    +0.5, +1097.0,  +168.0,  +236.0
1723954140, +3.54, +29.560,    +0.7, +1100.0,  +168.0,  +262.0
1723954740, +3.54, +29.568,    +0.9, +1091.0,  +176.0,  +268.0
1723955340, +3.54, +29.584,    +1.4, +1068.0,  +188.0,  +360.0
1723955940, +3.54, +29.601,    +1.5, +1116.0,  +168.0,  +236.0
1723956540, +3.54, +29.609,    +1.4, +1116.0,  +160.0,  +206.0
1723957140, +3.54, +29.593,    +1.8, +1073.0,  +172.0,  +336.0
1723957740, +3.54, +29.609,    +1.4, +1096.0,  +198.0,  +284.0
1723958340, +3.54, +29.617,    +1.7, +1097.0,  +148.0,  +280.0
1723958940, +3.54, +29.617,    +1.4, +1096.0,  +144.0,  +284.0
1723959540, +3.54, +29.625,    +2.5, +1080.0,  +128.0,  +316.0
1723960140, +3.54, +29.641,    +2.6, +1028.0,  +150.0,  +380.0
1723960740, +3.54, +29.633,    +3.1, +1065.0,  +176.0,  +360.0
1723961340, +3.54, +29.641,    +3.5, +1078.0,  +160.0,  +327.0
1723961940, +3.54, +29.649,    +3.0, +1072.0,  +112.0,  +335.0
1723962540, +3.54, +29.649,    +4.1, +1080.0,  +144.0,  +334.0
1723963140, +3.54, +29.649,    +2.9, +1080.0,  +134.0,  +332.0
1723963740, +3.54, +29.609,    +4.5, +1113.0,  +104.0,  +231.0
1723964340, +3.54, +29.463,    +4.3, +1104.0,  +104.0,  +248.0
1723964940, +3.54, +29.072,    +4.8, +1036.0,   +71.0,  +384.0
1723965540, +3.54, +28.975,    +4.8, +1048.0,   +86.0,  +376.0
1723966140, +3.54, +28.860,    +5.4, +1127.0,   +88.0,  +198.0
1723966740, +3.54, +28.819,    +4.7, +1116.0,   +96.0,  +228.0
1723967340, +3.54, +28.828,    +4.0, +1103.0,  +115.0,  +248.0
1723967940, +3.54, +28.950,    +4.9, +1048.0,   +88.0,  +364.0
1723968540, +3.54, +29.048,    +5.4, +1033.0,   +81.0,  +376.0
1723969140, +3.54, +29.121,    +5.8, +1032.0,   +88.0,  +384.0
1723969740, +3.54, +29.146,    +5.8, +1016.0,   +67.0,  +371.0
1723970340, +3.54, +29.137,    +6.0, +1055.0,   +88.0,  +368.0
1723970940, +3.54, +29.105,    +2.7, +1024.0,   +56.0,  +384.0
1723971540, +3.54, +29.080,    +2.9, +1036.0,   +96.0,  +412.0
1723972140, +3.54, +29.105,    +6.0, +1031.0,   +83.0,  +384.0
1723972740, +3.54, +29.137,    +6.8, +1107.0,  +128.0,  +248.0
1723973340, +3.54, +29.154,    +6.6, +1025.0,   +96.0,  +406.0
1723973940, +3.54, +29.178,    +6.6, +1008.0,   +96.0,  +400.0
1723974540, +3.54, +29.203,    +7.5, +1027.0,   +96.0,  +400.0
1723975140, +3.54, +29.251,    +7.1, +1000.0,   +88.0,  +408.0
1723975740, +3.54, +29.276,    +7.1,  +995.0,   +78.0,  +398.0
1723976340, +3.54, +29.300,    +7.0, +1017.0,   +80.0,  +400.0
1723976940, +3.54, +29.317,    +6.9, +1024.0,   +76.0,  +408.0
1723977540, +3.54, +29.325,    +6.8,  +999.0,   +84.0,  +404.0
1723978140, +3.54, +29.349,    +6.8, +1024.0,   +83.0,  +401.0
1723978740, +3.54, +29.357,    +6.6, +1113.0,  +116.0,  +242.0
1723979340, +3.54, +29.365,    +6.4, +1126.0,  +108.0,  +216.0
1723979940, +3.54, +29.365,    +6.1, +1120.0,  +108.0,  +224.0
1723980540, +3.54, +29.365,    +5.9, +1024.0,   +71.0,  +390.0
1723981140, +3.54, +29.373,    +5.6, +1120.0,  +100.0,  +200.0
1723981740, +3.54, +29.382,    +5.4, +1121.0,  +108.0,  +212.0
1723982340, +3.54, +29.390,    +5.1, +1112.0,  +135.0,  +227.0
1723982940, +3.54, +29.373,    +4.9, +1139.0,   +80.0,  +227.0
1723983540, +3.54, +29.357,    +4.6, +1116.0,  +112.0,  +216.0
1723984140, +3.54, +29.349,    +4.1, +1000.0,   +83.0,  +390.0
1723984740, +3.54, +29.333,    +3.9, +1132.0,   +96.0,  +208.0
1723985340, +3.54, +29.325,    +3.5, +1128.0,  +104.0,  +220.0
1723985940, +3.54, +29.317,    +3.3, +1132.0,  +120.0,  +216.0
1723986540, +3.54, +29.308,    +3.1, +1036.0,   +92.0,  +391.0
1723987140, +3.54, +29.325,    +2.9, +1126.0,  +112.0,  +216.0
1723987740, +3.54, +29.333,    +2.6,  +999.0,   +80.0,  +392.0
1723988340, +3.54, +29.341,    +2.5, +1120.0,  +120.0,  +216.0
1723988940, +3.54, +29.357,    +2.3, +1116.0,  +120.0,  +224.0
1723989540, +3.54, +29.349,    +2.2, +1128.0,  +108.0,  +192.0
1723990140, +3.54, +29.357,    +1.9,  +999.0,   +81.0,  +392.0
1723990740, +3.54, +29.365,    +1.9, +1031.0,   +96.0,  +384.0
1723991340, +3.54, +29.373,    +1.6, +1126.0,  +112.0,  +226.0
1723991940, +3.54, +29.357,    +1.4, +1126.0,  +112.0,  +200.0
1723992540, +3.54, +29.390,    +1.2, +1127.0,  +104.0,  +220.0
1723993140, +3.54, +29.398,    +1.2, +1134.0,   +96.0,  +216.0
1723993740, +3.54, +29.406,    +1.1, +1113.0,  +134.0,  +230.0
1723994340, +3.54, +29.406,    +0.7, +1139.0,   +81.0,  +220.0
1723994940, +3.54, +29.422,    +0.7, +1120.0,  +118.0,  +220.0
1723995540, +3.54, +29.422,    +0.6, +1116.0,  +120.0,  +243.0
1723996140, +3.54, +29.430,    +0.5, +1124.0,   +99.0,  +216.0
1723996740, +3.54, +29.430,    +0.2, +1001.0,   +72.0,  +408.0
1723997340, +3.54, +29.463,    +0.3, +1107.0,  +128.0,  +264.0
1723997940, +3.54, +29.471,    +0.2, +1102.0,  +128.0,  +272.0
1723998540, +3.54, +29.471,    -0.1, +1103.0,  +108.0,  +268.0
1723999140, +3.54, +29.487,    +0.1, +1000.0,   +70.0,  +392.0
1723999740, +3.54, +29.495,    -0.1, +1127.0,  +103.0,  +216.0
1724000340, +3.54, +29.503,    +0.0, +1113.0,  +112.0,  +248.0
1724000940, +3.54, +29.511,    -0.1, +1094.0,  +118.0,  +296.0
1724001540, +3.54, +29.528,    -0.0, +1094.0,  +112.0,  +304.0
1724002140, +3.54, +29.528,    +0.0, +1100.0,  +102.0,  +268.0
1724002740, +3.54, +29.552,    +0.1, +1054.0,   +88.0,  +376.0
1724003340, +3.54, +29.560,    -0.1, +1097.0,  +142.0,  +270.0
1724003940, +3.54, +29.601,    +0.1, +1120.0,  +136.0,  +224.0
