7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1728615540, +3.53, +28.074,    -0.0, +1142.0,   +32.0,  +219.0
1728616140, +3.53, +28.066,    -0.1, +1016.0,   +24.0,  +400.0
1728616740, +3.53, +28.000,    -0.1, +1008.0,   +24.0,  +400.0
1728617340, +3.53, +28.000,    -0.1, +1043.0,   +30.0,  +398.0
1728617940, +3.53, +28.017,    -0.0, +1036.0,   +31.0,  +398.0
1728618540, +3.53, +28.025,    -0.0, +1142.0,   +38.0,  +217.0
1728619140, +3.53, +28.009,    -0.0, +1041.0,   +38.0,  +398.0
1728619740, +3.53, +28.009,    -0.1, +1016.0,   +24.0,  +403.0
1728620340, +3.53, +28.017,    -0.0, +1009.0,   +24.0,  +400.0
1728620940, +3.53, +28.017,    +0.0, +1014.0,   +24.0,  +403.0
1728621540, +3.53, +28.000,    -0.0, +1055.0,   +38.0,  +387.0
1728622140, +3.53, +28.025,    -0.0, +1043.0,   +35.0,  +392.0
1728622740, +3.53, +28.025,    -0.1, +1008.0,   +28.0,  +399.0
1728623340, +3.53, +28.017,    -0.1, +1011.0,   +28.0,  +400.0
1728623940, +3.53, +28.009,    +0.1, +1020.0,   +32.0,  +403.0
1728624540, +3.53, +28.017,    -0.0, +1008.0,   +24.0,  +403.0
1728625140, +3.53, +28.033,    -0.1, +1020.0,   +30.0,  +403.0
1728625740, +3.53, +28.033,    -0.0, +1008.0,   +24.0,  +399.0
1728626340, +3.53, +28.050,    -0.0, +1144.0,   +33.0,  +220.0
1728626940, +3.53, +28.058,    +0.0, +1008.0,   +28.0,  +399.0
1728627540, +3.53, +28.042,    +0.0, +1001.0,   +28.0,  +399.0
1728628140, +3.53, +28.017,    -0.0, +1011.0,   +28.0,  +406.0
1728628740, +3.53, +28.050,    -0.0, +1036.0,   +35.0,  +400.0
1728629340, +3.53, +28.050,    -0.1, +1147.0,   +31.0,  +231.0
1728629940, +3.53, +28.058,    +0.1, +1036.0,   +33.0,  +399.0
1728630540, +3.53, +28.058,    -0.0, +1001.0,   +28.0,  +398.0
1728631140, +3.53, +28.066,    +0.1, +1004.0,   +28.0,  +398.0
1728631740, +3.53, +28.058,    +0.1, +1008.0,   +28.0,  +400.0
1728632340, +3.53, +28.058,    +0.0, +1016.0,   +32.0,  +406.0
1728632940, +3.53, +28.050,    +0.0, +1004.0,   +31.0,  +396.0
1728633540, +3.53, +28.058,    -0.0, +1142.0,   +32.0,  +225.0
1728634140, +3.53, +28.025,    -0.1, +1030.0,   +35.0,  +400.0
1728634740, +3.53, +28.025,    -0.0, +1004.0,   +28.0,  +398.0
1728635340, +3.53, +28.025,    -0.0, +1008.0,   +28.0,  +400.0
1728635940, +3.53, +28.025,    -0.0, +1136.0,   +48.0,  +220.0
1728636540, +3.53, +27.704,    -0.0, +1103.0,   +62.0,  +280.0
1728637140, +3.53, +26.640,    -0.0, +1120.0,   +64.0,  +230.0
1728637740, +3.53, +26.673,    +0.1, +1031.0,   +12.0,  +391.0
1728638340, +3.53, +26.756,    -0.0, +1038.0,    +6.0,  +391.0
1728638940, +3.53, +26.830,    -0.0, +1124.0,   +40.0,  +224.0
1728639540, +3.53, +26.880,    +0.0, +1126.0,   +44.0,  +224.0
1728640140, +3.53, +26.904,    -0.0, +1124.0,   +32.0,  +228.0
1728640740, +3.53, +26.938,    +0.1, +1137.0,   +16.0,  +210.0
1728641340, +3.53, +26.962,    +0.1, +1127.0,   +20.0,  +227.0
1728641940, +3.53, +26.979,    -0.0, +1008.0,    -1.0,  +400.0
1728642540, +3.53, +27.020,    +0.0, +1120.0,   +48.0,  +240.0
1728643140, +3.53, +27.045,    -0.0, +1120.0,   +44.0,  +248.0
1728643740, +3.53, +27.144,    +0.0, +1040.0,   +28.0,  +400.0
1728644340, +3.53, +27.342,    +0.0, +1043.0,   +38.0,  +396.0
1728644940, +3.53, +27.523,    -0.0, +1121.0,   +64.0,  +227.0
