7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1729833540, +3.49, +19.901,    +2.2, +1100.0,    +3.0,  +432.0
1729834140, +3.49, +19.901,    +2.8, +1103.0,   -16.0,  +408.0
1729834740, +3.49, +19.901,    +3.3, +1030.0,   -16.0,  +542.0
1729835340, +3.49, +19.918,    +3.5, +1025.0,    -8.0,  +528.0
1729835940, +3.49, +19.901,    +4.1, +1036.0,    +0.0,  +520.0
1729836540, +3.49, +19.918,    +4.5, +1048.0,    +7.0,  +499.0
1729837140, +3.49, +19.918,    +5.2, +1008.0,    +6.0,  +518.0
1729837740, +3.49, +19.960,    +4.9, +1080.0,   +24.0,  +399.0
1729838340, +3.49, +19.977,    +5.8, +1103.0,   +32.0,  +348.0
1729838940, +3.49, +19.985,    +5.8, +1014.0,   +30.0,  +424.0
1729839540, +3.49, +20.027,    +4.6, +1006.0,   +39.0,  +414.0
1729840140, +3.49, +20.061,    +3.2, +1004.0,   +31.0,  +424.0
1729840740, +3.49, +20.195,    +4.1, +1103.0,   +68.0,  +304.0
1729841340, +3.49, +20.203,    +5.2, +1107.0,   +71.0,  +288.0
1729841940, +3.49, +20.103,    +4.8, +1144.0,   +56.0,  +216.0
1729842540, +3.49, +20.077,    +5.2, +1091.0,   +67.0,  +320.0
1729843140, +3.49, +20.061,    +5.3, +1056.0,   +48.0,  +387.0
1729843740, +3.49, +20.035,    +5.7, +1062.0,   +48.0,  +384.0
1729844340, +3.49, +20.035,    +5.7, +1001.0,   +32.0,  +408.0
1729844940, +3.49, +20.019,    +6.0, +1004.0,   +33.0,  +406.0
1729845540, +3.49, +20.010,    +5.9, +1004.0,   +31.0,  +408.0
1729846140, +3.49, +20.002,    +6.1, +1080.0,   +56.0,  +352.0
1729846740, +3.49, +19.993,    +6.3, +1020.0,   +38.0,  +408.0
1729847340, +3.49, +19.993,    +6.4, +1017.0,   +39.0,  +412.0
1729847940, +3.49, +20.002,    +6.5, +1048.0,   +44.0,  +400.0
1729848540, +3.49, +20.002,    +6.5, +1001.0,   +35.0,  +406.0
1729849140, +3.49, +20.002,    +6.5, +1080.0,   +62.0,  +352.0
1729849740, +3.49, +19.993,    +6.4, +1001.0,   +41.0,  +401.0
1729850340, +3.49, +20.002,    +6.4, +1001.0,   +48.0,  +408.0
1729850940, +3.49, +19.993,    +6.4, +1072.0,   +67.0,  +368.0
1729851540, +3.49, +20.002,    +6.4, +1100.0,   +88.0,  +296.0
1729852140, +3.49, +20.019,    +6.5, +1001.0,   +48.0,  +408.0
1729852740, +3.49, +20.027,    +6.3, +1007.0,   +48.0,  +408.0
1729853340, +3.49, +20.019,    +6.4, +1006.0,   +49.0,  +412.0
1729853940, +3.49, +20.052,    +5.9, +1004.0,   +46.0,  +408.0
1729854540, +3.49, +20.103,    +5.8, +1139.0,   +88.0,  +216.0
1729855140, +3.49, +20.128,    +5.9, +1012.0,   +56.0,  +415.0
1729855740, +3.49, +20.136,    +5.8, +1024.0,   +56.0,  +408.0
1729856340, +3.49, +20.212,    +6.0, +1104.0,   +86.0,  +288.0
1729856940, +3.49, +20.254,    +6.0, +1100.0,   +88.0,  +296.0
1729857540, +3.49, +20.262,    +5.7, +1004.0,   +48.0,  +403.0
1729858140, +3.49, +20.313,    +4.9, +1144.0,   +68.0,  +208.0
1729858740, +3.49, +20.329,    +4.2, +1100.0,   +88.0,  +294.0
1729859340, +3.49, +20.321,    +4.2, +1096.0,   +88.0,  +304.0
1729859940, +3.49, +20.296,    +3.8, +1112.0,   +96.0,  +264.0
1729860540, +3.49, +20.254,    +3.5, +1103.0,   +96.0,  +284.0
1729861140, +3.49, +20.245,    +3.3, +1112.0,   +96.0,  +256.0
1729861740, +3.49, +20.245,    +3.0, +1001.0,   +51.0,  +400.0
1729862340, +3.49, +20.245,    +2.7, +1100.0,   +83.0,  +300.0
1729862940, +3.49, +20.229,    +2.4, +1139.0,   +72.0,  +216.0
1729863540, +3.49, +20.220,    +2.1, +1150.0,   +60.0,  +239.0
1729864140, +3.49, +20.170,    +2.1, +1113.0,   +96.0,  +264.0
1729864740, +3.49, +20.136,    +1.5, +1144.0,   +64.0,  +224.0
1729865340, +3.49, +20.145,    +1.4, +1111.0,   +96.0,  +270.0
1729865940, +3.49, +20.161,    +1.2, +1116.0,   +96.0,  +259.0
1729866540, +3.49, +20.187,    +0.9, +1120.0,   +96.0,  +248.0
1729867140, +3.49, +20.220,    +0.7, +1088.0,   +80.0,  +326.0
1729867740, +3.49, +20.254,    +0.4, +1095.0,   +96.0,  +307.0
1729868340, +3.49, +20.254,    +0.2, +1099.0,   +99.0,  +304.0
1729868940, +3.49, +20.271,    -0.0, +1096.0,   +96.0,  +312.0
1729869540, +3.49, +20.296,    +0.0, +1103.0,   +96.0,  +280.0
1729870140, +3.49, +20.279,    -0.1, +1100.0,   +88.0,  +300.0
1729870740, +3.49, +20.262,    -0.1, +1084.0,   +78.0,  +344.0
1729871340, +3.49, +20.254,    -0.0, +1008.0,   +48.0,  +408.0
1729871940, +3.49, +20.262,    -0.0, +1088.0,   +80.0,  +332.0
1729872540, +3.49, +20.271,    -0.0, +1102.0,   +80.0,  +296.0
1729873140, +3.49, +20.279,    -0.0, +1092.0,   +76.0,  +327.0
1729873740, +3.49, +20.287,    +0.0, +1088.0,   +70.0,  +332.0
1729874340, +3.49, +20.304,    +0.0, +1095.0,   +64.0,  +313.0
1729874940, +3.49, +20.304,    +0.0, +1112.0,   +80.0,  +264.0
1729875540, +3.49, +20.313,    -0.0, +1100.0,   +72.0,  +296.0
1729876140, +3.49, +20.313,    +0.0, +1087.0,   +54.0,  +328.0
1729876740, +3.49, +20.220,    +0.0, +1104.0,   +70.0,  +284.0
1729877340, +3.49, +20.220,    -0.0, +1115.0,   +76.0,  +260.0
1729877940, +3.49, +20.229,    -0.1, +1116.0,   +71.0,  +264.0
1729878540, +3.49, +20.161,    +0.1, +1112.0,   +70.0,  +268.0
1729879140, +3.49, +20.103,    -0.1, +1006.0,   +32.0,  +404.0
1729879740, +3.49, +20.052,    -0.2, +1152.0,   +35.0,  +223.0
1729880340, +3.49, +20.010,    -0.0, +1009.0,   +24.0,  +408.0
