7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1723308540, +3.53, +26.904,    -0.0, +1055.0,  +112.0,  +384.0
1723309140, +3.53, +26.913,    +0.1, +1048.0,   +99.0,  +384.0
1723309740, +3.53, +26.921,    -0.1, +1055.0,  +104.0,  +368.0
1723310340, +3.53, +26.929,    +0.1, +1055.0,  +103.0,  +364.0
1723310940, +3.53, +26.946,    +0.1, +1049.0,  +104.0,  +380.0
1723311540, +3.53, +26.946,    -0.0, +1055.0,  +103.0,  +364.0
1723312140, +3.53, +26.979,    -0.0, +1055.0,   +96.0,  +366.0
1723312740, +3.53, +26.995,    -0.0, +1049.0,   +96.0,  +374.0
1723313340, +3.53, +27.020,    -0.1, +1052.0,  +100.0,  +376.0
1723313940, +3.53, +27.028,    -0.1, +1052.0,  +102.0,  +368.0
1723314540, +3.53, +27.037,    -0.0, +1052.0,   +92.0,  +376.0
1723315140, +3.53, +27.012,    -0.0, +1049.0,   +96.0,  +372.0
1723315740, +3.53, +27.037,    -0.0, +1052.0,  +103.0,  +368.0
1723316340, +3.53, +27.053,    -0.0, +1048.0,  +100.0,  +371.0
1723316940, +3.53, +27.078,    +0.0, +1048.0,  +103.0,  +384.0
1723317540, +3.53, +27.078,    +0.0, +1048.0,  +110.0,  +376.0
1723318140, +3.53, +27.119,    -0.0, +1048.0,  +113.0,  +380.0
1723318740, +3.53, +27.169,    -0.0, +1049.0,  +104.0,  +384.0
1723319340, +3.53, +27.177,    -0.0, +1047.0,  +105.0,  +384.0
1723319940, +3.53, +27.218,    -0.1, +1048.0,  +104.0,  +371.0
1723320540, +3.53, +27.276,    +0.1, +1048.0,   +96.0,  +387.0
1723321140, +3.53, +27.367,    +0.1, +1040.0,   +92.0,  +385.0
1723321740, +3.53, +27.424,    -0.0, +1038.0,   +96.0,  +387.0
1723322340, +3.53, +27.474,    -0.0, +1036.0,   +88.0,  +396.0
1723322940, +3.53, +27.507,    -0.1, +1036.0,   +92.0,  +391.0
1723323540, +3.53, +27.499,    -0.0, +1038.0,   +88.0,  +392.0
1723324140, +3.53, +27.457,    -0.0, +1123.0,  +112.0,  +220.0
1723324740, +3.53, +27.424,    -0.1, +1048.0,  +100.0,  +376.0
1723325340, +3.53, +27.441,    -0.0, +1043.0,  +102.0,  +376.0
1723325940, +3.53, +27.499,    -0.1, +1040.0,   +97.0,  +390.0
1723326540, +3.54, +27.532,    -0.1, +1036.0,   +92.0,  +396.0
1723327140, +3.54, +27.499,    -0.1, +1039.0,   +96.0,  +396.0
1723327740, +3.53, +27.482,    -0.1, +1033.0,   +88.0,  +384.0
1723328340, +3.53, +27.466,    -0.1, +1043.0,   +96.0,  +391.0
1723328940, +3.53, +27.424,    -0.1, +1040.0,   +88.0,  +384.0
1723329540, +3.53, +27.400,    -0.1, +1036.0,   +88.0,  +390.0
1723330140, +3.53, +27.466,    -0.1, +1038.0,   +88.0,  +384.0
1723330740, +3.54, +27.523,    -0.1, +1036.0,   +96.0,  +374.0
1723331340, +3.53, +27.565,    +0.0, +1032.0,   +96.0,  +390.0
1723331940, +3.53, +27.606,    -0.0, +1040.0,  +108.0,  +374.0
1723332540, +3.53, +27.787,    -0.1, +1112.0,  +152.0,  +236.0
1723333140, +3.54, +27.877,    +0.1, +1116.0,  +132.0,  +212.0
1723333740, +3.54, +27.918,    -0.1, +1017.0,  +103.0,  +408.0
1723334340, +3.54, +27.680,    -0.1, +1025.0,   +70.0,  +390.0
1723334940, +3.54, +27.367,    -0.0, +1043.0,   +88.0,  +384.0
1723335540, +3.53, +27.350,    +0.0, +1040.0,   +92.0,  +371.0
