7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1726614540, +3.53, +28.836,    -0.1, +1112.0,  +104.0,  +240.0
1726615140, +3.53, +28.852,    -0.1, +1078.0,   +68.0,  +334.0
1726615740, +3.53, +28.836,    -0.0, +1112.0,   +36.0,  +236.0
1726616340, +3.53, +28.803,    -0.1, +1113.0,   +48.0,  +240.0
1726616940, +3.53, +28.795,    +0.1, +1120.0,   +78.0,  +210.0
1726617540, +3.53, +28.762,    +0.0, +1144.0,   -32.0,  +188.0
1726618140, +3.53, +28.746,    -0.0, +1120.0,   +64.0,  +208.0
1726618740, +3.53, +28.754,    +0.0, +1121.0,   +44.0,  +211.0
1726619340, +3.53, +28.762,    +0.1, +1120.0,   +88.0,  +216.0
1726619940, +3.53, +28.762,    -0.0, +1112.0,   +64.0,  +240.0
1726620540, +3.53, +28.770,    +0.0, +1128.0,   +56.0,  +200.0
1726621140, +3.53, +28.762,    -0.1, +1120.0,   +72.0,  +212.0
1726621740, +3.53, +28.730,    -0.0, +1123.0,   +67.0,  +211.0
1726622340, +3.53, +28.705,    -0.1, +1128.0,   +80.0,  +216.0
1726622940, +3.53, +28.681,    -0.1, +1128.0,   +72.0,  +206.0
1726623540, +3.53, +28.672,    -0.0, +1016.0,   +32.0,  +376.0
1726624140, +3.53, +28.681,    +0.1, +1142.0,   +73.0,  +247.0
1726624740, +3.53, +28.705,    -0.1, +1113.0,   +88.0,  +226.0
1726625340, +3.53, +28.721,    +0.1, +1126.0,   +76.0,  +208.0
1726625940, +3.53, +28.738,    -0.0, +1007.0,   +56.0,  +396.0
1726626540, +3.53, +28.762,    -0.2, +1006.0,   +51.0,  +380.0
1726627140, +3.53, +28.779,    -0.1, +1104.0,   +88.0,  +270.0
1726627740, +3.53, +28.787,    +0.0, +1102.0,  +112.0,  +272.0
1726628340, +3.53, +28.811,    -0.0, +1107.0,   +86.0,  +248.0
1726628940, +3.53, +28.819,    +0.0, +1132.0,   +88.0,  +200.0
1726629540, +3.53, +28.819,    -0.0, +1102.0,   +76.0,  +256.0
1726630140, +3.53, +28.852,    +0.0, +1095.0,   +76.0,  +278.0
1726630740, +3.53, +28.860,    +0.0, +1112.0,   +72.0,  +228.0
1726631340, +3.53, +28.868,    +0.0, +1087.0,   +68.0,  +307.0
1726631940, +3.53, +28.885,    +0.2, +1087.0,   +72.0,  +304.0
1726632540, +3.53, +28.877,    +0.2, +1088.0,   +72.0,  +294.0
1726633140, +3.53, +28.885,    +0.4, +1110.0,   +80.0,  +256.0
1726633740, +3.53, +28.893,    +0.5, +1088.0,   +64.0,  +288.0
1726634340, +3.53, +28.909,    +0.7, +1084.0,   +56.0,  +304.0
1726634940, +3.53, +28.909,    +1.0, +1123.0,   +76.0,  +220.0
1726635540, +3.53, +28.909,    +1.3, +1089.0,   +67.0,  +305.0
1726636140, +3.53, +28.926,    +1.5, +1102.0,   +64.0,  +276.0
1726636740, +3.53, +28.942,    +1.8, +1128.0,   +70.0,  +211.0
1726637340, +3.53, +28.983,    +2.0, +1120.0,   +60.0,  +211.0
1726637940, +3.53, +28.983,    +2.4, +1086.0,   +64.0,  +296.0
1726638540, +3.53, +29.007,    +0.8, +1087.0,   +60.0,  +320.0
1726639140, +3.53, +29.032,    +2.2, +1121.0,   +76.0,  +224.0
1726639740, +3.53, +29.032,    +2.0, +1100.0,   +64.0,  +270.0
1726640340, +3.53, +29.015,    +1.2, +1084.0,   +54.0,  +312.0
1726640940, +3.53, +28.999,    +2.6, +1048.0,   +48.0,  +368.0
1726641540, +3.53, +28.958,    +2.3, +1091.0,   +48.0,  +288.0
1726642140, +3.53, +28.999,    +2.6, +1096.0,   +64.0,  +284.0
1726642740, +3.53, +29.023,    +2.9, +1020.0,   +60.0,  +408.0
1726643340, +3.53, +29.048,    +2.7, +1088.0,   +60.0,  +300.0
1726643940, +3.53, +29.064,    +3.2, +1040.0,   +72.0,  +390.0
1726644540, +3.53, +29.072,    +2.7, +1095.0,   +66.0,  +284.0
1726645140, +3.53, +29.064,    +3.2, +1078.0,   +72.0,  +344.0
1726645740, +3.53, +29.072,    +2.9, +1048.0,   +44.0,  +368.0
1726646340, +3.53, +29.072,    +2.7, +1020.0,   +44.0,  +390.0
1726646940, +3.53, +29.072,    +2.5, +1048.0,   +56.0,  +360.0
1726647540, +3.53, +29.072,    +2.4, +1088.0,   +64.0,  +291.0
1726648140, +3.53, +29.056,    +2.4, +1112.0,   +72.0,  +240.0
1726648740, +3.53, +29.056,    +2.2, +1052.0,   +32.0,  +366.0
1726649340, +3.53, +29.056,    +1.9, +1048.0,   +48.0,  +384.0
1726649940, +3.53, +29.064,    +1.9, +1072.0,   +64.0,  +327.0
1726650540, +3.53, +29.064,    +1.7, +1091.0,   +48.0,  +288.0
1726651140, +3.53, +29.040,    +1.6, +1112.0,   +60.0,  +240.0
1726651740, +3.53, +29.032,    +1.5, +1073.0,   +40.0,  +332.0
1726652340, +3.53, +29.023,    +1.5, +1105.0,   +60.0,  +244.0
1726652940, +3.53, +29.015,    +1.6, +1054.0,   +39.0,  +355.0
1726653540, +3.53, +29.007,    +1.5, +1120.0,   +60.0,  +211.0
1726654140, +3.53, +28.999,    +1.4, +1055.0,   +48.0,  +371.0
1726654740, +3.53, +28.991,    +1.5, +1068.0,   +48.0,  +352.0
1726655340, +3.53, +28.991,    +1.5, +1078.0,   +56.0,  +320.0
1726655940, +3.53, +28.983,    +1.3, +1089.0,   +22.0,  +296.0
1726656540, +3.53, +28.975,    +1.3, +1076.0,   +40.0,  +323.0
1726657140, +3.54, +28.934,    +1.2, +1084.0,   +57.0,  +312.0
1726657740, +3.53, +28.942,    +1.1, +1088.0,   +52.0,  +300.0
1726658340, +3.53, +28.942,    +1.0, +1120.0,   +60.0,  +216.0
1726658940, +3.53, +28.934,    +1.0, +1102.0,   +48.0,  +248.0
1726659540, +3.53, +28.917,    +0.8, +1108.0,   +78.0,  +259.0
1726660140, +3.53, +28.909,    +0.8, +1110.0,   +80.0,  +259.0
1726660740, +3.53, +28.917,    +0.6, +1120.0,   +64.0,  +220.0
1726661340, +3.53, +28.893,    +0.7, +1144.0,   +36.0,  +199.0
1726661940, +3.53, +28.901,    +0.6, +1136.0,   +52.0,  +176.0
1726662540, +3.53, +28.901,    +0.5, +1120.0,   +83.0,  +204.0
1726663140, +3.53, +28.893,    +0.4, +1078.0,   +48.0,  +312.0
1726663740, +3.53, +28.877,    +0.6, +1120.0,   +72.0,  +204.0
1726664340, +3.53, +28.868,    +0.4, +1103.0,   +92.0,  +268.0
1726664940, +3.53, +28.844,    +0.2, +1091.0,   +88.0,  +280.0
1726665540, +3.53, +28.852,    +0.4, +1087.0,   +80.0,  +312.0
1726666140, +3.53, +28.860,    +0.4, +1144.0,   +47.0,  +199.0
1726666740, +3.53, +28.844,    +0.3, +1118.0,   +96.0,  +232.0
1726667340, +3.53, +28.852,    +0.3, +1104.0,   +96.0,  +246.0
1726667940, +3.53, +28.844,    +0.4, +1088.0,   +83.0,  +272.0
1726668540, +3.53, +28.868,    +0.2, +1123.0,   +79.0,  +208.0
1726669140, +3.53, +28.893,    +0.3, +1089.0,   +67.0,  +286.0
1726669740, +3.53, +28.926,    +0.3, +1103.0,   +84.0,  +256.0
1726670340, +3.53, +28.966,    +0.2, +1084.0,   +76.0,  +308.0
1726670940, +3.53, +28.999,    +0.2, +1107.0,   +88.0,  +256.0
1726671540, +3.53, +29.015,    +0.2, +1027.0,   +70.0,  +398.0
1726672140, +3.53, +29.032,    +0.1, +1024.0,   +64.0,  +368.0
1726672740, +3.53, +29.056,    +0.1, +1084.0,  +100.0,  +291.0
1726673340, +3.53, +29.072,    -0.0, +1040.0,   +60.0,  +368.0
1726673940, +3.53, +29.072,    -0.1, +1016.0,   +96.0,  +368.0
1726674540, +3.53, +29.080,    +0.0, +1024.0,  +104.0,  +384.0
1726675140, +3.53, +29.072,    +0.0, +1020.0,  +112.0,  +380.0
1726675740, +3.53, +29.023,    +0.0, +1094.0,  +140.0,  +264.0
1726676340, +3.54, +28.999,    -0.1, +1036.0,   +84.0,  +376.0
1726676940, +3.53, +28.975,    +0.1, +1080.0,  +134.0,  +312.0
