7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1728876540, +3.52, +27.424,    -0.0, +1136.0,   +54.0,  +211.0
1728877140, +3.52, +27.400,    -0.0, +1001.0,   +32.0,  +396.0
1728877740, +3.52, +27.383,    -0.0, +1132.0,   +56.0,  +216.0
1728878340, +3.52, +27.375,    +0.0, +1136.0,   +56.0,  +210.0
1728878940, +3.52, +27.383,    -0.1, +1128.0,   +64.0,  +216.0
1728879540, +3.52, +27.367,    -0.0, +1132.0,   +60.0,  +216.0
1728880140, +3.52, +27.334,    +0.1, +1004.0,   +31.0,  +393.0
1728880740, +3.52, +27.268,    +0.0, +1004.0,   +30.0,  +391.0
1728881340, +3.52, +27.260,    -0.1, +1024.0,   +32.0,  +400.0
1728881940, +3.52, +27.251,    -0.0, +1024.0,   +30.0,  +396.0
1728882540, +3.52, +27.235,    -0.1, +1020.0,   +28.0,  +396.0
1728883140, +3.52, +27.227,    +0.0, +1091.0,   +60.0,  +310.0
1728883740, +3.52, +27.210,    +0.0, +1016.0,   +32.0,  +398.0
1728884340, +3.52, +27.243,    +0.0, +1008.0,   +28.0,  +396.0
1728884940, +3.52, +27.251,    +0.0, +1086.0,   +56.0,  +318.0
1728885540, +3.52, +27.276,    -0.1, +1025.0,   +39.0,  +398.0
1728886140, +3.52, +27.268,    -0.1, +1008.0,   +32.0,  +398.0
1728886740, +3.52, +27.268,    -0.0, +1100.0,   +70.0,  +291.0
1728887340, +3.52, +27.251,    +0.0, +1016.0,   +36.0,  +400.0
1728887940, +3.52, +27.235,    -0.0, +1032.0,   +40.0,  +392.0
1728888540, +3.52, +27.235,    -0.1, +1012.0,   +38.0,  +400.0
1728889140, +3.52, +27.218,    -0.1, +1016.0,   +38.0,  +399.0
1728889740, +3.52, +27.194,    +0.1, +1048.0,   +48.0,  +384.0
1728890340, +3.52, +27.152,    +0.1, +1036.0,   +48.0,  +398.0
1728890940, +3.52, +27.169,    +0.1, +1038.0,   +44.0,  +396.0
1728891540, +3.52, +27.161,    +0.0, +1016.0,   +46.0,  +401.0
1728892140, +3.52, +27.161,    -0.1, +1038.0,   +56.0,  +396.0
1728892740, +3.52, +27.177,    -0.0, +1036.0,   +48.0,  +392.0
1728893340, +3.52, +27.194,    -0.0, +1024.0,   +46.0,  +396.0
1728893940, +3.52, +27.202,    +0.0, +1024.0,   +51.0,  +399.0
1728894540, +3.52, +27.202,    -0.1, +1008.0,   +40.0,  +396.0
1728895140, +3.52, +27.185,    -0.0, +1016.0,   +48.0,  +400.0
1728895740, +3.52, +27.177,    +0.0, +1008.0,   +44.0,  +396.0
1728896340, +3.52, +27.161,    +0.0, +1054.0,   +52.0,  +384.0
1728896940, +3.52, +27.144,    +0.0, +1102.0,   +80.0,  +280.0
1728897540, +3.52, +27.136,    -0.1, +1032.0,   +48.0,  +396.0
1728898140, +3.52, +27.144,    +0.0, +1039.0,   +56.0,  +392.0
1728898740, +3.52, +27.161,    -0.1, +1020.0,   +51.0,  +396.0
1728899340, +3.52, +27.185,    +0.0, +1027.0,   +54.0,  +398.0
1728899940, +3.52, +27.202,    -0.0, +1030.0,   +54.0,  +396.0
1728900540, +3.52, +27.218,    +0.0, +1031.0,   +48.0,  +400.0
1728901140, +3.52, +27.227,    +0.0, +1024.0,   +48.0,  +399.0
1728901740, +3.52, +27.227,    +0.1, +1017.0,   +46.0,  +400.0
1728902340, +3.52, +27.243,    -0.0, +1009.0,   +48.0,  +399.0
1728902940, +3.52, +27.251,    +0.0, +1102.0,   +88.0,  +280.0
1728903540, +3.52, +27.251,    +0.0, +1000.0,   +54.0,  +392.0
1728904140, +3.52, +27.284,    -0.1, +1004.0,   +46.0,  +396.0
1728904740, +3.52, +27.293,    -0.1, +1136.0,   +72.0,  +211.0
1728905340, +3.52, +27.301,    -0.1, +1006.0,   +52.0,  +392.0
1728905940, +3.52, +27.284,    -0.0, +1011.0,   +56.0,  +396.0
1728906540, +3.52, +27.276,    -0.2, +1129.0,   +80.0,  +212.0
1728907140, +3.52, +27.268,    -0.1, +1139.0,   +60.0,  +216.0
