7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1725396540, +3.54, +28.452,    +0.0, +1121.0,   +96.0,  +210.0
1725397140, +3.54, +28.378,    -0.1, +1024.0,   +72.0,  +387.0
1725397740, +3.54, +28.427,    -0.0, +1132.0,   +92.0,  +198.0
1725398340, +3.54, +28.419,    +0.0, +1116.0,  +112.0,  +224.0
1725398940, +3.54, +28.452,    -0.0, +1096.0,  +112.0,  +272.0
1725399540, +3.54, +28.509,    +0.1, +1110.0,  +112.0,  +240.0
1725400140, +3.54, +28.542,    +0.1, +1095.0,  +112.0,  +280.0
1725400740, +3.54, +28.525,    -0.1, +1120.0,  +104.0,  +220.0
1725401340, +3.54, +28.574,    -0.1, +1088.0,  +104.0,  +304.0
1725401940, +3.54, +28.632,    -0.1, +1095.0,  +108.0,  +272.0
1725402540, +3.54, +28.648,    +0.0, +1059.0,   +96.0,  +358.0
1725403140, +3.54, +28.672,    -0.0, +1049.0,   +96.0,  +368.0
1725403740, +3.54, +28.664,    -0.1, +1027.0,   +80.0,  +384.0
1725404340, +3.54, +28.697,    -0.2, +1116.0,  +115.0,  +228.0
1725404940, +3.54, +28.754,    -0.1, +1025.0,   +83.0,  +392.0
1725405540, +3.54, +28.787,    +0.0, +1027.0,   +80.0,  +396.0
1725406140, +3.54, +28.787,    -0.0, +1041.0,   +88.0,  +384.0
1725406740, +3.54, +28.836,    -0.0, +1004.0,   +76.0,  +390.0
1725407340, +3.54, +28.803,    -0.2, +1137.0,   +88.0,  +209.0
1725407940, +3.54, +28.811,    -0.0, +1078.0,   +99.0,  +328.0
1725408540, +3.54, +28.844,    -0.0, +1015.0,   +80.0,  +396.0
1725409140, +3.54, +28.926,    +0.1, +1017.0,   +78.0,  +399.0
1725409740, +3.54, +28.877,    +0.0, +1004.0,   +70.0,  +392.0
1725410340, +3.54, +28.877,    -0.0, +1039.0,   +79.0,  +391.0
1725410940, +3.54, +28.950,    -0.1, +1136.0,   +71.0,  +211.0
