7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1731399540, +3.50, +23.161,    -0.1, +1062.0,  +166.0,  +384.0
1731400140, +3.50, +23.195,    -0.1, +1060.0,  +177.0,  +408.0
1731400740, +3.50, +23.178,    -0.1, +1059.0,  +179.0,  +368.0
1731401340, +3.50, +23.203,    -0.1, +1055.0,  +192.0,  +400.0
1731401940, +3.50, +23.211,    +0.0, +1060.0,  +160.0,  +392.0
1731402540, +3.50, +23.228,    +0.0, +1057.0,  +192.0,  +396.0
1731403140, +3.50, +23.236,    +0.0, +1062.0,  +192.0,  +366.0
1731403740, +3.50, +23.245,    +0.0, +1056.0,  +176.0,  +400.0
1731404340, +3.50, +23.245,    +0.0, +1062.0,  +168.0,  +428.0
1731404940, +3.50, +23.245,    -0.0, +1064.0,  +156.0,  +352.0
1731405540, +3.50, +23.253,    -0.1, +1064.0,  +176.0,  +368.0
1731406140, +3.50, +23.270,    +0.0, +1062.0,  +158.0,  +376.0
1731406740, +3.50, +23.261,    -0.0, +1068.0,  +147.0,  +358.0
1731407340, +3.50, +23.270,    +0.0, +1065.0,  +147.0,  +390.0
1731407940, +3.50, +23.270,    +0.0, +1068.0,  +142.0,  +368.0
1731408540, +3.50, +23.286,    -0.0, +1063.0,  +152.0,  +372.0
1731409140, +3.50, +23.270,    -0.1, +1062.0,  +148.0,  +408.0
1731409740, +3.50, +23.270,    -0.1, +1063.0,  +128.0,  +403.0
1731410340, +3.50, +23.286,    -0.1, +1064.0,  +140.0,  +400.0
1731410940, +3.50, +23.270,    -0.1, +1057.0,  +152.0,  +419.0
1731411540, +3.50, +23.253,    -0.0, +1063.0,  +168.0,  +387.0
1731412140, +3.50, +23.253,    -0.1, +1062.0,  +188.0,  +384.0
1731412740, +3.50, +23.236,    -0.1, +1065.0,  +134.0,  +376.0
1731413340, +3.50, +23.236,    +0.0, +1063.0,  +161.0,  +366.0
1731413940, +3.50, +23.228,    +0.0, +1059.0,  +160.0,  +414.0
1731414540, +3.50, +23.220,    -0.0, +1064.0,  +143.0,  +408.0
1731415140, +3.50, +23.211,    -0.0, +1063.0,  +152.0,  +384.0
1731415740, +3.50, +23.203,    +0.0, +1072.0,  +150.0,  +384.0
1731416340, +3.50, +23.211,    +0.1, +1064.0,  +140.0,  +399.0
1731416940, +3.50, +23.220,    +0.0, +1065.0,  +156.0,  +384.0
1731417540, +3.50, +23.228,    +0.0, +1063.0,  +144.0,  +414.0
1731418140, +3.50, +23.220,    -0.0, +1065.0,  +152.0,  +384.0
1731418740, +3.50, +23.211,    -0.1, +1063.0,  +156.0,  +392.0
1731419340, +3.50, +23.220,    -0.1, +1063.0,  +158.0,  +398.0
1731419940, +3.50, +23.220,    +0.0, +1060.0,  +172.0,  +414.0
1731420540, +3.50, +23.211,    -0.1, +1065.0,  +120.0,  +376.0
1731421140, +3.50, +23.203,    -0.1, +1060.0,  +147.0,  +408.0
1731421740, +3.50, +23.211,    +0.0, +1054.0,  +225.0,  +384.0
1731422340, +3.50, +23.228,    -0.0, +1064.0,  +140.0,  +396.0
1731422940, +3.50, +23.220,    +0.0, +1063.0,  +158.0,  +390.0
1731423540, +3.50, +23.228,    -0.0, +1059.0,  +179.0,  +390.0
1731424140, +3.50, +23.211,    -0.0, +1059.0,  +158.0,  +408.0
1731424740, +3.50, +23.236,    -0.1, +1055.0,  +206.0,  +390.0
1731425340, +3.50, +23.228,    +0.0, +1063.0,  +140.0,  +384.0
1731425940, +3.50, +23.228,    +0.1, +1070.0,  +131.0,  +368.0
1731426540, +3.50, +23.236,    +0.0, +1062.0,  +168.0,  +412.0
1731427140, +3.50, +23.245,    -0.1, +1063.0,  +150.0,  +409.0
1731427740, +3.50, +23.236,    +0.0, +1059.0,  +176.0,  +396.0
1731428340, +3.50, +23.253,    -0.1, +1063.0,  +147.0,  +396.0
1731428940, +3.50, +23.245,    -0.1, +1062.0,  +184.0,  +416.0
1731429540, +3.50, +23.245,    -0.0, +1065.0,  +131.0,  +428.0
1731430140, +3.50, +23.245,    +0.0, +1063.0,  +144.0,  +420.0
1731430740, +3.50, +23.236,    -0.0, +1064.0,  +152.0,  +385.0
1731431340, +3.50, +23.245,    -0.1, +1055.0,  +206.0,  +392.0
1731431940, +3.50, +23.245,    -0.1, +1063.0,  +167.0,  +408.0
1731432540, +3.50, +23.236,    +0.1, +1064.0,  +152.0,  +403.0
1731433140, +3.50, +23.228,    +0.0, +1064.0,  +172.0,  +391.0
1731433740, +3.50, +23.253,    -0.1, +1060.0,  +176.0,  +428.0
1731434340, +3.50, +23.245,    -0.1, +1062.0,  +172.0,  +408.0
1731434940, +3.50, +23.236,    +0.0, +1065.0,  +120.0,  +392.0
1731435540, +3.50, +23.253,    +0.0, +1057.0,  +211.0,  +360.0
1731436140, +3.50, +23.245,    -0.1, +1064.0,  +163.0,  +368.0
1731436740, +3.50, +23.236,    +0.1, +1065.0,  +150.0,  +392.0
1731437340, +3.50, +23.245,    +0.1, +1064.0,  +140.0,  +376.0
1731437940, +3.50, +23.245,    -0.2, +1059.0,  +168.0,  +371.0
1731438540, +3.50, +23.253,    -0.0, +1068.0,  +152.0,  +399.0
1731439140, +3.50, +23.253,    -0.1, +1063.0,  +143.0,  +392.0
1731439740, +3.50, +23.236,    -0.0, +1068.0,  +160.0,  +384.0
1731440340, +3.50, +23.245,    -0.0, +1055.0,  +184.0,  +419.0
1731440940, +3.50, +23.253,    -0.0, +1056.0,  +176.0,  +409.0
1731441540, +3.50, +23.253,    +0.0, +1062.0,  +160.0,  +368.0
1731442140, +3.50, +23.261,    +0.2, +1059.0,  +156.0,  +408.0
1731442740, +3.50, +23.261,    -0.1, +1064.0,  +145.0,  +390.0
1731443340, +3.51, +23.253,    -0.0, +1063.0,  +176.0,  +376.0
1731443940, +3.51, +23.270,    -0.1, +1063.0,  +161.0,  +403.0
1731444540, +3.50, +23.270,    -0.1, +1072.0,  +128.0,  +380.0
1731445140, +3.51, +23.270,    -0.1, +1063.0,  +136.0,  +384.0
1731445740, +3.50, +23.278,    -0.1, +1068.0,  +148.0,  +380.0
1731446340, +3.51, +23.270,    -0.0, +1064.0,  +152.0,  +384.0
1731446940, +3.50, +23.261,    +0.0, +1063.0,  +144.0,  +400.0
1731447540, +3.51, +23.270,    +0.1, +1068.0,  +120.0,  +387.0
1731448140, +3.50, +23.278,    +0.0, +1064.0,  +128.0,  +400.0
1731448740, +3.50, +23.278,    +0.0, +1060.0,  +140.0,  +376.0
1731449340, +3.50, +23.278,    -0.0, +1068.0,  +124.0,  +390.0
1731449940, +3.51, +23.270,    -0.0, +1064.0,  +115.0,  +374.0
1731450540, +3.51, +23.270,    +0.0, +1068.0,  +120.0,  +384.0
1731451140, +3.50, +23.261,    +0.0, +1070.0,  +118.0,  +396.0
1731451740, +3.51, +23.270,    -0.0, +1071.0,  +136.0,  +374.0
1731452340, +3.50, +23.270,    -0.1, +1068.0,  +116.0,  +376.0
1731452940, +3.50, +23.261,    -0.0, +1068.0,  +103.0,  +376.0
1731453540, +3.51, +23.270,    -0.1, +1072.0,  +124.0,  +391.0
1731454140, +3.51, +23.261,    +0.0, +1068.0,  +124.0,  +391.0
1731454740, +3.51, +23.261,    -0.1, +1072.0,  +112.0,  +380.0
1731455340, +3.50, +23.236,    -0.1, +1072.0,  +112.0,  +364.0
1731455940, +3.50, +23.261,    -0.0, +1070.0,  +130.0,  +371.0
1731456540, +3.50, +23.253,    +0.0, +1070.0,  +112.0,  +368.0
1731457140, +3.51, +23.253,    -0.0, +1064.0,  +128.0,  +392.0
1731457740, +3.51, +23.253,    -0.0, +1068.0,  +132.0,  +368.0
1731458340, +3.50, +23.245,    +0.0, +1068.0,  +118.0,  +376.0
1731458940, +3.50, +23.245,    -0.0, +1064.0,  +131.0,  +384.0
1731459540, +3.50, +23.245,    +0.0, +1072.0,  +112.0,  +374.0
1731460140, +3.50, +23.253,    -0.0, +1072.0,  +103.0,  +372.0
1731460740, +3.50, +23.253,    +0.1, +1072.0,   +96.0,  +376.0
1731461340, +3.50, +23.245,    -0.1, +1070.0,  +104.0,  +376.0
1731461940, +3.50, +23.245,    +0.0, +1068.0,  +118.0,  +376.0
1731462540, +3.50, +23.245,    -0.1, +1064.0,  +124.0,  +385.0
1731463140, +3.50, +23.245,    -0.1, +1068.0,   +99.0,  +380.0
1731463740, +3.50, +23.245,    -0.1, +1072.0,  +112.0,  +376.0
1731464340, +3.50, +23.253,    -0.0, +1072.0,  +112.0,  +376.0
1731464940, +3.50, +23.245,    +0.0, +1072.0,  +108.0,  +368.0
1731465540, +3.50, +23.245,    -0.0, +1065.0,  +112.0,  +376.0
1731466140, +3.50, +23.245,    +0.0, +1075.0,   +88.0,  +364.0
1731466740, +3.50, +23.245,    -0.0, +1076.0,   +96.0,  +364.0
1731467340, +3.50, +23.245,    -0.1, +1071.0,  +102.0,  +368.0
1731467940, +3.50, +23.253,    -0.1, +1072.0,   +88.0,  +368.0
1731468540, +3.50, +23.245,    -0.0, +1072.0,   +88.0,  +376.0
1731469140, +3.51, +23.228,    -0.0, +1073.0,   +83.0,  +360.0
1731469740, +3.50, +23.228,    -0.1, +1075.0,   +83.0,  +371.0
1731470340, +3.50, +23.245,    -0.2, +1072.0,   +96.0,  +372.0
1731470940, +3.50, +23.253,    +0.0, +1070.0,   +96.0,  +358.0
1731471540, +3.50, +23.245,    -0.1, +1064.0,   +96.0,  +376.0
1731472140, +3.50, +23.253,    -0.0, +1076.0,   +83.0,  +360.0
1731472740, +3.50, +23.253,    +0.0, +1072.0,   +88.0,  +368.0
1731473340, +3.50, +23.245,    -0.1, +1072.0,   +76.0,  +376.0
1731473940, +3.50, +23.253,    +0.1, +1070.0,   +83.0,  +376.0
1731474540, +3.50, +23.261,    -0.0, +1070.0,  +112.0,  +374.0
1731475140, +3.50, +23.253,    -0.0, +1072.0,   +78.0,  +372.0
1731475740, +3.50, +23.253,    -0.1, +1072.0,   +84.0,  +371.0
1731476340, +3.50, +23.236,    -0.0, +1072.0,   +71.0,  +368.0
1731476940, +3.50, +23.245,    -0.0, +1072.0,   +80.0,  +371.0
1731477540, +3.50, +23.253,    +0.0, +1072.0,   +86.0,  +371.0
1731478140, +3.50, +23.245,    -0.0, +1072.0,   +92.0,  +368.0
1731478740, +3.50, +23.245,    -0.0, +1072.0,   +80.0,  +368.0
1731479340, +3.50, +23.253,    +0.1, +1072.0,   +83.0,  +372.0
1731479940, +3.50, +23.261,    +0.1, +1070.0,   +88.0,  +374.0
1731480540, +3.50, +23.261,    -0.1, +1072.0,   +76.0,  +371.0
1731481140, +3.50, +23.270,    -0.1, +1075.0,   +88.0,  +366.0
1731481740, +3.50, +23.270,    +0.1, +1072.0,   +79.0,  +369.0
