7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1720698540, +3.54, +25.129,   +24.0, +1078.0,  +108.0,  +304.0
1720699140, +3.54, +25.080,   +27.9,  +998.0,   +86.0,  +380.0
1720699740, +3.54, +25.055,   +23.6, +1080.0,  +104.0,  +304.0
1720700340, +3.54, +25.038,   +21.5, +1080.0,  +108.0,  +320.0
1720700940, +3.54, +25.080,   +20.4, +1080.0,  +112.0,  +307.0
1720701540, +3.54, +25.071,   +17.0, +1080.0,  +108.0,  +310.0
1720702140, +3.54, +25.071,   +15.4, +1080.0,  +112.0,  +316.0
1720702740, +3.54, +25.096,   +13.8, +1080.0,  +103.0,  +312.0
1720703340, +3.54, +25.121,   +13.9,  +999.0,   +78.0,  +384.0
1720703940, +3.54, +25.071,   +11.7, +1080.0,  +104.0,  +305.0
1720704540, +3.54, +25.063,    +9.8, +1078.0,  +108.0,  +318.0
1720705140, +3.54, +25.063,    +9.7,  +999.0,   +79.0,  +376.0
1720705740, +3.53, +25.088,   +10.0, +1078.0,  +115.0,  +316.0
1720706340, +3.53, +25.113,    +8.2, +1076.0,  +110.0,  +312.0
1720706940, +3.53, +25.096,    +8.1, +1075.0,  +113.0,  +316.0
1720707540, +3.53, +25.088,    +8.4, +1073.0,  +120.0,  +327.0
1720708140, +3.53, +25.104,    +7.8, +1080.0,  +112.0,  +312.0
1720708740, +3.53, +25.129,    +7.4, +1076.0,  +112.0,  +320.0
1720709340, +3.53, +25.146,    +7.5, +1075.0,  +128.0,  +316.0
1720709940, +3.53, +25.188,    +7.1, +1080.0,  +135.0,  +318.0
1720710540, +3.53, +25.221,    +6.5, +1080.0,  +120.0,  +328.0
1720711140, +3.53, +25.246,    +5.8, +1075.0,  +120.0,  +326.0
1720711740, +3.53, +25.287,    +5.3, +1075.0,  +128.0,  +326.0
1720712340, +3.53, +25.312,    +4.5, +1076.0,  +120.0,  +328.0
1720712940, +3.53, +25.296,    +3.9, +1080.0,  +120.0,  +310.0
1720713540, +3.53, +25.321,    +3.2, +1078.0,  +116.0,  +334.0
1720714140, +3.53, +25.329,    +2.5, +1075.0,  +108.0,  +321.0
1720714740, +3.53, +25.337,    +1.9, +1075.0,  +108.0,  +324.0
1720715340, +3.53, +25.329,    +1.3,  +999.0,   +76.0,  +380.0
1720715940, +3.53, +25.304,    +0.8, +1080.0,  +112.0,  +318.0
1720716540, +3.53, +25.321,    +0.5, +1075.0,  +100.0,  +323.0
1720717140, +3.53, +25.329,    +0.0, +1075.0,  +100.0,  +312.0
1720717740, +3.53, +25.329,    -0.0, +1080.0,   +97.0,  +312.0
1720718340, +3.53, +25.296,    +0.1, +1079.0,  +103.0,  +316.0
1720718940, +3.53, +25.238,    +0.1, +1073.0,  +104.0,  +320.0
1720719540, +3.53, +25.188,    -0.0,  +999.0,   +83.0,  +383.0
1720720140, +3.53, +25.121,    +0.1, +1078.0,   +96.0,  +318.0
1720720740, +3.53, +25.071,    -0.1,  +999.0,   +78.0,  +380.0
1720721340, +3.53, +25.030,    -0.0,  +999.0,   +80.0,  +376.0
