7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1733574540, +3.49, +21.663,    +0.2,  +998.0,  +102.0,  +435.0
1733575140, +3.49, +21.646,    +0.3,  +998.0,   +92.0,  +451.0
1733575740, +3.49, +21.655,    +0.2,  +998.0,   +96.0,  +432.0
1733576340, +3.49, +21.655,    +0.0,  +999.0,   +92.0,  +435.0
1733576940, +3.49, +21.655,    +0.1,  +995.0,   +96.0,  +432.0
1733577540, +3.49, +21.672,    +0.0,  +995.0,  +107.0,  +446.0
1733578140, +3.49, +21.680,    +0.1,  +999.0,   +88.0,  +438.0
1733578740, +3.49, +21.680,    +0.1,  +995.0,  +115.0,  +448.0
1733579340, +3.49, +21.680,    +0.1,  +999.0,   +92.0,  +440.0
1733579940, +3.49, +21.688,    -0.1,  +992.0,  +120.0,  +448.0
1733580540, +3.49, +21.688,    +0.0, +1142.0,  +126.0,  +255.0
1733581140, +3.49, +21.680,    -0.0, +1148.0,   +95.0,  +255.0
1733581740, +3.49, +21.697,    +0.1,  +995.0,  +120.0,  +446.0
1733582340, +3.49, +21.697,    +0.0,  +999.0,   +94.0,  +444.0
1733582940, +3.49, +21.713,    -0.0,  +999.0,   +78.0,  +432.0
1733583540, +3.49, +21.705,    -0.0,  +998.0,   +97.0,  +444.0
1733584140, +3.49, +21.713,    -0.0,  +993.0,  +108.0,  +454.0
1733584740, +3.49, +21.705,    -0.1,  +999.0,   +99.0,  +431.0
1733585340, +3.49, +21.705,    -0.1,  +999.0,   +96.0,  +440.0
1733585940, +3.49, +21.713,    +0.0,  +996.0,   +96.0,  +432.0
1733586540, +3.49, +21.713,    +0.0,  +995.0,  +108.0,  +448.0
1733587140, +3.49, +21.713,    -0.0,  +992.0,  +123.0,  +448.0
1733587740, +3.49, +21.713,    -0.0,  +998.0,  +103.0,  +440.0
1733588340, +3.49, +21.697,    -0.0,  +998.0,   +96.0,  +438.0
1733588940, +3.49, +21.705,    -0.0,  +998.0,  +103.0,  +432.0
1733589540, +3.49, +21.697,    +0.0,  +999.0,   +92.0,  +430.0
1733590140, +3.49, +21.713,    -0.0,  +999.0,   +80.0,  +448.0
1733590740, +3.50, +21.705,    +0.1,  +999.0,   +99.0,  +433.0
1733591340, +3.49, +21.697,    -0.1,  +998.0,  +102.0,  +444.0
1733591940, +3.49, +21.705,    +0.1,  +999.0,   +89.0,  +446.0
1733592540, +3.49, +21.705,    -0.0,  +999.0,   +96.0,  +432.0
1733593140, +3.49, +21.705,    -0.0,  +999.0,   +86.0,  +440.0
1733593740, +3.50, +21.697,    -0.0,  +999.0,   +96.0,  +435.0
1733594340, +3.49, +21.713,    +0.0,  +999.0,   +88.0,  +439.0
1733594940, +3.49, +21.705,    -0.0, +1000.0,   +57.0,  +430.0
1733595540, +3.49, +21.697,    -0.1,  +999.0,   +96.0,  +432.0
1733596140, +3.49, +21.697,    +0.0, +1075.0,  +112.0,  +374.0
1733596740, +3.49, +21.688,    -0.1, +1144.0,  +103.0,  +287.0
1733597340, +3.50, +21.680,    +0.1, +1000.0,   +64.0,  +435.0
1733597940, +3.49, +21.680,    +0.0, +1144.0,  +107.0,  +271.0
1733598540, +3.49, +21.680,    +0.2, +1001.0,   +62.0,  +440.0
1733599140, +3.49, +21.680,    +0.0, +1001.0,   +76.0,  +451.0
1733599740, +3.49, +21.680,    +0.0,  +998.0,   +83.0,  +446.0
1733600340, +3.49, +21.680,    -0.0, +1000.0,   +60.0,  +435.0
1733600940, +3.49, +21.680,    -0.1, +1000.0,   +73.0,  +425.0
1733601540, +3.49, +21.672,    +0.0, +1000.0,   +78.0,  +444.0
1733602140, +3.49, +21.672,    +0.0,  +999.0,   +81.0,  +440.0
1733602740, +3.49, +21.680,    -0.0, +1000.0,   +73.0,  +440.0
1733603340, +3.49, +21.688,    +0.0, +1004.0,   +47.0,  +432.0
1733603940, +3.49, +21.680,    +0.0, +1001.0,   +54.0,  +440.0
1733604540, +3.50, +21.672,    -0.1, +1004.0,   +71.0,  +440.0
1733605140, +3.49, +21.672,    +0.0,  +999.0,   +51.0,  +438.0
1733605740, +3.49, +21.688,    -0.1, +1001.0,   +49.0,  +435.0
1733606340, +3.50, +21.688,    +0.0, +1001.0,   +48.0,  +439.0
1733606940, +3.49, +21.697,    -0.0,  +999.0,   +60.0,  +432.0
1733607540, +3.50, +21.697,    -0.1, +1150.0,   +79.0,  +255.0
1733608140, +3.50, +21.705,    -0.0, +1148.0,   +67.0,  +255.0
1733608740, +3.49, +21.697,    +0.1, +1152.0,   +54.0,  +255.0
1733609340, +3.49, +21.697,    -0.1, +1004.0,   +41.0,  +435.0
1733609940, +3.50, +21.705,    -0.0, +1004.0,   +35.0,  +433.0
1733610540, +3.49, +21.705,    +0.0, +1000.0,   +56.0,  +428.0
1733611140, +3.49, +21.705,    +0.0, +1004.0,   +48.0,  +432.0
1733611740, +3.50, +21.705,    -0.1, +1000.0,   +48.0,  +428.0
1733612340, +3.50, +21.697,    -0.1, +1001.0,   +49.0,  +435.0
1733612940, +3.50, +21.705,    +0.0, +1004.0,   +39.0,  +424.0
1733613540, +3.49, +21.722,    -0.0,  +999.0,   +56.0,  +423.0
1733614140, +3.50, +21.713,    -0.0, +1004.0,   +55.0,  +436.0
1733614740, +3.49, +21.730,    -0.1, +1004.0,   +51.0,  +432.0
1733615340, +3.49, +21.722,    +0.0, +1004.0,   +44.0,  +428.0
1733615940, +3.50, +21.713,    -0.0, +1004.0,   +44.0,  +430.0
1733616540, +3.49, +21.722,    +0.0, +1004.0,   +40.0,  +438.0
1733617140, +3.50, +21.722,    -0.1,  +999.0,   +63.0,  +435.0
1733617740, +3.49, +21.730,    +0.0, +1151.0,   +63.0,  +255.0
1733618340, +3.49, +21.739,    -0.0, +1004.0,   +32.0,  +432.0
1733618940, +3.49, +21.739,    -0.1, +1004.0,   +39.0,  +428.0
1733619540, +3.50, +21.739,    -0.1, +1080.0,   +56.0,  +384.0
1733620140, +3.49, +21.739,    +0.1, +1001.0,   +44.0,  +438.0
1733620740, +3.50, +21.739,    -0.1, +1004.0,   +30.0,  +432.0
1733621340, +3.49, +21.747,    -0.0, +1004.0,   +39.0,  +432.0
1733621940, +3.49, +21.747,    -0.1, +1001.0,   +40.0,  +433.0
1733622540, +3.49, +21.755,    -0.1, +1000.0,   +51.0,  +435.0
1733623140, +3.49, +21.739,    +0.0, +1004.0,   +40.0,  +432.0
1733623740, +3.50, +21.755,    -0.0, +1001.0,   +48.0,  +438.0
1733624340, +3.49, +21.747,    +0.0, +1151.0,   +61.0,  +249.0
1733624940, +3.49, +21.764,    +0.0, +1084.0,   +48.0,  +368.0
1733625540, +3.50, +21.755,    -0.1, +1001.0,   +40.0,  +435.0
1733626140, +3.50, +21.747,    +0.0, +1084.0,   +72.0,  +359.0
1733626740, +3.49, +21.755,    -0.1, +1004.0,   +48.0,  +438.0
1733627340, +3.49, +21.755,    -0.1, +1001.0,   +44.0,  +430.0
1733627940, +3.50, +21.755,    +0.0, +1151.0,   +43.0,  +255.0
1733628540, +3.50, +21.764,    -0.1, +1084.0,   +60.0,  +371.0
1733629140, +3.49, +21.755,    +0.0, +1004.0,   +44.0,  +430.0
