7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1733835540, +3.48, +19.834,    +2.9,   +22.0,  +940.0, +1190.0
1733836140, +3.48, +19.842,    +2.8,   +24.0,  +967.0, +1212.0
1733836740, +3.48, +19.850,    +2.3,   +44.0, +1024.0, +1151.0
1733837340, +3.48, +19.842,    +1.2,   +20.0,  +936.0, +1187.0
1733837940, +3.48, +19.825,    +1.9,   +24.0,  +940.0, +1192.0
1733838540, +3.48, +19.825,    +1.7,   +60.0, +1041.0, +1095.0
1733839140, +3.48, +19.817,    +1.0,   +72.0, +1031.0, +1080.0
1733839740, +3.48, +19.758,    +0.5,   +38.0, +1020.0, +1164.0
1733840340, +3.48, +19.750,    +0.4,   +56.0, +1040.0, +1107.0
1733840940, +3.48, +19.691,    +0.3,   +39.0, +1016.0, +1168.0
1733841540, +3.48, +19.649,    +0.2,   +48.0, +1030.0, +1142.0
1733842140, +3.48, +19.607,    +0.1,   +48.0, +1028.0, +1144.0
1733842740, +3.48, +19.548,    +0.1,   +52.0, +1036.0, +1123.0
1733843340, +3.48, +19.497,    -0.0,   +19.0,  +945.0, +1200.0
1733843940, +3.48, +19.438,    +0.0,   +22.0,  +935.0, +1183.0
1733844540, +3.48, +19.396,    -0.1,   +80.0, +1008.0, +1104.0
1733845140, +3.48, +19.287,    -0.1,   +51.0, +1036.0, +1123.0
1733845740, +3.48, +19.211,    -0.0,   +23.0,  +943.0, +1192.0
1733846340, +3.48, +19.059,    -0.0,   +36.0, +1008.0, +1183.0
1733846940, +3.48, +18.933,    -0.1,   +48.0, +1032.0, +1132.0
1733847540, +3.48, +18.756,    -0.1,   +65.0, +1039.0, +1080.0
1733848140, +3.48, +18.562,    +0.0,   +28.0,  +977.0, +1209.0
1733848740, +3.48, +18.461,    +0.0,   +36.0, +1004.0, +1191.0
1733849340, +3.48, +18.342,    -0.1,   +48.0, +1033.0, +1140.0
1733849940, +3.48, +18.114,    -0.0,   +67.0, +1043.0, +1081.0
1733850540, +3.48, +17.894,    -0.1,   +24.0,  +942.0, +1196.0
1733851140, +3.48, +17.700,    +0.0,   +28.0,  +975.0, +1214.0
1733851740, +3.48, +17.539,    -0.1,   +40.0, +1024.0, +1160.0
1733852340, +3.48, +17.353,    +0.0,   +72.0, +1036.0, +1080.0
1733852940, +3.48, +17.107,    -0.1,   +24.0,  +956.0, +1209.0
1733853540, +3.48, +16.954,    +0.1,   +30.0,  +975.0, +1208.0
1733854140, +3.48, +16.877,    -0.1,   +28.0,  +976.0, +1214.0
1733854740, +3.48, +16.894,    +0.0,   +51.0, +1043.0, +1120.0
1733855340, +3.48, +16.945,    +0.0,   +40.0, +1022.0, +1164.0
1733855940, +3.48, +17.022,    -0.1,   +28.0,  +984.0, +1212.0
1733856540, +3.48, +17.039,    +0.1,   +24.0,  +968.0, +1212.0
1733857140, +3.48, +17.090,    -0.0,   +72.0, +1039.0, +1080.0
1733857740, +3.48, +17.039,    -0.0,   +24.0,  +942.0, +1198.0
1733858340, +3.48, +17.073,    -0.0,   +24.0,  +960.0, +1207.0
1733858940, +3.48, +17.047,    +0.0,   +44.0, +1027.0, +1155.0
1733859540, +3.48, +17.022,    +0.1,   +32.0,  +992.0, +1203.0
1733860140, +3.48, +17.030,    +0.0,   +48.0, +1027.0, +1152.0
1733860740, +3.48, +17.013,    -0.1,   +44.0, +1028.0, +1155.0
1733861340, +3.48, +16.979,    +0.1,   +32.0,  +992.0, +1206.0
1733861940, +3.48, +17.030,    -0.1,   +24.0,  +943.0, +1200.0
1733862540, +3.48, +17.158,    -0.0,   +35.0, +1008.0, +1187.0
1733863140, +3.48, +17.234,    -0.0,   +20.0,  +940.0, +1190.0
1733863740, +3.48, +17.319,    +0.0,   +24.0,  +931.0, +1180.0
1733864340, +3.48, +17.327,    +0.1,   +22.0,  +936.0, +1187.0
