7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1724091540, +3.54, +29.738,    +0.0, +1038.0,  +100.0,  +400.0
1724092140, +3.54, +29.747,    +0.0, +1032.0,   +92.0,  +399.0
1724092740, +3.54, +29.763,    -0.1, +1047.0,   +99.0,  +392.0
1724093340, +3.54, +29.763,    +0.0, +1036.0,   +80.0,  +398.0
1724093940, +3.54, +29.771,    +0.1, +1025.0,   +83.0,  +401.0
1724094540, +3.54, +29.763,    +0.0, +1039.0,   +92.0,  +384.0
1724095140, +3.54, +29.730,    +0.0, +1113.0,  +112.0,  +232.0
1724095740, +3.54, +29.738,    -0.0, +1087.0,  +102.0,  +310.0
1724096340, +3.54, +29.738,    -0.1, +1046.0,   +89.0,  +398.0
1724096940, +3.54, +29.755,    -0.1, +1020.0,   +83.0,  +396.0
1724097540, +3.54, +29.763,    -0.1, +1028.0,   +83.0,  +403.0
1724098140, +3.54, +29.755,    -0.1, +1016.0,   +76.0,  +400.0
1724098740, +3.54, +29.779,    -0.0, +1025.0,   +79.0,  +400.0
1724099340, +3.54, +29.795,    -0.1, +1024.0,   +70.0,  +392.0
1724099940, +3.54, +29.803,    -0.1, +1011.0,   +70.0,  +396.0
1724100540, +3.54, +29.811,    +0.0, +1024.0,   +83.0,  +403.0
1724101140, +3.54, +29.811,    -0.1, +1027.0,   +78.0,  +398.0
1724101740, +3.54, +29.795,    -0.1, +1024.0,   +79.0,  +398.0
1724102340, +3.54, +29.819,    -0.1, +1001.0,   +67.0,  +396.0
1724102940, +3.54, +29.819,    -0.0, +1004.0,   +76.0,  +408.0
1724103540, +3.54, +29.819,    -0.2, +1016.0,   +72.0,  +406.0
1724104140, +3.54, +29.836,    -0.0, +1075.0,   +96.0,  +344.0
1724104740, +3.54, +29.819,    +0.0, +1008.0,   +64.0,  +396.0
1724105340, +3.54, +29.844,    +0.0, +1004.0,   +70.0,  +406.0
1724105940, +3.54, +29.836,    -0.0, +1011.0,   +70.0,  +399.0
1724106540, +3.54, +29.836,    -0.2, +1025.0,   +67.0,  +400.0
1724107140, +3.54, +29.844,    +0.0, +1080.0,   +97.0,  +332.0
1724107740, +3.54, +29.844,    -0.0, +1007.0,   +64.0,  +400.0
1724108340, +3.54, +29.836,    -0.1, +1055.0,   +83.0,  +380.0
1724108940, +3.54, +29.844,    -0.1, +1039.0,   +76.0,  +396.0
1724109540, +3.54, +29.852,    +0.1, +1046.0,   +72.0,  +376.0
1724110140, +3.54, +29.844,    -0.0, +1001.0,   +68.0,  +390.0
1724110740, +3.54, +29.868,    -0.1, +1136.0,   +76.0,  +200.0
1724111340, +3.54, +29.868,    -0.0, +1046.0,   +81.0,  +374.0
1724111940, +3.54, +29.884,    +0.0, +1139.0,   +76.0,  +223.0
1724112540, +3.54, +29.844,    -0.1, +1132.0,   +72.0,  +208.0
1724113140, +3.54, +28.591,    -0.1, +1041.0,   +60.0,  +390.0
1724113740, +3.54, +27.894,    -0.0, +1039.0,   +48.0,  +387.0
1724114340, +3.54, +27.655,    -0.0, +1036.0,   +39.0,  +391.0
1724114940, +3.54, +27.581,    +0.1, +1046.0,   +48.0,  +391.0
1724115540, +3.54, +27.606,    -0.0, +1123.0,   +80.0,  +224.0
1724116140, +3.54, +27.614,    +0.0, +1124.0,   +80.0,  +228.0
1724116740, +3.54, +27.647,    -0.0, +1112.0,   +96.0,  +256.0
1724117340, +3.54, +27.655,    -0.1, +1118.0,   +96.0,  +236.0
1724117940, +3.54, +27.729,    -0.1, +1062.0,   +64.0,  +371.0
1724118540, +3.54, +27.853,    -0.0, +1040.0,   +70.0,  +390.0
1724119140, +3.54, +28.468,    +0.1, +1027.0,   +68.0,  +392.0
1724119740, +3.54, +28.909,    -0.1, +1055.0,   +96.0,  +372.0
1724120340, +3.54, +29.023,    -0.1, +1048.0,   +92.0,  +380.0
1724120940, +3.54, +29.023,    -0.1, +1102.0,  +116.0,  +262.0
1724121540, +3.54, +29.032,    -0.3, +1031.0,  +104.0,  +384.0
1724122140, +3.54, +29.235,    -0.1,  +995.0,  +104.0,  +392.0
1724122740, +3.54, +29.373,    +0.0, +1124.0,  +120.0,  +200.0
1724123340, +3.54, +29.268,    +0.0, +1136.0,   +80.0,  +216.0
1724123940, +3.54, +29.178,    +0.1, +1012.0,   +88.0,  +396.0
1724124540, +3.54, +29.333,    +0.0, +1028.0,  +108.0,  +384.0
1724125140, +3.54, +29.390,    +0.1, +1120.0,  +108.0,  +224.0
1724125740, +3.54, +29.243,    +0.2, +1136.0,   +80.0,  +208.0
1724126340, +3.54, +29.154,    +0.3, +1100.0,  +120.0,  +262.0
1724126940, +3.54, +29.219,    +0.3, +1025.0,   +76.0,  +392.0
1724127540, +3.54, +29.080,    +0.2,  +998.0,   +79.0,  +384.0
1724128140, +3.54, +29.162,    +0.4, +1017.0,   +96.0,  +396.0
1724128740, +3.54, +29.333,    +0.7, +1136.0,   +96.0,  +196.0
1724129340, +3.54, +29.357,    +0.7, +1020.0,   +96.0,  +390.0
1724129940, +3.54, +29.317,    +0.6, +1112.0,  +134.0,  +236.0
1724130540, +3.54, +29.398,    +0.9, +1103.0,  +156.0,  +236.0
1724131140, +3.54, +29.479,    +1.0, +1103.0,  +152.0,  +246.0
1724131740, +3.54, +29.560,    +1.4, +1103.0,  +120.0,  +260.0
1724132340, +3.54, +29.064,    +1.9, +1039.0,   +80.0,  +387.0
1724132940, +3.54, +28.754,    +1.4, +1128.0,   +98.0,  +208.0
1724133540, +3.54, +28.615,    +0.8, +1072.0,   +86.0,  +336.0
1724134140, +3.54, +28.542,    +2.0, +1027.0,   +72.0,  +387.0
1724134740, +3.54, +28.623,    +1.9, +1139.0,   +76.0,  +196.0
1724135340, +3.54, +28.689,    +1.8, +1132.0,   +98.0,  +206.0
1724135940, +3.54, +28.721,    +1.9, +1027.0,   +79.0,  +387.0
1724136540, +3.54, +28.762,    +2.2, +1016.0,   +79.0,  +399.0
1724137140, +3.54, +28.787,    +2.5, +1136.0,   +96.0,  +214.0
1724137740, +3.54, +28.795,    +2.6, +1120.0,  +118.0,  +220.0
1724138340, +3.54, +28.803,    +3.0, +1113.0,  +120.0,  +232.0
1724138940, +3.54, +28.868,    +3.2, +1112.0,  +120.0,  +240.0
1724139540, +3.54, +28.868,    +3.3, +1087.0,  +112.0,  +304.0
1724140140, +3.54, +28.909,    +3.0, +1068.0,  +112.0,  +356.0
1724140740, +3.54, +28.950,    +3.6, +1032.0,   +96.0,  +400.0
1724141340, +3.54, +28.950,    +3.8, +1126.0,  +116.0,  +216.0
1724141940, +3.54, +29.007,    +4.3, +1104.0,  +140.0,  +270.0
1724142540, +3.54, +29.072,    +4.7, +1031.0,   +96.0,  +408.0
1724143140, +3.54, +29.089,    +4.9, +1004.0,   +88.0,  +412.0
1724143740, +3.54, +29.097,    +4.8, +1012.0,   +92.0,  +392.0
1724144340, +3.54, +29.105,    +4.9, +1008.0,   +88.0,  +406.0
1724144940, +3.54, +29.113,    +5.1, +1008.0,   +83.0,  +404.0
1724145540, +3.54, +29.154,    +5.4, +1016.0,   +89.0,  +412.0
1724146140, +3.54, +29.162,    +5.9, +1008.0,   +88.0,  +400.0
1724146740, +3.54, +29.186,    +5.5, +1128.0,   +96.0,  +208.0
1724147340, +3.54, +29.194,    +5.6, +1036.0,   +92.0,  +399.0
1724147940, +3.54, +29.211,    +6.1, +1112.0,  +128.0,  +224.0
1724148540, +3.54, +29.219,    +5.7, +1120.0,  +120.0,  +227.0
1724149140, +3.54, +29.211,    +6.2, +1136.0,   +96.0,  +200.0
1724149740, +3.54, +29.211,    +6.1, +1016.0,   +88.0,  +391.0
1724150340, +3.54, +29.203,    +5.8, +1139.0,   +91.0,  +223.0
1724150940, +3.54, +29.194,    +5.8,  +999.0,   +86.0,  +391.0
1724151540, +3.54, +29.186,    +5.3, +1024.0,   +88.0,  +392.0
1724152140, +3.54, +29.146,    +6.1,  +996.0,   +83.0,  +380.0
1724152740, +3.54, +29.097,    +6.0, +1008.0,   +78.0,  +398.0
1724153340, +3.54, +29.072,    +5.7, +1033.0,   +88.0,  +387.0
1724153940, +3.54, +29.056,    +5.3, +1048.0,   +96.0,  +372.0
1724154540, +3.54, +29.032,    +5.5, +1032.0,   +92.0,  +377.0
1724155140, +3.54, +29.015,    +5.6, +1095.0,  +128.0,  +272.0
1724155740, +3.54, +28.991,    +5.3, +1095.0,  +120.0,  +268.0
1724156340, +3.54, +29.015,    +4.9, +1032.0,   +88.0,  +384.0
1724156940, +3.54, +29.007,    +4.7, +1112.0,  +118.0,  +236.0
1724157540, +3.54, +28.999,    +4.5, +1033.0,   +80.0,  +391.0
1724158140, +3.54, +29.007,    +4.0, +1107.0,  +120.0,  +240.0
1724158740, +3.54, +29.032,    +3.3, +1048.0,   +96.0,  +376.0
1724159340, +3.54, +29.032,    +3.1, +1078.0,  +100.0,  +320.0
1724159940, +3.54, +29.007,    +3.0, +1024.0,   +72.0,  +396.0
1724160540, +3.54, +29.007,    +2.7, +1089.0,  +110.0,  +296.0
1724161140, +3.54, +28.999,    +2.6, +1048.0,   +83.0,  +380.0
1724161740, +3.54, +29.015,    +3.1, +1104.0,  +112.0,  +252.0
1724162340, +3.54, +29.023,    +2.4, +1041.0,   +78.0,  +384.0
1724162940, +3.54, +29.032,    +2.0, +1055.0,   +83.0,  +376.0
1724163540, +3.54, +29.064,    +1.7, +1036.0,   +80.0,  +384.0
1724164140, +3.54, +29.056,    +1.6, +1031.0,   +79.0,  +391.0
1724164740, +3.54, +29.080,    +1.2, +1057.0,   +88.0,  +360.0
1724165340, +3.54, +29.080,    +0.9, +1048.0,   +78.0,  +374.0
1724165940, +3.54, +29.064,    +0.7, +1039.0,   +72.0,  +387.0
1724166540, +3.54, +29.056,    +0.7, +1048.0,   +76.0,  +376.0
1724167140, +3.54, +29.048,    +0.4, +1036.0,   +67.0,  +391.0
1724167740, +3.54, +29.023,    +0.4, +1048.0,   +76.0,  +380.0
1724168340, +3.54, +29.015,    +0.3, +1014.0,   +60.0,  +398.0
1724168940, +3.54, +29.015,    +0.1, +1104.0,   +96.0,  +262.0
1724169540, +3.54, +29.015,    +0.2, +1052.0,   +78.0,  +371.0
1724170140, +3.54, +29.015,    +0.0, +1120.0,  +108.0,  +224.0
1724170740, +3.54, +28.999,    +0.0, +1033.0,   +80.0,  +400.0
1724171340, +3.54, +29.023,    +0.1, +1020.0,   +80.0,  +408.0
1724171940, +3.54, +29.040,    -0.0, +1025.0,   +80.0,  +400.0
1724172540, +3.54, +29.056,    +0.0, +1116.0,  +118.0,  +236.0
1724173140, +3.54, +29.089,    -0.2, +1038.0,   +88.0,  +398.0
1724173740, +3.54, +29.194,    -0.1,  +999.0,   +80.0,  +400.0
1724174340, +3.54, +29.243,    +0.1, +1024.0,  +103.0,  +399.0
1724174940, +3.54, +29.300,    +0.0, +1134.0,  +112.0,  +208.0
1724175540, +3.54, +29.349,    +0.1, +1118.0,  +135.0,  +224.0
1724176140, +3.54, +29.373,    -0.0, +1107.0,  +140.0,  +263.0
1724176740, +3.54, +29.390,    -0.1, +1112.0,  +134.0,  +240.0
1724177340, +3.54, +29.398,    -0.2, +1086.0,  +115.0,  +312.0
1724177940, +3.54, +29.414,    -0.0, +1092.0,  +112.0,  +284.0
