7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1718523540, +3.53, +23.487,   +17.7, +1000.0,   +63.0,  +392.0
1718524140, +3.53, +23.387,   +16.0, +1007.0,   +62.0,  +398.0
1718524740, +3.53, +23.303,   +15.9, +1063.0,   +88.0,  +358.0
1718525340, +3.53, +23.261,   +15.7, +1048.0,   +76.0,  +376.0
1718525940, +3.53, +23.228,   +16.3, +1055.0,   +79.0,  +374.0
1718526540, +3.53, +23.220,   +18.1, +1078.0,   +96.0,  +321.0
1718527140, +3.53, +23.203,   +19.2, +1000.0,   +64.0,  +390.0
1718527740, +3.53, +23.220,   +21.1, +1084.0,   +97.0,  +312.0
1718528340, +3.53, +23.203,   +22.6, +1000.0,   +70.0,  +390.0
1718528940, +3.53, +23.203,   +23.4, +1094.0,  +104.0,  +284.0
1718529540, +3.53, +23.203,   +23.7, +1000.0,   +65.0,  +384.0
1718530140, +3.53, +23.220,   +22.9, +1080.0,   +96.0,  +320.0
1718530740, +3.53, +23.228,   +23.1, +1054.0,   +80.0,  +368.0
1718531340, +3.53, +23.228,   +24.8, +1041.0,   +72.0,  +376.0
1718531940, +3.53, +23.228,   +25.0, +1080.0,   +96.0,  +312.0
1718532540, +3.53, +23.228,   +25.3, +1055.0,   +80.0,  +361.0
1718533140, +3.53, +23.245,   +27.4, +1108.0,  +108.0,  +240.0
1718533740, +3.53, +23.278,   +30.0, +1004.0,   +64.0,  +391.0
1718534340, +3.53, +23.337,   +31.4, +1039.0,   +71.0,  +384.0
1718534940, +3.53, +23.395,   +32.5,  +999.0,   +64.0,  +376.0
1718535540, +3.53, +23.445,   +32.6, +1134.0,   +92.0,  +192.0
1718536140, +3.53, +23.495,   +35.0, +1139.0,   +80.0,  +192.0
1718536740, +3.53, +23.512,   +36.2, +1008.0,   +64.0,  +388.0
1718537340, +3.53, +23.554,   +37.0, +1000.0,   +62.0,  +382.0
1718537940, +3.53, +23.604,   +37.0, +1137.0,   +80.0,  +184.0
1718538540, +3.53, +23.562,   +36.6, +1123.0,  +102.0,  +208.0
1718539140, +3.53, +23.554,   +33.7, +1120.0,  +102.0,  +212.0
1718539740, +3.53, +23.487,   +33.1, +1120.0,  +108.0,  +211.0
1718540340, +3.53, +23.612,   +33.1, +1096.0,   +96.0,  +278.0
1718540940, +3.53, +23.737,   +30.7, +1126.0,   +97.0,  +204.0
1718541540, +3.53, +23.838,   +29.2, +1123.0,  +104.0,  +200.0
1718542140, +3.53, +23.896,   +26.7, +1072.0,   +86.0,  +332.0
1718542740, +3.53, +23.913,   +25.6, +1097.0,   +92.0,  +268.0
1718543340, +3.53, +23.821,   +22.7, +1086.0,   +88.0,  +304.0
1718543940, +3.53, +23.729,   +20.1, +1015.0,   +52.0,  +392.0
1718544540, +3.53, +23.579,   +17.3, +1136.0,   +80.0,  +179.0
1718545140, +3.53, +23.412,   +14.8, +1009.0,   +62.0,  +384.0
1718545740, +3.53, +23.337,   +13.8, +1004.0,   +62.0,  +376.0
1718546340, +3.53, +23.303,   +11.8, +1041.0,   +64.0,  +368.0
1718546940, +3.53, +23.261,   +10.4, +1084.0,   +96.0,  +300.0
1718547540, +3.53, +23.245,    +9.1, +1136.0,   +96.0,  +176.0
1718548140, +3.53, +23.236,    +7.5, +1107.0,  +102.0,  +236.0
1718548740, +3.53, +23.211,    +6.8, +1081.0,   +99.0,  +304.0
1718549340, +3.53, +23.169,    +5.3,  +999.0,   +54.0,  +380.0
1718549940, +3.53, +23.169,    +4.3, +1094.0,   +96.0,  +272.0
1718550540, +3.53, +23.136,    +4.1, +1076.0,   +80.0,  +326.0
1718551140, +3.53, +23.103,    +2.7, +1126.0,   +96.0,  +198.0
1718551740, +3.53, +23.094,    +2.4, +1094.0,  +104.0,  +272.0
1718552340, +3.53, +23.136,    +1.9, +1087.0,   +96.0,  +294.0
1718552940, +3.53, +23.111,    +1.4, +1087.0,   +86.0,  +304.0
1718553540, +3.53, +23.011,    +1.3, +1024.0,   +65.0,  +384.0
1718554140, +3.53, +22.961,    +1.1, +1110.0,  +108.0,  +230.0
1718554740, +3.53, +22.952,    +0.7, +1110.0,  +104.0,  +230.0
1718555340, +3.53, +22.927,    +0.4, +1001.0,   +60.0,  +380.0
1718555940, +3.53, +22.885,    +0.2,  +999.0,   +64.0,  +374.0
1718556540, +3.53, +22.860,    +0.1, +1139.0,   +78.0,  +190.0
1718557140, +3.53, +22.852,    +0.0, +1136.0,  +102.0,  +176.0
1718557740, +3.53, +22.860,    +0.1,  +999.0,   +62.0,  +374.0
1718558340, +3.53, +22.835,    -0.1, +1131.0,   +81.0,  +192.0
1718558940, +3.53, +22.835,    +0.2, +1132.0,   +96.0,  +179.0
1718559540, +3.53, +22.869,    +0.1, +1004.0,   +56.0,  +376.0
1718560140, +3.53, +22.935,    +0.1, +1136.0,  +100.0,  +185.0
1718560740, +3.53, +22.935,    -0.0, +1116.0,  +108.0,  +214.0
1718561340, +3.53, +22.935,    -0.0, +1123.0,  +112.0,  +192.0
1718561940, +3.53, +22.961,    -0.1, +1129.0,   +99.0,  +180.0
1718562540, +3.53, +23.027,    +0.1, +1111.0,  +132.0,  +206.0
1718563140, +3.53, +23.086,    -0.0, +1100.0,  +150.0,  +240.0
1718563740, +3.53, +23.094,    -0.0, +1080.0,  +120.0,  +296.0
1718564340, +3.53, +23.136,    +0.1, +1132.0,  +100.0,  +176.0
1718564940, +3.53, +23.144,    -0.0, +1073.0,  +140.0,  +300.0
1718565540, +3.53, +23.211,    -0.1, +1072.0,   +76.0,  +344.0
1718566140, +3.53, +23.362,    -0.0, +1008.0,   +80.0,  +384.0
1718566740, +3.53, +23.587,    +0.0, +1127.0,  +136.0,  +184.0
1718567340, +3.53, +23.846,    +0.2, +1088.0,  +128.0,  +280.0
1718567940, +3.53, +23.971,    -0.1, +1004.0,   +72.0,  +374.0
1718568540, +3.53, +24.021,    -0.0, +1084.0,  +131.0,  +286.0
1718569140, +3.53, +24.113,    +0.1,  +998.0,   +64.0,  +369.0
1718569740, +3.53, +24.205,    +0.0, +1094.0,  +113.0,  +264.0
1718570340, +3.53, +24.280,    -0.0, +1001.0,   +65.0,  +368.0
1718570940, +3.53, +24.338,    -0.0, +1040.0,   +71.0,  +366.0
1718571540, +3.53, +24.355,    +0.1, +1030.0,   +88.0,  +368.0
1718572140, +3.53, +24.355,    -0.1,  +996.0,   +71.0,  +368.0
1718572740, +3.53, +24.388,    +0.2,  +999.0,   +65.0,  +374.0
1718573340, +3.53, +24.372,    -0.2, +1080.0,   +96.0,  +300.0
1718573940, +3.53, +24.296,    -0.0, +1000.0,   +56.0,  +376.0
1718574540, +3.53, +24.230,    -0.0, +1020.0,   +60.0,  +385.0
1718575140, +3.53, +24.138,    -0.0,  +999.0,   +65.0,  +371.0
1718575740, +3.53, +24.080,    -0.1,  +999.0,   +60.0,  +374.0
1718576340, +3.53, +24.055,    -0.1, +1091.0,  +108.0,  +272.0
1718576940, +3.53, +24.021,    -0.1, +1022.0,   +54.0,  +391.0
1718577540, +3.53, +24.030,    +0.0, +1020.0,   +67.0,  +380.0
1718578140, +3.53, +24.071,    -0.0,  +999.0,   +63.0,  +384.0
1718578740, +3.53, +24.071,    -0.0,  +999.0,   +56.0,  +376.0
1718579340, +3.53, +24.071,    +0.0, +1088.0,  +102.0,  +280.0
1718579940, +3.53, +24.063,    +0.1,  +999.0,   +67.0,  +368.0
1718580540, +3.53, +24.055,    -0.1, +1096.0,   +96.0,  +256.0
1718581140, +3.53, +24.055,    -0.1, +1123.0,  +104.0,  +192.0
1718581740, +3.53, +24.038,    +0.0, +1096.0,   +96.0,  +272.0
