7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1734792540, +3.47, +16.928,    -0.0,  -180.0,  -528.0,  -532.0
1734793140, +3.47, +16.954,    -0.0,  -180.0,  -527.0,  -528.0
1734793740, +3.47, +16.954,    -0.0,  -178.0,  -532.0,  -536.0
1734794340, +3.47, +16.962,    -0.0,  -164.0,  -528.0,  -730.0
1734794940, +3.47, +16.979,    -0.1,  -178.0,  -538.0,  -568.0
1734795540, +3.47, +16.962,    -0.1,  -178.0,  -532.0,  -532.0
1734796140, +3.47, +16.971,    +0.1,  -180.0,  -536.0,  -580.0
1734796740, +3.47, +16.988,    +0.1,  -180.0,  -538.0,  -576.0
1734797340, +3.47, +17.005,    +0.0,  -183.0,  -532.0,  -532.0
1734797940, +3.47, +17.013,    -0.0,  -180.0,  -528.0,  -532.0
1734798540, +3.47, +17.013,    +0.0,  -184.0,  -532.0,  -537.0
1734799140, +3.47, +17.022,    -0.0,  -184.0,  -532.0,  -536.0
1734799740, +3.47, +17.039,    +0.1,  -184.0,  -532.0,  -532.0
1734800340, +3.47, +17.047,    -0.1,  -180.0,  -538.0,  -576.0
1734800940, +3.47, +17.056,    +0.1,  -180.0,  -532.0,  -536.0
1734801540, +3.47, +17.064,    +0.0,  -178.0,  -528.0,  -532.0
1734802140, +3.47, +17.081,    -0.0,  -148.0,  -540.0,  -828.0
1734802740, +3.47, +17.107,    -0.0,  -180.0,  -532.0,  -532.0
1734803340, +3.47, +17.124,    +0.0,  -184.0,  -532.0,  -536.0
1734803940, +3.47, +17.141,    -0.0,  -177.0,  -524.0,  -527.0
1734804540, +3.47, +17.115,    +0.0,  -144.0,  -544.0,  -826.0
1734805140, +3.47, +17.124,    +0.0,  -180.0,  -528.0,  -528.0
1734805740, +3.47, +17.132,    +0.1,  -144.0,  -564.0,  -809.0
1734806340, +3.47, +17.124,    +0.0,  -180.0,  -536.0,  -568.0
1734806940, +3.47, +17.141,    -0.0,  -152.0,  -538.0,  -820.0
1734807540, +3.47, +17.132,    -0.0,  -178.0,  -540.0,  -584.0
1734808140, +3.47, +17.132,    -0.0,  -177.0,  -528.0,  -525.0
1734808740, +3.47, +17.141,    +0.1,  -144.0,  -552.0,  -829.0
1734809340, +3.47, +17.124,    -0.1,  -144.0,  -552.0,  -832.0
1734809940, +3.47, +17.124,    -0.1,  -160.0,  -528.0,  -792.0
1734810540, +3.47, +17.124,    -0.1,  -144.0,  -576.0,  -801.0
1734811140, +3.47, +17.141,    +0.0,  -178.0,  -528.0,  -525.0
1734811740, +3.47, +17.132,    +0.0,  -144.0,  -556.0,  -848.0
1734812340, +3.47, +17.132,    +0.0,  -144.0,  -560.0,  -845.0
1734812940, +3.47, +17.132,    -0.1,  -144.0,  -544.0,  -826.0
1734813540, +3.47, +17.132,    -0.0,  -152.0,  -532.0,  -816.0
1734814140, +3.47, +17.141,    +0.0,  -148.0,  -544.0,  -828.0
1734814740, +3.47, +17.132,    +0.0,  -148.0,  -541.0,  -826.0
1734815340, +3.47, +17.141,    +0.0,  -180.0,  -530.0,  -532.0
1734815940, +3.47, +17.141,    -0.1,  -183.0,  -528.0,  -528.0
1734816540, +3.47, +17.132,    +0.1,  -148.0,  -544.0,  -824.0
1734817140, +3.47, +17.141,    -0.0,  -156.0,  -528.0,  -798.0
1734817740, +3.47, +17.141,    +0.0,  -178.0,  -521.0,  -527.0
1734818340, +3.47, +17.141,    -0.1,  -144.0,  -556.0,  -832.0
1734818940, +3.47, +17.124,    +0.0,  -152.0,  -536.0,  -820.0
1734819540, +3.47, +17.132,    +0.0,  -144.0,  -546.0,  -813.0
1734820140, +3.47, +17.141,    +0.0,  -180.0,  -532.0,  -532.0
1734820740, +3.47, +17.132,    -0.0,  -144.0,  -561.0,  -801.0
1734821340, +3.47, +17.115,    +0.0,  -154.0,  -528.0,  -804.0
1734821940, +3.47, +17.132,    -0.0,  -160.0,  -528.0,  -784.0
1734822540, +3.47, +17.124,    -0.0,  -177.0,  -532.0,  -528.0
1734823140, +3.47, +17.124,    -0.0,  -152.0,  -540.0,  -824.0
1734823740, +3.47, +17.132,    -0.0,  -148.0,  -544.0,  -826.0
1734824340, +3.47, +17.115,    +0.0,  -144.0,  -544.0,  -832.0
1734824940, +3.47, +17.124,    +0.0,  -184.0,  -536.0,  -536.0
1734825540, +3.47, +17.115,    +0.0,  -156.0,  -528.0,  -800.0
1734826140, +3.47, +17.115,    -0.0,  -156.0,  -528.0,  -800.0
1734826740, +3.47, +17.115,    +0.0,  -180.0,  -528.0,  -528.0
1734827340, +3.47, +17.107,    +0.0,  -144.0,  -568.0,  -829.0
1734827940, +3.47, +17.115,    -0.0,  -152.0,  -544.0,  -824.0
1734828540, +3.47, +17.107,    -0.1,  -152.0,  -536.0,  -816.0
1734829140, +3.47, +17.098,    -0.0,  -177.0,  -525.0,  -525.0
1734829740, +3.47, +17.090,    -0.0,  -148.0,  -554.0,  -794.0
1734830340, +3.47, +17.098,    -0.0,  -154.0,  -528.0,  -804.0
1734830940, +3.47, +17.081,    -0.0,  -184.0,  -532.0,  -536.0
1734831540, +3.47, +17.064,    -0.0,  -144.0,  -557.0,  -832.0
1734832140, +3.47, +17.090,    +0.1,  -180.0,  -532.0,  -532.0
1734832740, +3.47, +17.073,    -0.0,  -180.0,  -532.0,  -528.0
1734833340, +3.47, +17.073,    +0.0,  -180.0,  -528.0,  -530.0
1734833940, +3.47, +17.056,    -0.0,  -178.0,  -532.0,  -532.0
1734834540, +3.47, +17.064,    -0.0,  -144.0,  -552.0,  -832.0
1734835140, +3.47, +17.047,    +0.0,  -180.0,  -532.0,  -528.0
1734835740, +3.47, +17.030,    +0.0,  -180.0,  -528.0,  -528.0
1734836340, +3.47, +17.030,    +0.0,  -148.0,  -552.0,  -832.0
1734836940, +3.47, +17.039,    +0.1,  -178.0,  -528.0,  -528.0
1734837540, +3.47, +17.030,    +0.0,  -177.0,  -528.0,  -522.0
1734838140, +3.47, +17.005,    +0.0,  -177.0,  -525.0,  -525.0
1734838740, +3.47, +17.005,    -0.0,  -184.0,  -532.0,  -536.0
1734839340, +3.47, +16.996,    -0.0,  -178.0,  -528.0,  -528.0
1734839940, +3.47, +16.988,    +0.0,  -184.0,  -536.0,  -536.0
1734840540, +3.47, +16.988,    +0.0,  -168.0,  -528.0,  -704.0
1734841140, +3.47, +16.988,    -0.0,  -180.0,  -532.0,  -538.0
1734841740, +3.47, +16.971,    -0.2,  -178.0,  -528.0,  -525.0
1734842340, +3.47, +16.962,    +0.1,  -180.0,  -532.0,  -538.0
1734842940, +3.47, +16.962,    -0.0,  -178.0,  -538.0,  -590.0
1734843540, +3.47, +16.954,    -0.1,  -178.0,  -532.0,  -532.0
1734844140, +3.47, +16.954,    -0.0,  -180.0,  -538.0,  -576.0
1734844740, +3.47, +16.928,    -0.0,  -177.0,  -532.0,  -532.0
1734845340, +3.47, +16.937,    +0.0,  -180.0,  -532.0,  -536.0
1734845940, +3.47, +16.920,    +0.0,  -178.0,  -536.0,  -560.0
1734846540, +3.47, +16.911,    -0.0,  -180.0,  -532.0,  -536.0
1734847140, +3.47, +16.903,    -0.0,  -180.0,  -536.0,  -560.0
1734847740, +3.47, +16.911,    +0.1,  -180.0,  -532.0,  -536.0
1734848340, +3.47, +16.886,    -0.1,  -180.0,  -532.0,  -536.0
1734848940, +3.47, +16.886,    -0.0,  -178.0,  -532.0,  -536.0
1734849540, +3.47, +16.886,    -0.0,  -168.0,  -528.0,  -736.0
1734850140, +3.47, +16.886,    +0.1,  -180.0,  -536.0,  -560.0
1734850740, +3.47, +16.903,    -0.0,  -184.0,  -532.0,  -537.0
1734851340, +3.47, +16.945,    -0.0,  -180.0,  -537.0,  -562.0
1734851940, +3.47, +16.988,    +0.0,  -184.0,  -536.0,  -544.0
1734852540, +3.47, +17.022,    +0.0,  -180.0,  -532.0,  -528.0
