7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1723221540, +3.53, +26.946,    +0.1, +1052.0,  +103.0,  +387.0
1723222140, +3.53, +26.946,    +0.0, +1048.0,  +120.0,  +368.0
1723222740, +3.53, +26.954,    +0.2, +1048.0,  +115.0,  +384.0
1723223340, +3.53, +26.946,    +0.1, +1052.0,  +104.0,  +368.0
1723223940, +3.53, +26.946,    -0.0, +1048.0,  +128.0,  +392.0
1723224540, +3.53, +26.979,    -0.1, +1049.0,  +112.0,  +368.0
1723225140, +3.53, +27.053,    -0.0, +1048.0,  +102.0,  +376.0
1723225740, +3.53, +27.119,    +0.1, +1046.0,  +103.0,  +376.0
1723226340, +3.53, +27.136,    +0.0, +1049.0,  +120.0,  +372.0
1723226940, +3.53, +27.177,    +0.0, +1049.0,  +115.0,  +384.0
1723227540, +3.53, +27.194,    -0.1, +1052.0,   +96.0,  +366.0
1723228140, +3.53, +27.202,    +0.0, +1046.0,  +104.0,  +374.0
1723228740, +3.53, +27.210,    +0.1, +1052.0,   +99.0,  +371.0
1723229340, +3.53, +27.243,    -0.0, +1049.0,   +86.0,  +372.0
1723229940, +3.53, +27.276,    +0.0, +1048.0,   +92.0,  +384.0
1723230540, +3.53, +27.309,    -0.1, +1040.0,   +96.0,  +376.0
1723231140, +3.53, +27.359,    -0.0, +1039.0,  +112.0,  +387.0
1723231740, +3.53, +27.424,    -0.1, +1036.0,  +128.0,  +387.0
1723232340, +3.53, +27.474,    +0.1, +1031.0,  +112.0,  +384.0
1723232940, +3.53, +27.433,    -0.0, +1048.0,  +108.0,  +368.0
1723233540, +3.53, +27.482,    -0.0, +1032.0,  +104.0,  +371.0
1723234140, +3.53, +27.482,    +0.0, +1036.0,   +92.0,  +368.0
1723234740, +3.53, +27.556,    -0.1, +1024.0,  +118.0,  +374.0
1723235340, +3.53, +27.606,    +0.0, +1027.0,   +96.0,  +388.0
1723235940, +3.53, +27.655,    +0.0, +1036.0,  +118.0,  +390.0
1723236540, +3.53, +27.696,    -0.0, +1123.0,  +120.0,  +216.0
1723237140, +3.53, +27.713,    -0.1, +1107.0,  +130.0,  +236.0
1723237740, +3.53, +27.713,    -0.0, +1120.0,  +131.0,  +214.0
1723238340, +3.53, +27.704,    -0.0, +1039.0,   +88.0,  +387.0
1723238940, +3.54, +27.696,    +0.1, +1136.0,  +102.0,  +200.0
1723239540, +3.53, +27.721,    +0.0, +1128.0,  +100.0,  +192.0
1723240140, +3.54, +27.721,    -0.1, +1120.0,  +124.0,  +216.0
1723240740, +3.53, +27.704,    +0.0, +1116.0,  +128.0,  +216.0
1723241340, +3.53, +27.713,    +0.0, +1118.0,  +120.0,  +216.0
1723241940, +3.54, +27.688,    +0.0, +1040.0,   +88.0,  +387.0
1723242540, +3.54, +27.622,    -0.1, +1004.0,   +70.0,  +388.0
1723243140, +3.54, +27.556,    -0.0, +1038.0,   +76.0,  +390.0
1723243740, +3.54, +27.515,    +0.1, +1032.0,   +86.0,  +388.0
1723244340, +3.54, +27.466,    +0.0, +1048.0,   +86.0,  +380.0
1723244940, +3.53, +27.408,    -0.0, +1046.0,   +83.0,  +387.0
1723245540, +3.53, +27.383,    -0.1, +1048.0,   +78.0,  +377.0
1723246140, +3.53, +27.350,    +0.1, +1041.0,   +92.0,  +380.0
1723246740, +3.53, +27.367,    -0.1, +1044.0,   +97.0,  +380.0
1723247340, +3.54, +27.383,    +0.0, +1039.0,   +84.0,  +387.0
1723247940, +3.53, +27.400,    +0.1, +1044.0,   +86.0,  +384.0
1723248540, +3.53, +27.400,    -0.1, +1040.0,   +80.0,  +384.0
1723249140, +3.54, +27.424,    -0.2, +1039.0,   +76.0,  +384.0
1723249740, +3.54, +27.466,    -0.0, +1046.0,   +94.0,  +387.0
1723250340, +3.54, +27.565,    -0.0, +1027.0,   +96.0,  +396.0
1723250940, +3.54, +27.597,    -0.0, +1024.0,   +96.0,  +390.0
1723251540, +3.54, +27.622,    -0.0, +1036.0,   +92.0,  +392.0
1723252140, +3.54, +27.548,    -0.2, +1030.0,   +86.0,  +384.0
1723252740, +3.54, +27.391,    -0.0, +1039.0,   +88.0,  +384.0
1723253340, +3.54, +26.822,    +0.0, +1052.0,   +88.0,  +374.0
1723253940, +3.54, +27.268,    +0.0, +1048.0,   +92.0,  +368.0
1723254540, +3.54, +27.466,    -0.1, +1039.0,   +92.0,  +376.0
1723255140, +3.54, +27.597,    -0.1, +1041.0,   +88.0,  +384.0
1723255740, +3.54, +27.589,    -0.1, +1043.0,   +96.0,  +380.0
1723256340, +3.54, +27.416,    +0.0, +1041.0,   +88.0,  +384.0
1723256940, +3.54, +27.260,    -0.1, +1041.0,   +99.0,  +387.0
1723257540, +3.54, +27.177,    +0.0, +1047.0,   +99.0,  +368.0
1723258140, +3.54, +27.177,    +0.1, +1041.0,  +124.0,  +376.0
1723258740, +3.54, +27.210,    -0.0, +1041.0,   +96.0,  +384.0
1723259340, +3.54, +27.144,    +0.0, +1048.0,   +92.0,  +376.0
1723259940, +3.54, +27.152,    +0.1, +1048.0,  +102.0,  +380.0
1723260540, +3.54, +27.210,    +0.3, +1046.0,  +104.0,  +380.0
1723261140, +3.54, +27.284,    +0.4, +1040.0,  +118.0,  +388.0
1723261740, +3.54, +27.326,    +0.5, +1049.0,   +92.0,  +380.0
1723262340, +3.54, +27.359,    +0.6, +1041.0,   +96.0,  +376.0
1723262940, +3.54, +27.367,    +0.7, +1048.0,  +104.0,  +384.0
1723263540, +3.53, +27.408,    +0.8, +1044.0,  +102.0,  +388.0
1723264140, +3.54, +27.441,    +1.4, +1046.0,   +99.0,  +384.0
1723264740, +3.54, +27.466,    +1.2, +1048.0,   +96.0,  +380.0
1723265340, +3.54, +27.499,    +0.9, +1048.0,   +97.0,  +380.0
1723265940, +3.54, +27.507,    +2.3, +1046.0,   +96.0,  +376.0
1723266540, +3.54, +27.457,    +2.4, +1126.0,  +108.0,  +200.0
1723267140, +3.54, +27.334,    +3.0, +1048.0,   +80.0,  +372.0
1723267740, +3.54, +26.880,    +3.0, +1056.0,   +70.0,  +368.0
1723268340, +3.54, +26.143,    +3.4, +1068.0,   +79.0,  +348.0
1723268940, +3.54, +25.803,    +3.9, +1072.0,   +80.0,  +344.0
1723269540, +3.54, +25.761,    +4.5, +1072.0,   +80.0,  +344.0
1723270140, +3.54, +25.753,    +5.3, +1072.0,   +83.0,  +344.0
1723270740, +3.54, +25.761,    +5.9, +1072.0,   +80.0,  +348.0
