7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1721655540, +3.54, +28.000,    +2.0, +1036.0,   +64.0,  +376.0
1721656140, +3.54, +27.951,    +3.5, +1038.0,   +64.0,  +384.0
1721656740, +3.54, +27.811,    +3.6, +1041.0,   +64.0,  +376.0
1721657340, +3.54, +27.737,    +3.1, +1048.0,   +72.0,  +372.0
1721657940, +3.54, +27.696,    +2.6, +1048.0,   +70.0,  +376.0
1721658540, +3.54, +27.680,    +2.2, +1048.0,   +71.0,  +376.0
1721659140, +3.54, +27.655,    +1.7, +1054.0,   +70.0,  +368.0
1721659740, +3.54, +27.614,    +2.2, +1052.0,   +76.0,  +372.0
1721660340, +3.54, +27.556,    +1.3, +1055.0,   +70.0,  +368.0
1721660940, +3.54, +27.548,    +1.1, +1048.0,   +72.0,  +376.0
1721661540, +3.54, +27.556,    +1.4, +1048.0,   +72.0,  +376.0
1721662140, +3.54, +27.556,    +1.0, +1046.0,   +76.0,  +380.0
1721662740, +3.54, +27.565,    +0.9, +1055.0,   +70.0,  +374.0
1721663340, +3.54, +27.581,    +0.5, +1055.0,   +72.0,  +369.0
1721663940, +3.54, +27.589,    +0.5, +1048.0,   +71.0,  +384.0
1721664540, +3.54, +27.523,    +0.5, +1048.0,   +76.0,  +376.0
1721665140, +3.54, +27.548,    +0.4, +1054.0,   +76.0,  +372.0
1721665740, +3.54, +27.672,    +0.1, +1054.0,   +72.0,  +368.0
1721666340, +3.54, +27.713,    +0.1, +1048.0,   +78.0,  +380.0
1721666940, +3.54, +27.704,    +0.1, +1043.0,   +80.0,  +384.0
1721667540, +3.54, +27.704,    +0.1, +1043.0,   +68.0,  +384.0
1721668140, +3.54, +27.696,    +0.0, +1048.0,   +72.0,  +376.0
1721668740, +3.54, +27.721,    -0.1, +1041.0,   +79.0,  +388.0
1721669340, +3.54, +27.811,    -0.0, +1040.0,   +80.0,  +384.0
1721669940, +3.54, +27.927,    +0.0, +1040.0,   +79.0,  +384.0
1721670540, +3.54, +28.025,    +0.1, +1123.0,  +104.0,  +212.0
1721671140, +3.54, +28.066,    -0.0, +1123.0,  +100.0,  +200.0
1721671740, +3.54, +28.074,    -0.1, +1120.0,  +104.0,  +214.0
1721672340, +3.54, +28.066,    -0.1, +1041.0,   +80.0,  +376.0
1721672940, +3.54, +28.074,    -0.1, +1004.0,   +62.0,  +384.0
1721673540, +3.54, +28.091,    -0.0, +1118.0,  +112.0,  +224.0
1721674140, +3.54, +28.066,    +0.0, +1120.0,  +100.0,  +208.0
1721674740, +3.54, +28.058,    -0.1, +1110.0,   +99.0,  +236.0
1721675340, +3.54, +28.042,    +0.1, +1132.0,   +96.0,  +200.0
1721675940, +3.54, +28.000,    -0.1, +1127.0,   +96.0,  +206.0
1721676540, +3.54, +27.951,    -0.1, +1126.0,   +99.0,  +208.0
1721677140, +3.54, +27.918,    +0.0, +1046.0,   +78.0,  +376.0
1721677740, +3.54, +27.935,    -0.0, +1024.0,   +71.0,  +385.0
1721678340, +3.54, +27.902,    -0.1, +1031.0,   +72.0,  +384.0
1721678940, +3.54, +27.869,    +0.1, +1039.0,   +80.0,  +384.0
1721679540, +3.54, +27.935,    -0.0, +1031.0,   +80.0,  +376.0
1721680140, +3.54, +27.968,    -0.1, +1025.0,   +96.0,  +387.0
1721680740, +3.54, +27.959,    -0.0, +1022.0,   +92.0,  +390.0
1721681340, +3.54, +27.976,    -0.0, +1113.0,  +131.0,  +208.0
1721681940, +3.54, +27.984,    -0.1, +1014.0,   +84.0,  +376.0
1721682540, +3.54, +27.984,    +0.1, +1121.0,  +120.0,  +199.0
1721683140, +3.54, +28.017,    +0.2, +1126.0,  +112.0,  +192.0
1721683740, +3.54, +28.017,    -0.1, +1040.0,  +108.0,  +380.0
1721684340, +3.54, +28.042,    -0.0, +1116.0,  +124.0,  +220.0
