7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1721394540, +3.54, +27.161,    +5.0, +1055.0,  +104.0,  +358.0
1721395140, +3.54, +27.177,   +14.8, +1052.0,   +99.0,  +360.0
1721395740, +3.54, +27.218,   +13.7, +1056.0,  +104.0,  +358.0
1721396340, +3.54, +27.243,    +7.5, +1054.0,  +100.0,  +359.0
1721396940, +3.54, +27.243,    +5.3, +1052.0,   +96.0,  +364.0
1721397540, +3.54, +27.260,   +10.2, +1054.0,   +99.0,  +368.0
1721398140, +3.54, +27.260,    +4.5, +1052.0,   +96.0,  +360.0
1721398740, +3.54, +27.268,    +4.5, +1056.0,   +96.0,  +359.0
1721399340, +3.54, +27.309,    +7.8, +1049.0,   +92.0,  +368.0
1721399940, +3.54, +27.334,    +2.8, +1052.0,   +84.0,  +366.0
1721400540, +3.54, +27.326,    +4.8, +1052.0,   +88.0,  +368.0
1721401140, +3.54, +27.301,    +4.1, +1052.0,   +78.0,  +368.0
1721401740, +3.54, +27.045,    +2.4, +1062.0,   +78.0,  +352.0
1721402340, +3.54, +26.632,    +1.7, +1063.0,   +80.0,  +344.0
1721402940, +3.54, +26.217,    +1.8, +1072.0,   +80.0,  +332.0
1721403540, +3.54, +26.002,    +1.7, +1072.0,   +80.0,  +324.0
1721404140, +3.54, +26.077,    +0.8, +1072.0,   +96.0,  +326.0
1721404740, +3.54, +26.101,    +1.0, +1072.0,   +92.0,  +320.0
1721405340, +3.54, +26.126,    +0.7, +1072.0,   +88.0,  +328.0
1721405940, +3.54, +26.151,    +0.4, +1068.0,   +96.0,  +336.0
1721406540, +3.54, +26.151,    +0.3, +1072.0,   +96.0,  +332.0
1721407140, +3.54, +26.151,    +0.1, +1064.0,   +99.0,  +344.0
1721407740, +3.54, +26.151,    +0.2, +1065.0,  +100.0,  +334.0
1721408340, +3.54, +26.110,    +0.0, +1068.0,  +104.0,  +342.0
1721408940, +3.54, +26.085,    +0.1, +1070.0,  +104.0,  +336.0
1721409540, +3.54, +26.101,    +0.1, +1068.0,  +104.0,  +344.0
