7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1724265540, +3.54, +29.771,    -0.1, +1024.0,  +103.0,  +391.0
1724266140, +3.54, +29.755,    -0.0, +1009.0,  +104.0,  +404.0
1724266740, +3.54, +29.682,    -0.1, +1068.0,  +120.0,  +344.0
1724267340, +3.54, +29.690,    -0.1, +1031.0,  +124.0,  +398.0
1724267940, +3.54, +29.730,    -0.1, +1011.0,  +105.0,  +396.0
1724268540, +3.54, +29.698,    -0.0, +1095.0,  +132.0,  +276.0
1724269140, +3.54, +29.666,    -0.1, +1059.0,  +140.0,  +366.0
1724269740, +3.54, +29.698,    +0.0, +1032.0,  +113.0,  +384.0
1724270340, +3.54, +29.755,    -0.2, +1072.0,  +160.0,  +339.0
1724270940, +3.54, +29.844,    +0.0,  +999.0,  +128.0,  +408.0
1724271540, +3.54, +29.892,    +0.0,  +998.0,  +128.0,  +408.0
1724272140, +3.54, +29.908,    -0.1, +1000.0,  +136.0,  +400.0
1724272740, +3.54, +29.933,    -0.1, +1112.0,  +184.0,  +228.0
1724273340, +3.54, +30.013,    +0.0, +1008.0,  +150.0,  +415.0
1724273940, +3.54, +30.062,    +0.0, +1084.0,  +188.0,  +294.0
1724274540, +3.54, +30.062,    -0.1, +1084.0,  +166.0,  +304.0
1724275140, +3.54, +30.078,    +0.0, +1113.0,  +168.0,  +204.0
1724275740, +3.54, +30.086,    +0.0, +1103.0,  +168.0,  +246.0
1724276340, +3.54, +30.118,    -0.0, +1120.0,  +147.0,  +224.0
1724276940, +3.54, +30.126,    -0.0, +1120.0,  +142.0,  +220.0
1724277540, +3.54, +30.054,    -0.0, +1128.0,  +108.0,  +208.0
1724278140, +3.54, +28.411,    -0.0, +1017.0,   +96.0,  +392.0
1724278740, +3.54, +26.929,    +0.1, +1048.0,  +112.0,  +368.0
1724279340, +3.54, +26.275,    +0.1, +1055.0,  +112.0,  +352.0
1724279940, +3.54, +25.886,    -0.1, +1062.0,  +120.0,  +359.0
1724280540, +3.54, +25.877,    +0.0, +1060.0,  +128.0,  +352.0
1724281140, +3.54, +25.935,    +0.0, +1060.0,  +120.0,  +359.0
1724281740, +3.54, +26.027,    +0.0, +1065.0,  +112.0,  +352.0
1724282340, +3.54, +26.226,    +0.0, +1062.0,  +105.0,  +356.0
1724282940, +3.54, +26.375,    +0.1, +1057.0,  +112.0,  +364.0
1724283540, +3.54, +26.491,    -0.1, +1056.0,  +112.0,  +348.0
1724284140, +3.54, +26.565,    -0.0, +1052.0,  +108.0,  +368.0
1724284740, +3.54, +26.714,    -0.1, +1052.0,  +108.0,  +371.0
1724285340, +3.54, +26.913,    +0.1, +1044.0,  +108.0,  +380.0
1724285940, +3.54, +27.119,    -0.1, +1039.0,  +112.0,  +391.0
1724286540, +3.54, +27.128,    +0.0, +1040.0,  +120.0,  +392.0
1724287140, +3.54, +27.136,    -0.1, +1040.0,  +108.0,  +396.0
1724287740, +3.54, +27.161,    +0.0, +1039.0,  +128.0,  +390.0
1724288340, +3.54, +27.144,    -0.0, +1036.0,  +134.0,  +384.0
1724288940, +3.54, +27.177,    -0.0, +1043.0,  +136.0,  +391.0
1724289540, +3.54, +27.276,    +0.0, +1032.0,  +112.0,  +393.0
1724290140, +3.54, +27.499,    -0.1, +1113.0,  +150.0,  +248.0
1724290740, +3.54, +27.655,    +0.1, +1036.0,  +120.0,  +390.0
1724291340, +3.54, +27.696,    +0.0, +1032.0,  +124.0,  +416.0
