7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1719828540, +3.54, +26.176,   +39.0, +1072.0,   +84.0,  +332.0
1719829140, +3.54, +26.010,   +51.3, +1072.0,   +79.0,  +336.0
1719829740, +3.54, +25.944,   +47.6, +1076.0,   +64.0,  +328.0
1719830340, +3.54, +25.985,   +46.7, +1073.0,   +99.0,  +328.0
1719830940, +3.54, +25.985,   +51.1, +1072.0,   +84.0,  +340.0
1719831540, +3.54, +25.952,   +47.9, +1071.0,  +108.0,  +342.0
1719832140, +3.54, +25.952,   +48.7, +1075.0,   +72.0,  +332.0
1719832740, +3.54, +25.828,   +44.2, +1075.0,   +80.0,  +328.0
1719833340, +3.54, +25.628,   +47.8, +1075.0,   +96.0,  +326.0
1719833940, +3.54, +25.736,   +47.1, +1076.0,   +92.0,  +328.0
1719834540, +3.54, +25.911,   +47.6, +1076.0,   +92.0,  +323.0
1719835140, +3.54, +25.969,   +46.8, +1072.0,   +76.0,  +339.0
1719835740, +3.54, +25.935,   +45.0, +1072.0,   +76.0,  +339.0
1719836340, +3.54, +25.927,   +38.1, +1076.0,   +88.0,  +326.0
1719836940, +3.54, +25.944,   +17.4, +1078.0,   +86.0,  +328.0
1719837540, +3.54, +25.994,   +35.1, +1070.0,   +97.0,  +339.0
1719838140, +3.54, +25.977,   +23.8, +1073.0,   +86.0,  +336.0
1719838740, +3.54, +25.628,   +31.5, +1080.0,   +76.0,  +316.0
1719839340, +3.54, +25.188,   +26.4, +1081.0,   +96.0,  +318.0
1719839940, +3.54, +25.005,   +23.0,  +999.0,   +70.0,  +379.0
1719840540, +3.54, +24.946,   +22.2, +1000.0,   +56.0,  +382.0
1719841140, +3.54, +24.946,   +18.3,  +999.0,   +71.0,  +380.0
1719841740, +3.54, +24.930,   +10.3,  +998.0,   +76.0,  +387.0
1719842340, +3.54, +24.938,    +7.3,  +999.0,   +48.0,  +380.0
1719842940, +3.54, +25.080,   +12.9, +1080.0,  +112.0,  +312.0
1719843540, +3.54, +25.745,    +6.5, +1075.0,   +96.0,  +312.0
