7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1730964540, +3.50, +22.961,    +0.0, +1081.0,   +49.0,  +358.0
1730965140, +3.50, +22.961,    +0.1, +1080.0,   +46.0,  +364.0
1730965740, +3.50, +22.952,    -0.0, +1080.0,   +48.0,  +364.0
1730966340, +3.50, +22.910,    +0.1, +1087.0,    +6.0,  +348.0
1730966940, +3.50, +22.768,    +0.1, +1080.0,    +6.0,  +364.0
1730967540, +3.50, +22.735,    +0.0, +1084.0,   +16.0,  +368.0
1730968140, +3.50, +22.718,    +0.0, +1080.0,   +14.0,  +360.0
1730968740, +3.50, +22.651,    +0.0, +1155.0,    -1.0,  +223.0
1730969340, +3.50, +22.618,    +0.1, +1148.0,    +0.0,  +239.0
1730969940, +3.50, +22.609,    +0.1, +1086.0,   +30.0,  +355.0
1730970540, +3.50, +22.618,    +0.1, +1007.0,    +7.0,  +415.0
1730971140, +3.50, +22.634,    +0.0, +1086.0,   +30.0,  +358.0
1730971740, +3.50, +22.643,    +0.1, +1081.0,   +40.0,  +372.0
1730972340, +3.50, +22.643,    +0.2, +1087.0,   +24.0,  +337.0
1730972940, +3.50, +22.685,    +0.0, +1081.0,   +32.0,  +359.0
1730973540, +3.50, +22.701,    +0.0, +1084.0,   +28.0,  +352.0
1730974140, +3.50, +22.735,    +0.1, +1080.0,   +28.0,  +374.0
1730974740, +3.50, +22.768,    +0.1, +1148.0,   +14.0,  +243.0
1730975340, +3.50, +22.793,    +0.1, +1080.0,   +30.0,  +368.0
1730975940, +3.50, +22.785,    +0.1, +1081.0,   +40.0,  +368.0
1730976540, +3.50, +22.802,    +0.0, +1084.0,   +40.0,  +356.0
1730977140, +3.50, +22.810,    +0.0, +1080.0,   +33.0,  +368.0
1730977740, +3.50, +22.810,    +0.1, +1079.0,   +32.0,  +371.0
1730978340, +3.50, +22.818,    +0.0, +1084.0,   +40.0,  +366.0
1730978940, +3.50, +22.827,    +0.0, +1078.0,   +51.0,  +391.0
1730979540, +3.50, +22.860,    +0.0, +1081.0,   +44.0,  +371.0
1730980140, +3.50, +22.860,    +0.0, +1080.0,   +48.0,  +368.0
1730980740, +3.50, +22.869,    +0.0, +1080.0,   +40.0,  +364.0
1730981340, +3.50, +22.877,    -0.0, +1080.0,   +48.0,  +385.0
1730981940, +3.50, +22.885,    +0.0, +1078.0,   +30.0,  +368.0
1730982540, +3.50, +22.894,    +0.1, +1078.0,   +32.0,  +360.0
1730983140, +3.50, +22.894,    +0.0, +1081.0,   +39.0,  +352.0
1730983740, +3.50, +22.910,    -0.0, +1081.0,   +40.0,  +360.0
1730984340, +3.50, +22.910,    -0.0, +1006.0,   +17.0,  +417.0
1730984940, +3.50, +22.919,    -0.1, +1080.0,   +44.0,  +368.0
1730985540, +3.50, +22.927,    +0.0, +1078.0,   +32.0,  +368.0
1730986140, +3.50, +22.944,    -0.0, +1080.0,   +48.0,  +360.0
1730986740, +3.50, +22.952,    -0.0, +1076.0,   +56.0,  +371.0
1730987340, +3.50, +22.969,    +0.1, +1080.0,   +48.0,  +352.0
1730987940, +3.50, +22.952,    -0.1, +1080.0,   +48.0,  +359.0
1730988540, +3.50, +22.977,    +0.0, +1081.0,   +56.0,  +355.0
1730989140, +3.50, +22.986,    +0.1, +1073.0,   +51.0,  +376.0
1730989740, +3.50, +22.994,    +0.1, +1078.0,   +38.0,  +360.0
1730990340, +3.50, +23.002,    +0.0, +1075.0,   +56.0,  +376.0
1730990940, +3.50, +22.994,    -0.1, +1084.0,   +60.0,  +364.0
1730991540, +3.50, +23.011,    -0.1, +1080.0,   +44.0,  +352.0
1730992140, +3.50, +23.027,    -0.0, +1080.0,   +38.0,  +360.0
1730992740, +3.50, +23.027,    +0.1, +1080.0,   +60.0,  +376.0
1730993340, +3.50, +23.036,    -0.1, +1084.0,   +48.0,  +348.0
1730993940, +3.50, +23.019,    +0.0, +1076.0,   +48.0,  +364.0
1730994540, +3.50, +23.044,    -0.1, +1080.0,   +35.0,  +371.0
1730995140, +3.50, +23.052,    +0.0, +1080.0,   +38.0,  +358.0
1730995740, +3.50, +23.036,    -0.1, +1072.0,   +48.0,  +376.0
1730996340, +3.50, +23.027,    -0.1, +1084.0,   +49.0,  +352.0
1730996940, +3.50, +23.019,    -0.1, +1075.0,   +60.0,  +372.0
1730997540, +3.50, +23.027,    +0.0, +1080.0,   +48.0,  +359.0
1730998140, +3.50, +23.019,    -0.1, +1080.0,   +33.0,  +359.0
1730998740, +3.50, +23.036,    -0.1, +1080.0,   +44.0,  +359.0
1730999340, +3.50, +23.027,    -0.1, +1076.0,   +56.0,  +371.0
1730999940, +3.50, +23.044,    +0.1, +1080.0,   +60.0,  +370.0
1731000540, +3.50, +23.036,    -0.0, +1075.0,   +30.0,  +359.0
1731001140, +3.50, +23.036,    -0.1, +1078.0,   +19.0,  +360.0
1731001740, +3.50, +23.036,    -0.0, +1075.0,   +38.0,  +360.0
1731002340, +3.50, +23.044,    -0.0, +1076.0,   +52.0,  +364.0
1731002940, +3.50, +23.044,    -0.0, +1080.0,   +64.0,  +355.0
1731003540, +3.50, +23.036,    +0.0, +1075.0,   +48.0,  +364.0
1731004140, +3.50, +23.061,    +0.0, +1084.0,   +48.0,  +337.0
1731004740, +3.50, +23.061,    -0.1, +1080.0,   +54.0,  +376.0
1731005340, +3.50, +23.078,    +0.0, +1080.0,   +44.0,  +368.0
1731005940, +3.50, +23.103,    -0.1, +1073.0,   +48.0,  +368.0
1731006540, +3.50, +23.111,    +0.0, +1073.0,   +64.0,  +376.0
1731007140, +3.50, +23.111,    +0.0, +1080.0,   +24.0,  +358.0
1731007740, +3.50, +23.103,    +0.0, +1073.0,   +38.0,  +368.0
1731008340, +3.50, +23.086,    +0.1, +1081.0,   +36.0,  +358.0
1731008940, +3.50, +23.103,    -0.0, +1078.0,   +51.0,  +360.0
1731009540, +3.50, +23.103,    -0.0, +1075.0,   +38.0,  +376.0
1731010140, +3.50, +23.119,    +0.0, +1075.0,   +40.0,  +371.0
1731010740, +3.50, +23.144,    -0.1, +1075.0,   +32.0,  +356.0
1731011340, +3.50, +23.119,    -0.0, +1080.0,   +52.0,  +352.0
1731011940, +3.50, +23.078,    -0.0, +1080.0,   +56.0,  +348.0
1731012540, +3.50, +23.019,    -0.1, +1080.0,   +40.0,  +352.0
1731013140, +3.50, +22.961,    +0.0, +1080.0,   +32.0,  +344.0
1731013740, +3.50, +22.952,    +0.0, +1080.0,   +38.0,  +344.0
1731014340, +3.50, +22.935,    +0.0, +1081.0,   +28.0,  +358.0
1731014940, +3.50, +22.927,    -0.0, +1080.0,   +32.0,  +368.0
1731015540, +3.50, +22.910,    +0.0, +1150.0,   +15.0,  +239.0
1731016140, +3.50, +22.894,    +0.1, +1084.0,   +56.0,  +352.0
1731016740, +3.50, +22.869,    -0.0, +1084.0,   +44.0,  +335.0
1731017340, +3.50, +22.835,    +0.0, +1078.0,   +38.0,  +359.0
1731017940, +3.50, +22.802,    +0.0, +1084.0,   +44.0,  +352.0
1731018540, +3.50, +22.751,    +0.0, +1152.0,   +25.0,  +231.0
1731019140, +3.50, +22.760,    +0.0, +1084.0,   +20.0,  +344.0
1731019740, +3.50, +22.743,    -0.1, +1086.0,   +16.0,  +352.0
1731020340, +3.50, +22.710,    +0.0, +1080.0,   +30.0,  +360.0
1731020940, +3.50, +22.668,    -0.2, +1150.0,   -16.0,  +231.0
1731021540, +3.50, +22.618,    +0.1, +1004.0,   +19.0,  +399.0
1731022140, +3.50, +22.576,    +0.1, +1084.0,   +39.0,  +339.0
1731022740, +3.50, +22.526,    +0.1, +1084.0,   +14.0,  +352.0
1731023340, +3.50, +22.484,    +0.1, +1004.0,    -7.0,  +407.0
1731023940, +3.50, +22.425,    +0.0, +1007.0,   -16.0,  +414.0
1731024540, +3.50, +22.358,    +0.0, +1001.0,    +1.0,  +419.0
1731025140, +3.50, +22.308,    -0.0, +1007.0,    -4.0,  +414.0
1731025740, +3.50, +22.249,    -0.2, +1007.0,    -9.0,  +408.0
1731026340, +3.50, +22.249,    +0.1, +1007.0,    +3.0,  +409.0
1731026940, +3.50, +22.224,    +0.1, +1004.0,    +9.0,  +422.0
1731027540, +3.50, +22.208,    +0.0, +1004.0,    -7.0,  +411.0
1731028140, +3.50, +22.157,    -0.1, +1006.0,   -10.0,  +415.0
1731028740, +3.50, +22.124,    -0.1, +1007.0,    -8.0,  +419.0
1731029340, +3.50, +22.107,    +0.0, +1006.0,    -1.0,  +414.0
1731029940, +3.50, +22.057,    -0.0, +1008.0,   -16.0,  +432.0
1731030540, +3.50, +21.965,    +0.1, +1006.0,    -8.0,  +414.0
1731031140, +3.50, +21.906,    +0.0, +1008.0,   -10.0,  +423.0
1731031740, +3.50, +21.856,    +0.0, +1007.0,    -8.0,  +425.0
1731032340, +3.50, +21.948,    -0.1, +1006.0,    +8.0,  +435.0
1731032940, +3.50, +22.007,    -0.0, +1007.0,   -18.0,  +423.0
1731033540, +3.50, +21.965,    -0.0, +1006.0,   -16.0,  +428.0
1731034140, +3.50, +22.065,    -0.1, +1006.0,    +6.0,  +432.0
1731034740, +3.50, +22.124,    +0.1, +1008.0,   -20.0,  +419.0
1731035340, +3.50, +22.224,    -0.1, +1007.0,    -4.0,  +422.0
1731035940, +3.50, +22.191,    +0.1, +1008.0,    +7.0,  +439.0
1731036540, +3.50, +22.300,    +0.0, +1007.0,    +0.0,  +419.0
1731037140, +3.50, +22.375,    -0.0, +1007.0,    +3.0,  +423.0
1731037740, +3.50, +22.526,    +0.0, +1087.0,   +24.0,  +360.0
1731038340, +3.50, +22.567,    -0.0, +1007.0,    +6.0,  +425.0
1731038940, +3.50, +22.685,    -0.0, +1004.0,   +19.0,  +440.0
1731039540, +3.50, +22.659,    +0.0, +1153.0,    +7.0,  +239.0
1731040140, +3.50, +22.659,    -0.1, +1150.0,   +17.0,  +249.0
