7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1720872540, +3.54, +27.169,   +80.0, +1054.0,   +70.0,  +368.0
1720873140, +3.54, +27.152,   +75.5, +1057.0,   +72.0,  +360.0
1720873740, +3.54, +27.103,   +75.2, +1057.0,   +70.0,  +360.0
1720874340, +3.54, +27.061,   +70.8, +1059.0,   +71.0,  +358.0
1720874940, +3.54, +27.037,   +65.9, +1056.0,   +72.0,  +360.0
1720875540, +3.54, +26.929,   +59.4, +1063.0,   +76.0,  +355.0
1720876140, +3.54, +26.549,   +55.1, +1065.0,   +72.0,  +348.0
1720876740, +3.54, +26.325,   +51.7, +1072.0,   +79.0,  +337.0
1720877340, +3.54, +26.135,   +46.9, +1073.0,   +80.0,  +336.0
1720877940, +3.54, +25.828,   +42.4, +1075.0,   +80.0,  +332.0
1720878540, +3.54, +25.703,   +39.9, +1073.0,   +80.0,  +336.0
1720879140, +3.54, +25.620,   +34.6, +1075.0,   +78.0,  +335.0
1720879740, +3.54, +25.545,   +33.5, +1076.0,   +78.0,  +340.0
1720880340, +3.54, +25.470,   +14.0, +1080.0,   +86.0,  +328.0
1720880940, +3.54, +25.221,   +21.0, +1080.0,   +86.0,  +332.0
1720881540, +3.54, +24.905,   +20.0,  +999.0,   +60.0,  +391.0
1720882140, +3.54, +24.821,   +16.9, +1001.0,   +60.0,  +393.0
1720882740, +3.54, +24.880,   +15.1, +1000.0,   +56.0,  +391.0
1720883340, +3.54, +24.963,   +12.4, +1000.0,   +60.0,  +387.0
1720883940, +3.54, +25.080,   +11.0, +1000.0,   +54.0,  +390.0
1720884540, +3.54, +25.213,    +8.9, +1080.0,   +83.0,  +323.0
1720885140, +3.54, +25.263,    +7.9, +1078.0,   +84.0,  +326.0
1720885740, +3.54, +25.279,    +6.8, +1001.0,   +56.0,  +384.0
1720886340, +3.54, +25.354,    +5.6, +1075.0,   +80.0,  +328.0
1720886940, +3.54, +25.421,    +4.4, +1073.0,   +84.0,  +328.0
1720887540, +3.54, +25.445,    +3.1, +1080.0,   +80.0,  +323.0
1720888140, +3.54, +25.421,    +2.0, +1080.0,   +80.0,  +327.0
1720888740, +3.54, +25.421,    +1.3, +1080.0,   +80.0,  +323.0
1720889340, +3.54, +25.429,    +0.6, +1080.0,   +81.0,  +323.0
1720889940, +3.54, +25.445,    +0.2, +1080.0,   +81.0,  +326.0
1720890540, +3.54, +25.470,    +0.0, +1079.0,   +80.0,  +324.0
1720891140, +3.54, +25.487,    -0.0, +1076.0,   +80.0,  +332.0
1720891740, +3.54, +25.504,    +0.0, +1076.0,   +84.0,  +326.0
1720892340, +3.54, +25.545,    -0.0, +1080.0,   +81.0,  +323.0
1720892940, +3.54, +25.537,    +0.1, +1076.0,   +80.0,  +326.0
1720893540, +3.54, +25.504,    +0.0, +1078.0,   +83.0,  +320.0
1720894140, +3.54, +25.553,    +0.1, +1076.0,   +79.0,  +329.0
1720894740, +3.54, +25.553,    +0.0, +1144.0,   +60.0,  +207.0
1720895340, +3.54, +25.529,    -0.1, +1078.0,   +80.0,  +327.0
1720895940, +3.54, +25.529,    +0.1, +1080.0,   +86.0,  +320.0
1720896540, +3.53, +25.545,    +0.1, +1075.0,   +78.0,  +332.0
1720897140, +3.53, +25.603,    +0.1, +1142.0,   +56.0,  +211.0
1720897740, +3.53, +25.628,    +0.0, +1073.0,   +83.0,  +332.0
1720898340, +3.53, +25.686,    +0.0, +1072.0,   +80.0,  +334.0
1720898940, +3.53, +25.778,    +0.0, +1078.0,   +80.0,  +326.0
1720899540, +3.53, +25.803,    -0.0, +1072.0,   +80.0,  +332.0
1720900140, +3.53, +25.828,    +0.0, +1073.0,   +80.0,  +329.0
1720900740, +3.53, +25.869,    -0.0, +1072.0,   +84.0,  +332.0
1720901340, +3.53, +25.886,    -0.1, +1072.0,   +80.0,  +335.0
1720901940, +3.53, +25.944,    +0.0, +1073.0,   +81.0,  +328.0
1720902540, +3.53, +25.969,    -0.1, +1072.0,   +88.0,  +332.0
1720903140, +3.53, +25.985,    -0.0, +1075.0,   +88.0,  +326.0
1720903740, +3.53, +25.994,    -0.1, +1073.0,   +79.0,  +332.0
1720904340, +3.53, +26.002,    +0.1, +1073.0,   +79.0,  +335.0
1720904940, +3.53, +26.010,    +0.0, +1072.0,   +80.0,  +335.0
1720905540, +3.53, +26.010,    +0.1, +1075.0,   +82.0,  +332.0
1720906140, +3.54, +26.018,    +0.0, +1070.0,   +80.0,  +336.0
1720906740, +3.53, +26.043,    -0.0, +1072.0,   +81.0,  +332.0
1720907340, +3.53, +26.060,    +0.0, +1072.0,   +88.0,  +328.0
1720907940, +3.53, +26.077,    +0.1, +1073.0,   +88.0,  +324.0
1720908540, +3.53, +26.101,    -0.0, +1072.0,   +88.0,  +332.0
1720909140, +3.54, +26.110,    +0.0, +1075.0,   +81.0,  +324.0
1720909740, +3.53, +26.126,    -0.1, +1068.0,   +88.0,  +332.0
1720910340, +3.53, +26.143,    -0.2, +1072.0,   +88.0,  +335.0
1720910940, +3.53, +26.135,    -0.1, +1068.0,   +83.0,  +332.0
1720911540, +3.53, +26.159,    -0.1, +1072.0,   +92.0,  +324.0
1720912140, +3.53, +26.184,    +0.0, +1065.0,   +83.0,  +336.0
1720912740, +3.53, +26.159,    +0.1, +1072.0,   +92.0,  +326.0
1720913340, +3.53, +26.159,    -0.1, +1068.0,   +92.0,  +327.0
1720913940, +3.54, +26.151,    +0.1, +1070.0,   +80.0,  +334.0
1720914540, +3.53, +26.126,    -0.0, +1068.0,   +80.0,  +336.0
1720915140, +3.53, +25.935,    -0.0, +1073.0,   +80.0,  +320.0
1720915740, +3.53, +25.753,    +0.0, +1072.0,   +80.0,  +326.0
1720916340, +3.54, +25.512,    -0.0, +1080.0,   +88.0,  +312.0
1720916940, +3.53, +25.421,    +0.0, +1079.0,   +83.0,  +308.0
1720917540, +3.53, +25.354,    -0.0, +1080.0,   +80.0,  +312.0
1720918140, +3.53, +25.304,    -0.1, +1078.0,   +84.0,  +320.0
1720918740, +3.53, +25.279,    -0.2, +1078.0,   +83.0,  +316.0
1720919340, +3.53, +25.279,    -0.1, +1075.0,   +88.0,  +320.0
1720919940, +3.53, +25.271,    +0.0, +1080.0,   +88.0,  +312.0
