7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1725744540, +3.54, +30.046,    +0.0, +1057.0,  +176.0,  +320.0
1725745140, +3.54, +30.013,    -0.1, +1024.0,  +136.0,  +390.0
1725745740, +3.54, +30.005,    -0.1, +1036.0,  +148.0,  +374.0
1725746340, +3.54, +29.989,    -0.1, +1073.0,  +124.0,  +316.0
1725746940, +3.54, +29.973,    -0.0, +1011.0,   +97.0,  +352.0
1725747540, +3.54, +29.949,    +0.0, +1012.0,  +108.0,  +384.0
1725748140, +3.54, +29.941,    -0.0, +1015.0,   +96.0,  +390.0
1725748740, +3.54, +29.933,    -0.0, +1107.0,  +140.0,  +216.0
1725749340, +3.54, +29.916,    -0.2, +1015.0,   +80.0,  +376.0
1725749940, +3.54, +29.892,    -0.1, +1112.0,  +136.0,  +232.0
1725750540, +3.54, +29.868,    +0.0, +1112.0,  +115.0,  +240.0
1725751140, +3.54, +29.868,    -0.0, +1104.0,  +132.0,  +240.0
1725751740, +3.54, +29.836,    +0.1, +1091.0,  +147.0,  +256.0
1725752340, +3.54, +29.755,    -0.1, +1113.0,   +88.0,  +224.0
1725752940, +3.54, +29.487,    +0.0, +1000.0,   +64.0,  +384.0
1725753540, +3.54, +29.308,    -0.0, +1054.0,   +96.0,  +360.0
1725754140, +3.54, +29.211,    +0.0, +1110.0,   +96.0,  +246.0
1725754740, +3.54, +29.146,    -0.1, +1105.0,   +99.0,  +262.0
1725755340, +3.54, +29.089,    +0.0, +1116.0,  +112.0,  +224.0
1725755940, +3.54, +29.048,    +0.0, +1087.0,  +108.0,  +304.0
1725756540, +3.54, +28.983,    -0.1, +1123.0,  +102.0,  +200.0
1725757140, +3.54, +28.975,    -0.0, +1116.0,  +120.0,  +224.0
1725757740, +3.54, +28.975,    -0.1, +1008.0,   +70.0,  +398.0
1725758340, +3.54, +28.958,    -0.1, +1120.0,  +112.0,  +216.0
1725758940, +3.54, +28.975,    +0.1, +1032.0,   +96.0,  +384.0
1725759540, +3.54, +29.007,    +0.0,  +999.0,   +79.0,  +384.0
