7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1720089540, +3.54, +27.869,   +38.7, +1043.0,   +80.0,  +368.0
1720090140, +3.54, +27.754,   +38.9, +1048.0,   +71.0,  +368.0
1720090740, +3.54, +27.565,   +38.7, +1056.0,   +78.0,  +352.0
1720091340, +3.54, +27.301,   +38.8, +1059.0,   +78.0,  +355.0
1720091940, +3.54, +26.888,   +38.8, +1063.0,   +78.0,  +352.0
1720092540, +3.54, +26.383,   +36.4, +1072.0,   +81.0,  +334.0
1720093140, +3.54, +26.159,   +35.0, +1072.0,   +80.0,  +334.0
1720093740, +3.54, +26.068,   +33.2, +1073.0,   +86.0,  +334.0
1720094340, +3.54, +26.060,   +30.4, +1072.0,   +86.0,  +334.0
1720094940, +3.54, +26.002,   +28.4, +1072.0,   +92.0,  +328.0
1720095540, +3.54, +25.653,   +25.7, +1076.0,   +88.0,  +326.0
1720096140, +3.54, +25.304,   +24.2, +1080.0,   +88.0,  +316.0
1720096740, +3.54, +25.038,   +20.6,  +999.0,   +64.0,  +382.0
1720097340, +3.54, +24.813,   +18.9,  +999.0,   +63.0,  +384.0
1720097940, +3.54, +24.705,   +19.0,  +999.0,   +63.0,  +382.0
1720098540, +3.54, +24.622,   +18.0, +1001.0,   +60.0,  +384.0
1720099140, +3.54, +24.572,   +16.9, +1004.0,   +63.0,  +380.0
1720099740, +3.54, +24.513,   +14.5, +1004.0,   +60.0,  +380.0
1720100340, +3.54, +24.513,   +13.4, +1001.0,   +62.0,  +376.0
1720100940, +3.54, +24.572,   +12.2,  +999.0,   +64.0,  +376.0
1720101540, +3.54, +24.555,   +10.8,  +999.0,   +64.0,  +376.0
1720102140, +3.54, +24.555,    +9.6,  +999.0,   +64.0,  +382.0
1720102740, +3.54, +24.530,    +8.5, +1001.0,   +65.0,  +376.0
1720103340, +3.54, +24.513,    +7.4,  +999.0,   +64.0,  +376.0
1720103940, +3.54, +24.488,    +6.4,  +999.0,   +64.0,  +380.0
1720104540, +3.54, +24.480,    +5.8,  +999.0,   +64.0,  +376.0
1720105140, +3.54, +24.472,    +5.3,  +999.0,   +64.0,  +371.0
1720105740, +3.54, +24.488,    +4.5, +1084.0,   +96.0,  +304.0
1720106340, +3.54, +24.513,    +3.8, +1000.0,   +68.0,  +382.0
1720106940, +3.54, +24.480,    +3.5,  +999.0,   +71.0,  +376.0
1720107540, +3.54, +24.522,    +2.8,  +999.0,   +71.0,  +380.0
1720108140, +3.54, +24.522,    +2.3,  +999.0,   +72.0,  +382.0
1720108740, +3.54, +24.547,    +2.0,  +998.0,   +71.0,  +376.0
1720109340, +3.54, +24.580,    +1.5,  +999.0,   +70.0,  +383.0
1720109940, +3.54, +24.605,    +1.1,  +999.0,   +76.0,  +377.0
1720110540, +3.53, +24.622,    +0.7,  +999.0,   +72.0,  +374.0
1720111140, +3.54, +24.622,    +0.6,  +999.0,   +71.0,  +376.0
1720111740, +3.53, +24.655,    +0.2, +1000.0,   +75.0,  +371.0
1720112340, +3.53, +24.672,    +0.1,  +999.0,   +78.0,  +376.0
1720112940, +3.53, +24.672,    +0.0,  +999.0,   +70.0,  +374.0
1720113540, +3.53, +24.705,    +0.0,  +998.0,   +78.0,  +380.0
1720114140, +3.53, +24.713,    +0.0,  +999.0,   +67.0,  +376.0
1720114740, +3.53, +24.730,    +0.0,  +998.0,   +71.0,  +382.0
1720115340, +3.53, +24.747,    -0.0,  +999.0,   +67.0,  +376.0
1720115940, +3.53, +24.738,    +0.1,  +999.0,   +71.0,  +380.0
1720116540, +3.53, +24.747,    -0.1,  +999.0,   +72.0,  +380.0
1720117140, +3.53, +24.747,    -0.1,  +998.0,   +76.0,  +376.0
1720117740, +3.53, +24.747,    +0.1,  +999.0,   +71.0,  +376.0
1720118340, +3.53, +24.755,    -0.1, +1004.0,   +70.0,  +376.0
1720118940, +3.53, +24.763,    +0.0,  +999.0,   +73.0,  +376.0
