7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1717740540, +3.52, +21.546,   +21.2, +1104.0,  +104.0,  +246.0
1717741140, +3.52, +21.554,   +25.5, +1142.0,   +70.0,  +188.0
1717741740, +3.52, +21.563,   +24.8, +1127.0,  +102.0,  +192.0
1717742340, +3.52, +21.563,   +26.3, +1123.0,  +104.0,  +192.0
1717742940, +3.52, +21.571,   +24.4, +1104.0,  +102.0,  +242.0
1717743540, +3.52, +21.563,   +29.5, +1107.0,   +99.0,  +230.0
1717744140, +3.52, +21.546,   +31.8, +1110.0,  +102.0,  +232.0
1717744740, +3.52, +21.529,   +34.8, +1123.0,  +104.0,  +199.0
1717745340, +3.52, +21.538,   +36.1, +1008.0,   +60.0,  +380.0
1717745940, +3.52, +21.529,   +40.1, +1132.0,   +99.0,  +184.0
1717746540, +3.52, +21.521,   +41.9, +1107.0,  +104.0,  +232.0
1717747140, +3.52, +21.504,   +44.6, +1128.0,   +96.0,  +184.0
1717747740, +3.52, +21.521,   +46.8, +1128.0,   +96.0,  +192.0
1717748340, +3.52, +21.521,   +49.2, +1113.0,  +103.0,  +220.0
1717748940, +3.52, +21.538,   +51.4, +1112.0,  +105.0,  +216.0
1717749540, +3.52, +21.529,   +53.8, +1134.0,   +96.0,  +179.0
1717750140, +3.52, +21.538,   +56.6, +1136.0,   +92.0,  +184.0
1717750740, +3.52, +21.529,   +59.3, +1107.0,  +104.0,  +236.0
1717751340, +3.52, +21.521,   +62.0, +1127.0,  +102.0,  +192.0
1717751940, +3.52, +21.538,   +64.2, +1103.0,  +104.0,  +240.0
1717752540, +3.52, +21.538,   +67.6, +1001.0,   +62.0,  +376.0
1717753140, +3.52, +21.538,   +70.5, +1001.0,   +60.0,  +374.0
1717753740, +3.52, +21.554,   +75.3, +1108.0,  +104.0,  +230.0
1717754340, +3.52, +21.563,   +78.8, +1104.0,  +102.0,  +243.0
1717754940, +3.52, +21.546,   +79.2, +1120.0,  +104.0,  +200.0
