7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1730616540, +3.50, +22.818,    +0.2, +1072.0,  +131.0,  +380.0
1730617140, +3.50, +22.818,    +0.2, +1075.0,  +115.0,  +360.0
1730617740, +3.50, +22.827,    +0.1, +1064.0,  +158.0,  +376.0
1730618340, +3.50, +22.827,    +0.1, +1072.0,  +144.0,  +369.0
1730618940, +3.50, +22.835,    +0.1, +1068.0,  +169.0,  +384.0
1730619540, +3.50, +22.843,    +0.2, +1068.0,  +160.0,  +387.0
1730620140, +3.50, +22.843,    +0.2, +1072.0,  +150.0,  +364.0
1730620740, +3.50, +22.835,    +0.1, +1072.0,  +152.0,  +368.0
1730621340, +3.50, +22.843,    +0.1,  +995.0,  +104.0,  +430.0
1730621940, +3.50, +22.852,    -0.0,  +993.0,  +108.0,  +424.0
1730622540, +3.50, +22.852,    +0.2, +1071.0,  +160.0,  +376.0
1730623140, +3.50, +22.852,    +0.1, +1072.0,  +140.0,  +368.0
1730623740, +3.50, +22.860,    +0.2, +1073.0,  +136.0,  +366.0
1730624340, +3.50, +22.860,    +0.1, +1072.0,  +148.0,  +364.0
1730624940, +3.50, +22.877,    +0.1, +1073.0,  +112.0,  +352.0
1730625540, +3.50, +22.885,    +0.1, +1078.0,  +112.0,  +366.0
1730626140, +3.50, +22.885,    +0.2, +1076.0,  +135.0,  +368.0
1730626740, +3.50, +22.885,    +0.2, +1073.0,  +144.0,  +358.0
1730627340, +3.50, +22.902,    +0.1, +1068.0,  +152.0,  +374.0
1730627940, +3.50, +22.894,    +0.1, +1136.0,  +143.0,  +263.0
1730628540, +3.50, +22.894,    +0.1, +1072.0,  +126.0,  +360.0
1730629140, +3.50, +22.902,    +0.1, +1072.0,  +152.0,  +374.0
1730629740, +3.50, +22.910,    +0.1, +1070.0,  +134.0,  +371.0
1730630340, +3.50, +22.927,    +0.0, +1073.0,  +112.0,  +368.0
1730630940, +3.50, +22.927,    +0.1, +1065.0,  +167.0,  +372.0
1730631540, +3.50, +22.952,    +0.1, +1065.0,  +160.0,  +376.0
1730632140, +3.50, +22.935,    +0.1, +1139.0,  +108.0,  +247.0
1730632740, +3.50, +22.952,    +0.1, +1072.0,  +136.0,  +368.0
1730633340, +3.50, +22.969,    +0.1, +1063.0,  +176.0,  +384.0
1730633940, +3.50, +22.969,    +0.2, +1063.0,  +172.0,  +374.0
1730634540, +3.50, +22.977,    +0.0, +1063.0,  +176.0,  +388.0
1730635140, +3.50, +22.969,    +0.1, +1072.0,  +152.0,  +360.0
