7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1726179540, +3.53, +27.276,    +0.1, +1113.0,   +48.0,  +276.0
1726180140, +3.53, +27.202,    -0.0, +1120.0,   +48.0,  +263.0
1726180740, +3.53, +27.136,    -0.0, +1127.0,   +64.0,  +256.0
1726181340, +3.53, +27.408,    +0.0, +1036.0,   +39.0,  +432.0
1726181940, +3.53, +27.820,    +0.0, +1048.0,   +28.0,  +401.0
1726182540, +3.53, +27.746,    -0.0, +1096.0,   +52.0,  +296.0
1726183140, +3.53, +27.688,    -0.2, +1118.0,   +64.0,  +264.0
1726183740, +3.53, +27.655,    +0.0, +1120.0,   +64.0,  +272.0
1726184340, +3.53, +27.499,    +0.0, +1008.0,   +22.0,  +398.0
1726184940, +3.53, +27.540,    +0.0, +1008.0,   +16.0,  +412.0
1726185540, +3.53, +27.424,    -0.1, +1024.0,   +32.0,  +414.0
1726186140, +3.53, +27.111,    -0.1, +1120.0,   +60.0,  +256.0
1726186740, +3.53, +27.144,    -0.0, +1123.0,   +68.0,  +248.0
1726187340, +3.53, +27.028,    -0.1, +1039.0,   +24.0,  +408.0
1726187940, +3.53, +27.045,    +0.0, +1132.0,   +56.0,  +230.0
1726188540, +3.53, +27.136,    -0.0, +1041.0,   +28.0,  +400.0
1726189140, +3.53, +27.136,    -0.1, +1132.0,   +48.0,  +230.0
1726189740, +3.53, +27.177,    -0.1, +1120.0,   +44.0,  +240.0
1726190340, +3.53, +27.152,    +0.1, +1110.0,   +70.0,  +268.0
1726190940, +3.53, +26.656,    +0.0, +1056.0,   +24.0,  +384.0
1726191540, +3.53, +26.093,    +0.0, +1064.0,   +24.0,  +380.0
1726192140, +3.53, +26.126,    -0.1, +1059.0,   +32.0,  +374.0
1726192740, +3.53, +26.135,    +0.0, +1056.0,   +48.0,  +384.0
1726193340, +3.53, +26.590,    -0.0, +1054.0,   +56.0,  +400.0
1726193940, +3.53, +26.847,    +0.0, +1052.0,   +35.0,  +390.0
1726194540, +3.53, +26.938,    -0.1, +1038.0,   +39.0,  +398.0
1726195140, +3.53, +27.367,    -0.1, +1008.0,   +24.0,  +392.0
1726195740, +3.53, +27.301,    -0.1, +1116.0,   +56.0,  +240.0
1726196340, +3.53, +27.161,    +0.0, +1048.0,   +24.0,  +404.0
1726196940, +3.53, +26.995,    -0.0, +1033.0,   +35.0,  +428.0
1726197540, +3.53, +27.111,    -0.1, +1124.0,   +64.0,  +248.0
1726198140, +3.53, +27.704,    -0.0, +1111.0,   +65.0,  +264.0
1726198740, +3.53, +27.885,    +0.0, +1043.0,   +32.0,  +408.0
